Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BARKING AND DAGENHAM LONDON BOROUGH COUNCIL,PUBLIC,RM10 7BY,ERS-461777-59901,4239338,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,HARROW LONDON BOROUGH COUNCIL,PUBLIC,HA1 2UL,ERS-461799-59914,4412811,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SHROPSHIRE COUNTY COUNCIL,PUBLIC,SY2 6ND,ERS-461846-59957,4631317,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,ENFIELD LONDON BOROUGH COUNCIL,PUBLIC,EN1 3XL,ERS-461788-59909,5021187,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BEXLEY LONDON BOROUGH COUNCIL,PUBLIC,DA8 1TL,ERS-461780-59903,5128925,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,GREENWICH LONDON BOROUGH COUNCIL,PUBLIC,SE18 6PW,ERS-461789-59910,5284920,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,HILLINGDON LONDON BOROUGH COUNCIL,PUBLIC,UB8 1UW,ERS-461803-59916,5936852,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,LINCOLNSHIRE COUNTY COUNCIL,PUBLIC,LN1 1YL,ERS-461836-59950,5955317,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,HOUNSLOW LONDON BOROUGH COUNCIL,PUBLIC,TW3 4DN,ERS-461804-59917,6061131,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,EALING LONDON BOROUGH COUNCIL,PUBLIC,W5 2HL,ERS-461787-59908,6702065,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,NEWHAM LONDON BOROUGH COUNCIL,PUBLIC,E6 2RP,ERS-461818-59923,6741468,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,MERTON BOROUGH COUNCIL,PUBLIC,SM4 5DX,ERS-461817-59922,6824660,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,ISLINGTON LONDON BOROUGH COUNCIL,PUBLIC,EC1V 7LQ,ERS-461805-59918,6928190,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WALTHAM FOREST LONDON BOROUGH COUNCIL,PUBLIC,E17 4JA,ERS-461830-59930,7382237,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,HAVERING LONDON BOROUGH COUNCIL,PUBLIC,RM1 3BB,ERS-461801-59915,7630649,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BRENT LONDON BOROUGH COUNCIL,PUBLIC,HA9 8AD,ERS-461782-59933,7630783,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WESTMINSTER CITY COUNCIL,PUBLIC,WC2N 6NU,ERS-461833-59932,7868830,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,LEWISHAM LONDON BOROUGH COUNCIL,PUBLIC,SE6 4RU,ERS-461815-59921,7898004,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,LAMBETH LONDON BOROUGH COUNCIL,PUBLIC,SW2 1RW,ERS-461814-59920,8442130,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WILTSHIRE COUNTY COUNCIL,PUBLIC,BA14 8JN,ERS-461853-59964,8446414,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BROMLEY LONDON BOROUGH COUNCIL,PUBLIC,BR1 3UH,ERS-461783-59904,8804719,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,NORTHUMBERLAND COUNTY COUNCIL,PUBLIC,NE61 2EF,ERS-461840-59953,9139470,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,NORTH YORKSHIRE COUNTY COUNCIL,PUBLIC,DL6 1DF,ERS-461843-59954,9155780,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,RICHMOND UPON THAMES BOROUGH COUNCIL,PUBLIC,TW1 3BZ,ERS-461822-59925,9207770,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WANDSWORTH LONDON BOROUGH COUNCIL,PUBLIC,SW18 2PU,ERS-461832-59931,9670299,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,DEVON COUNTY COUNCIL,PUBLIC,EX2 4QJ,ERS-461811-59939,9696068,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WORCESTERSHIRE COUNTY COUNCIL,PUBLIC,WR5 2NP,ERS-461854-59965,9849375,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,DURHAM COUNTY COUNCIL,PUBLIC,DH1 5UL,ERS-461816-59941,10046685,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,CAMBRIDGESHIRE COUNTY COUNCIL,PUBLIC,CB3 0AP,ERS-461794-59935,10224493,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SOUTHWARK LONDON BOROUGH COUNCIL,PUBLIC,SE17 1RX,ERS-461824-59927,10568850,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BARNET LONDON BOROUGH COUNCIL,PUBLIC,NW4 4BG,ERS-461779-59902,10712404,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,LEICESTERSHIRE COUNTY COUNCIL,PUBLIC,LE3 8RA,ERS-461835-59949,11002253,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,NOTTINGHAMSHIRE COUNTY COUNCIL,PUBLIC,NG2 7QP,ERS-461844-59955,11128643,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,GLOUCESTERSHIRE COUNTY COUNCIL,PUBLIC,GL1 2TG,ERS-461825-59944,11648466,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WARWICKSHIRE COUNTY COUNCIL,PUBLIC,CV34 4RH,ERS-461851-59962,12036283,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,NORTHAMPTONSHIRE COUNTY COUNCIL,PUBLIC,NN4 7DB,ERS-461838-59952,12270652,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SUFFOLK COUNTY COUNCIL,PUBLIC,IP1 2DH,ERS-461849-59960,14102988,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,DERBYSHIRE COUNTY COUNCIL,PUBLIC,DE4 3AG,ERS-461800-59938,14138289,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,CROYDON LONDON BOROUGH COUNCIL,PUBLIC,CR9 1BQ,ERS-461786-59907,15271168,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,BUCKINGHAMSHIRE COUNTY COUNCIL,PUBLIC,HP20 1UA,ERS-461793-59934,16032428,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,CUMBRIA COUNTY COUNCIL,PUBLIC,CA3 8NA,ERS-461797-59937,16532906,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,EAST SUSSEX COUNTY COUNCIL,PUBLIC,BN21 3UU,ERS-461821-59942,17856169,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SUTTON LONDON BOROUGH COUNCIL,PUBLIC,SM1 1EA,ERS-461826-59928,18016850,,Learning Disability and Health Grant 2012/2013 LASSL (DH)(2012)1,Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,OXFORDSHIRE COUNTY COUNCIL,PUBLIC,OX4 2GQ,ERS-461845-59956,19722185,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,WEST SUSSEX COUNTY COUNCIL,PUBLIC,WEST SUSSEX,ERS-461852-59963,19836867,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,STAFFORDSHIRE COUNTY COUNCIL,PUBLIC,ST16 2NF,ERS-461848-59959,20181503,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,LANCASHIRE COUNTY COUNCIL,PUBLIC,PR1 0LD,ERS-461834-59948,34555501,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,KENT COUNTY COUNCIL,PUBLIC,ME14 1XQ,ERS-461831-59947,35706142,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,HERTFORDSHIRE COUNTY COUNCIL,PUBLIC,SG13 8DF,ERS-461829-59946,38478590,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,NORFOLK COUNTY COUNCIL,PUBLIC,NR1 2DL,ERS-461837-59951,40310027,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,HAMPSHIRE COUNTY COUNCIL,PUBLIC,SO23 8UJ,ERS-461827-59945,42939262,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,ESSEX COUNTY COUNCIL,PUBLIC,CM1 1JZ,ERS-461823-59943,45415389,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,28/05/2012,Grants to local authorities (CUR),SOCIAL CARE,SURREY COUNTY COUNCIL,PUBLIC,KT1 1AB,ERS-461850-59961,66498314,,Learning Disability and Health Grant 2012/2013 (refer to LASSL(DH)(2012)1),Programme,
Department of Health,Department of Health,29/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,NATIONAL CHILDRENS BUREAU LTD,VCS,EC1V 7QE,ERS-461977-59881,29500,,2010/041 National Childrens Bureau (NCB) Project: Children and Young persons HIV Network,Programme,
Department of Health,Department of Health,29/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,QISMET,VCS,BA1 5BD,ERS-461951-59863,65000,,2012-13 IESD - QISMET - Project: The crucial years - to sustainability and beyond - AIMS 1760419,Programme,
Department of Health,Department of Health,29/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ALZHEIMERS SOCIETY,VCS,E1W 1LB,ERS-461943-59862,88069,,2012-13 - Alzheimers Society - Project: Local Dementia Action Alliances - AIMS 1674650,Programme,
Department of Health,Department of Health,29/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE LESBIAN AND GAY FOUNDATION,VCS,M1 3HF,ERS-461944-59861,200000,,Strategic Partner Payment on Behalf of the LGB&T Partnership - 2011-12 and 2012-13,Programme,
Department of Health,Department of Health,30/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,WOMENS THERAPY CENTRE,VCS,N7 6JS,ERS-462215-60101,28699.5,,2011/006 - Grant to the Women's Therapy Centre under the 2011-12 IESD Scheme - AIMS Ref 1131240,Programme,
Department of Health,Department of Health,30/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE NEUROLOGICAL ALLIANCE,VCS,SW18 3LR,ERS-462134-60061,38800,,2010/042 Neurological Alliance - project: 3rd sector support for equitable implementation of the national service framwork for long term neurological condition,Programme,
Department of Health,Department of Health,30/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE LONDON PATHWAY,VCS,NW1 2PG,ERS-462112-60041,41000,,2011-12 London Pathway - project: Faculty for homelessness and inclusion health - policy grant - Martin Gibbs,Programme,
Department of Health,Department of Health,30/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,WECIL LTD,SME,BS16 2QQ,ERS-462224-60122,43197.5,,"IESD award 2012/13 for WECIL Ltd's project ""www.createmysupportplan.co.uk""",Programme,
Department of Health,Department of Health,30/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,MIND,VCS,E15 4BQ,ERS-462223-60121,67009.5,,"IESD 2012/13 award for Mind's ""Personalising the Future Together"" project",Programme,
Department of Health,Department of Health,31/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,THE ANNA FREUD CENTRE,VCS,NW3 5SD,ERS-462366-60341,27527,,IESD Grant AIMS REF 1171321 Anna Freud,Programme,
Department of Health,Department of Health,31/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,RAPE CRISIS (ENGLAND AND WALES),VCS,WC1N 3XX,ERS-462400-60381,31058.5,,2011-12 IESD Award - Rape Crisis - Regional Development Work Programme Project,Programme,
Department of Health,Department of Health,31/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,BRANDON CENTRE FOR COUNSELLING AND PSYCHOTHERAPY FOR YOUNG PEOPLE,VCS,NW5 3LG,ERS-462374-60342,36500,,2011/005 - The Brandon Centre - MST CM for Persistent Young Substance Misusers - Project under 2011-12 IESD Fund,Programme,
Department of Health,Department of Health,31/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ADFAM,VCS,N1 6DR,ERS-462394-60362,36856.5,,2011-12 IESD Payment - Families First Project - 3 Years,Programme,
Department of Health,Department of Health,31/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ROYAL NATIONAL INSTITUTE OF BLIND PEOPLE,VCS,PE2 6WS,ERS-462386-60348,41835.5,,IESD award 2011/017 for RNIB's Bradford Community Engagement Project,Programme,
Department of Health,Department of Health,31/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,ASSOCIATION FOR YOUNG PEOPLES HEALTH (AYPH),VCS,SE1 0EH,ERS-462259-60161,59765,,"IESD 2012/13, AIMS 1774569 Association for young people's health: Improving young people's health",Programme,
Department of Health,Department of Health,31/05/2012,Grants to non profit institutions (CUR),SOCIAL CARE,CANCER RESEARCH UK,VCS,WC2A 3PX,ERS-462392-60361,78000,,2010/018 Cancer Research UK -   PROJECT: Testing innovation approaches to influence young people to take action to prevent melanoma,Programme,
