Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288955,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288956,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288957,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288958,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288959,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288960,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288961,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288962,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288963,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288964,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Contributions (Programme),Markets and Local Growth - Labour Market,Payment under the Icelandic Trawlermen Compensation Scheme - Name Withheld,10288965,1000.00,DISTANT WATER TRAWLERMEN COMPENSATION SCHEME - Contributions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2013,Professional Subscriptions,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10288966,254.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Mileage Allowances,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288968,695.60,RUNNING COSTS DEVOLVED - Mileage Allowances,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Other UK Travel & Subsistence,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288968,7.50,RUNNING COSTS DEVOLVED - Other UK Travel & Subsistence,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Rail Fares (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288969,79.10,PA SYSTEM SUPPORT - Rail Fares (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Taxis (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288969,48.00,PA SYSTEM SUPPORT - Taxis (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Mileage Allowances (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288969,302.40,PA SYSTEM SUPPORT - Mileage Allowances (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Hotels (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288969,331.00,PA SYSTEM SUPPORT - Hotels (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Subsistence Payments (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288969,209.74,PA SYSTEM SUPPORT - Subsistence Payments (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Professional Subscriptions (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288969,156.00,PA SYSTEM SUPPORT - Professional Subscriptions (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",10288975,1372.95,GLOBAL PARTNERSHIP FUND - Grants - Current - Other,SW1H 0ET,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Taxis (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288976,13.00,COMPETENCY - Taxis (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Subsistence Payments (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288976,18.44,COMPETENCY - Subsistence Payments (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Rail Fares (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288977,43.00,COMPETENCY - Rail Fares (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Others UK Travel & Subsistence (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288977,10.00,COMPETENCY - Others UK Travel & Subsistence (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Rail Fares (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288979,15.40,LOCAL ENTERPRISE PARTNERSHIPS - Rail Fares (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Subsistence Payments (Programme),"Strategy, Analysis and Better Regulation - BRDO","Personal Expense, Name Witheld",10288979,65.60,LOCAL ENTERPRISE PARTNERSHIPS - Subsistence Payments (Programme),SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Mileage Allowances,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288981,150.30,RUNNING COSTS DEVOLVED - Mileage Allowances,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Other UK Travel & Subsistence,Markets and Local Growth - BIS Local,"Personal Expense, Name Witheld",10288981,3.30,RUNNING COSTS DEVOLVED - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Rail Fares,Markets and Local Growth - Local Growth,"Personal Expense, Name Witheld",10288982,2.00,RUNNING COSTS DEVOLVED - Rail Fares,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Taxis,Markets and Local Growth - Local Growth,"Personal Expense, Name Witheld",10288982,25.00,RUNNING COSTS DEVOLVED - Taxis,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Subsistence Payments,Markets and Local Growth - Local Growth,"Personal Expense, Name Witheld",10288982,10.20,RUNNING COSTS DEVOLVED - Subsistence Payments,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Other UK Travel & Subsistence,Markets and Local Growth - Local Growth,"Personal Expense, Name Witheld",10288982,14.75,RUNNING COSTS DEVOLVED - Other UK Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Professional Subscriptions,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10288983,100.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Professional Subscriptions,Business & Skills Group - Advanced Manufacturing Services,"Personal Expense, Name Witheld",10288984,230.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2013,Professional Subscriptions,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",10288985,205.00,RUNNING COSTS DEVOLVED - Professional Subscriptions,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2013,Rail Fares Overseas,Markets and Local Growth - Business Environment,"Personal Expense, Name Witheld",10288988,3.60,RUNNING COSTS DEVOLVED - Rail Fares Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2013,Subsistence Payments Overseas,Markets and Local Growth - Business Environment,"Personal Expense, Name Witheld",10288988,13.10,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2013,Other Overseas Travel & Subsistence,Markets and Local Growth - Business Environment,"Personal Expense, Name Witheld",10288988,10.00,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2013,Taxis Overseas,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288989,19.19,RUNNING COSTS DEVOLVED - Taxis Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2013,Subsistence Payments Overseas,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288989,1.85,RUNNING COSTS DEVOLVED - Subsistence Payments Overseas,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/01/2013,Other Overseas Travel & Subsistence,Markets and Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",10288989,26.30,RUNNING COSTS DEVOLVED - Other Overseas Travel & Subsistence,SW1H 0ET,,,,Administration
