Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Employment Programmes,23-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,WORKING LINKS,2025081185,"Ł3,400",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,23-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,WORKING LINKS,2025081185,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,23-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,WORKING LINKS,2025081185,Ł600,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,23-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,WORKING LINKS,2025081185,-Ł400,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,23-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,WORKING LINKS,2025081185,Ł800,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,23-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,WORKING LINKS,2025081185,Ł900,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,23-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,WORKING LINKS,2025081185,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,A4E LTD,2025082379,Ł667,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł3,800",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł2,500",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł1,800",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł700,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,-Ł400,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł400,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł7,000",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł10,400",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł2,400",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł900,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł1,800",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł2,100",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł600,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł3,700",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł9,500",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł700,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł2,400",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł5,000",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł600,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł600,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł3,300",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł450,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł1,300",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł6,900",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł16,100",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł2,000",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł4,100",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł400,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł1,300",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł400,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł1,500",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł900,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł400,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,"Ł2,000",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025082379,Ł400,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,"Pension, Disability Carers Services",24-Apr-12,MEDICAL SERVICES,COO,ATOS HEALTHCARE,2025082404,"Ł126,909",Medical Services,JCP Medical Services,JCP Medical Services
Department for Work and Pensions,Jobcentre Plus,24-Apr-12,MEDICAL SERVICES,COO,ATOS HEALTHCARE,2025082404,"Ł4,127,093",Medical Services,PDCS Medical Services,PDCS Medical Services
Department for Work and Pensions,Corporate,24-Apr-12,COMPUTER SERVICES,CIT,ATOS ORIGIN IT SERVICES UK LTD,2025082405,"Ł7,863",Information & Communications Technology,Systems Delivery,Application Development
Department for Work and Pensions,Corporate,24-Apr-12,COMPUTER SERVICES,CIT,ATOS ORIGIN IT SERVICES UK LTD,2025082405,"Ł77,587",Information & Communications Technology,Systems Delivery,Maintenance & Support
Department for Work and Pensions,Corporate,24-Apr-12,COMPUTER SERVICES,CIT,ATOS ORIGIN IT SERVICES UK LTD,2025082405,"Ł28,509",Information & Communications Technology,Systems Delivery,Application Development
Department for Work and Pensions,Corporate,24-Apr-12,COMPUTER SERVICES,CIT,ATOS ORIGIN IT SERVICES UK LTD,2025082405,"Ł89,534",Information & Communications Technology,Systems Delivery,Application Development
Department for Work and Pensions,Corporate,24-Apr-12,COMPUTER SERVICES,F&C,ATOS ORIGIN IT SERVICES UK LTD,2025082405,"Ł13,883",Information & Communications Technology,Systems Delivery,Application Development
Department for Work and Pensions,Housing Benefits,24-Apr-12,COMPUTER SERVICES,COO,ATOS ORIGIN IT SERVICES UK LTD,2025082405,"Ł24,000",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł59,800",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"-Ł1,210,405",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł90,400",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł66,120",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł10,100",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł4,560",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł25,100",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł19,380",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł29,200",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł67,260",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł1,900",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł5,700",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,Ł600,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,Ł200,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł1,200",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł18,900",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł2,280",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł1,950",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,Ł400,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł2,800",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł34,900",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł33,060",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł69,100",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł38,760",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł11,000",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł3,420",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł21,300",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł29,640",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł16,000",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł70,680",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł4,300",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł1,140",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł2,100",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,Ł950,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł1,100",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,Ł400,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,Ł600,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,Ł950,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł15,750",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł7,980",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł3,600",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,Ł0,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł4,400",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł35,100",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł41,040",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł78,100",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł46,740",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,24-Apr-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025082406,"Ł13,700",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
