Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num,,,,
DEFRA,APHA,27/04/2015,LVI Claims,Chief Operating Officer DG,TORCH FARM AND EQUINE LTD~136138523,LVI166358,"43,246.39",Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,EX31 3FG,SME,,00000000,Expense,,,,,
DEFRA,APHA,27/04/2015,LVI Claims,Chief Operating Officer DG,XL FARMCARE NORTH LTD. ~175942866,LVI166424,"150,868.71",Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,ST15 8NA,,,00000000,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546819,"88,348.87",Recharge Costs (gas) for Penicuik Pentlands Science Park - 2014-15 Quarter 2,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547353,"70,959.83",Recharge Costs (gas) for Carmarthen Parc Pensarn - 2014-15 Quarter 3,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,01/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002545433,"78,897.61","Carmarthen Parc Pensarn Depreciation, Establishment and Core Facilities Management Costs - December 2014 ",EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547371,"73,647.02",Recharge Costs for Gloucester Unit 1 and 2 Barnwood Park - 2014-15 Quarter 3,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546522,"42,424.91",Recharge Costs (water) for Worcester Whittington Road - 2014-15 Quarter 1,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,07/04/2015,Estate Maintenance Admin,Chief Operating Officer DG,DEFRA,1000039679,"138,543.43",Building demolition costs - 2013-14,YO1 7PX,,,00000000,Expense,,,,,
DEFRA,APHA,23/04/2015,Hard charges,,Defra C/o Capita,1002545434,"41,537.72",Cambridge Eastbrook Establishment Costs - October 2014,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,23/04/2015,Lab & Technical Equipment,,Celtic Diagnostics Ltd,2683,"25,900.00",Purchase of Specialist Laboratory Kits,,SME,,00000000,Expense,,,,,
DEFRA,APHA,15/04/2015,Consultancy Non-Scheme,,Capita Business Services Ltd,LO10028070,"65,919.43",Expenses for temporary staff - period ending 7 February 2015,SL6 1DP,,,00000000,Expense,,,,,
DEFRA,APHA,27/04/2015,LVI Claims,Chief Operating Officer DG,XL FARMCARE MIDLANDS LTD~114213469,LVI166312,"196,369.14",Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,ST14 8EB,SME,,00000000,Expense,,,,,
DEFRA,APHA,23/04/2015,Carriage of goods,Chief Operating Officer DG,Promotional Logistics Ltd,SIN15006277,"28,245.60",Daily letters sent to farmers for Bovine Tuberculosis testing,CO10 2XG,,,00000000,Expense,,,,,
DEFRA,APHA,27/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547555,"35,979.47",Recharge Costs (gas) for Westminster Nobel House - 2014-15 Quarter 3,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546507,"1,580,020.44",Recharge Costs (fuel and other utilities) for Weybridge Central Veterinary Laboratories - 2014-15 Quarter 1,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,29/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002548062,"42,207.04",Recharge Costs (water) for Worcester Whittington Road - 2014-15 Quarter 4,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,27/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546831,"46,612.13",Recharge Costs (electricity) for Bristol Temple Quay House - 2014-15 Quarter 2,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546497,"31,430.32",Recharge Costs (water) for Sutton Bonnington The Elms - 2014-15 Quarter 1,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,17/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547362,"41,800.61",Recharge Costs (insurance) for Carlisle Hadrian House - 2014-15 Quarter 3,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546611,"75,861.99",Recharge Costs (service charge) for Gloucester Unit 1 and 2 Barnwood Park - 2014-15 Quarter 1,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,15/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547351,"145,205.56",Recharge Costs (fuel and other utilities) for Cardiff Llanishen - 2014-15 Quarter 3,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546738,"39,049.84",Recharge Costs (gas) for Worcester Whittington Road -2014-15 Quarter 2,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,15/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546913,"85,131.10",Recharge Costs (rates) for Exeter - 2014-15 Quarter 2,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,27/04/2015,LVI Claims,Chief Operating Officer DG,XL FARMCARE WESSEX LIMITED~172798072,LVI166420,"131,430.01",Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,ST15 8NA,SME,,00000000,Expense,,,,,
DEFRA,APHA,27/04/2015,LVI Claims,Chief Operating Officer DG,CASTLE VETERINARY GROUP LTD~807674214,LVI166682,"29,493.35",Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,PL15 7ED,SME,,00000000,Expense,,,,,
DEFRA,APHA,15/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547382,"103,827.49",Recharge Costs (insurance) for Penicuik Pentlands Science Park - 2014-15 Quarter 3,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,07/04/2015,Cost CIP Building works,Chief Operating Officer DG,Jacobs UK Ltd,B1723053001,"46,000.00",Retained Estate Refurbishment Project Works Costs - March 2015,LS11 9DX,,,00000000,Asset,,,,,
DEFRA,APHA,29/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002548055,"69,231.40",Recharge Costs (gas) for Carmarthen Parc Pensarn - 2014-15 Quarter 4,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,01/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002544952,"45,820.24",Weybridge Central Veterinary Lab Establishment Costs - December 2014,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,01/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002545467,"437,801.04",Weybridge Central Veterinary Laboratory Core Facilities Management Costs - December 2014,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,29/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002548099,"25,026.43",Recharge Costs (gas) for Stratford Luddington Veterinary Centre - 2014-15 Quarter 4,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546713,"32,109.12",Recharge Costs (water) for Sutton Bonnington The Elms - 2014-15 Quarter 2,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,17/04/2015,Hard charges,,Defra C/o Capita,1002545759,"-27,558.77","Part credit note: Hounslow Part 10th Floor, Vista Centre Core Facilities Management Costs - 2014-15 Quarter 3",EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,23/04/2015,Hard charges,,Defra C/o Capita,1002545445,"28,535.33","Hounslow Part 10th Floor, Vista Centre Core Facilities Management Costs - 2014-15 Quarter 3",EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,13/04/2015,Hardware Services/Other Consumables,,IBM United Kingdom Ltd,5803152396,"86,192.72",A series of minor enhancements to the Plant Health Information Technology (IT) system needed to reflect legislative changes and deliver operational and efficiency - March 2015,GU1 2LD,SME,,00000000,Expense,,,,,
DEFRA,APHA,07/04/2015,ERNIC - Permanent Staff,Chief Operating Officer DG,H M Revenue & Customs,120315,"33,106.00",Tax and National Insurance liability,BD98 8AA,,,00000000,Expense,,,,,
DEFRA,APHA,01/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002545452,"38,439.73","Pydar House, Truro Establishment Costs and Depreciation Costs - December 2014",EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,01/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002545379,"30,938.08",Recharge Costs (water) for Thirsk Veterinary Centre Station Road - 2014-15 Quarter 1,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546712,"26,311.50",Recharge Costs (water) for Shrewsbury Veterinary Centre - 2014-15 Quarter 2,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546720,"25,734.70",Recharge Costs (water) for Exeter Starcross - 2014-15 Quarter 2,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547420,"26,511.42",Recharge Costs (water) for Sand Hutton York - 2014-15 Quarter 3,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547384,"56,758.44",Recharge Costs (insurance) for Chelmsford Redwing House - 2014-15 Quarter 3,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547373,"25,876.06",Recharge Costs (water) for Shrewsbury Veterinary Centre - 2014-15 Quarter 3,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547360,"29,895.70",Recharge Costs (gas) for Worcester Whittington Road - 2014-15 Quarter 3,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547379,"44,462.21",Recharge Costs (rates) for Pydar House Truro - 2014-15 Quarter 3,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,01/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002545423,"121,232.86",Recharge Costs (gas) for Penicuik Pentlands Science Park Establishment - 2014-15 Quarter 1,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,07/04/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5803150440,"47,868.05",Information Technology Project Works - 28 November-26 December 2014,GU1 2LD,SME,,BRP00248,Expense,,,,,
DEFRA,APHA,27/04/2015,Service Level Agreement Costs,,Food & Environment Research Agency,F0041977,"85,859.00",Provision of IT services to the Plant Health and Seeds Inspectorate (PHSI),YO41 1LZ,,,PHA2AJ00,Expense,,,,,
DEFRA,APHA,21/04/2015,Service Level Agreement Costs,,Food & Environment Research Agency,F0041974,"41,578.00",Provision of IT services to the National Bee Unit (NBU) for Beebase ,YO41 1LZ,,,RDY2AG00,Expense,,,,,
DEFRA,APHA,13/04/2015,Consultancy Non-Scheme,,Capita Business Services Ltd,LO10033830,"30,921.41",Expenses for temporary staff - period ending 28 February 2015,SL6 1DP,,,00000000,Expense,,,,,
DEFRA,APHA,27/04/2015,LVI Claims,Chief Operating Officer DG,XL FARMCARE DEVON AND CORNWALL LTD~179923008,LVI166430,"105,456.24",Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,ST15 8NA,SME,,00000000,Expense,,,,,
DEFRA,APHA,09/04/2015,Training - Learning & Development,Chief Operating Officer DG,Improve International Ltd,32268,"64,500.00",Training for Veterinary staff - the Basics of State Veterinary Medicine - March 2015,SN4 0QJ,SME,,P10066OT,Expense,,,,,
DEFRA,APHA,13/04/2015,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,3929161-08-APR-15,"151,028.98",Travel costs incurred as per the Government Procurement Service contract - March 2015,BD1 3AZ,SME,,00000000,Asset,,,,,
DEFRA,APHA,29/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002548064,"42,420.12",Recharge Costs (water) for Carlisle Hadrian House - 2014-15 Quarter 4,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,07/04/2015,Estate Maintenance Admin,Chief Operating Officer DG,DEFRA,1000039680,"843,234.74",Building demolition costs - 2014-15,YO1 7PX,,,00000000,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546839,"78,238.76",Recharge Costs (water) Carmarthen Parc Pensarn - 2014-15 Quarter 2,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,01/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002545383,"109,167.18",Worcester - Whittington Road Establishment Costs and Depreciation Costs - December 2014,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,01/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002545428,"83,942.55",Gloucester - Unit 1 and 2 Barnwood Park Establishment Costs and Depreciation Costs - December 2014,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,29/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002548080,"34,842.06",Recharge Costs (water) for Sutton Bonnington The Elms - 2014-15 Quarter 4,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,17/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002546802,"45,008.78",Recharge Costs (insurance) for Carlisle Hadrian House - 2014-15 Quarter 2,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547358,"27,800.99",Recharge Costs for Bristol Temple Quay House - 2014-15 Quarter 3,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,07/04/2015,Stationery,,Food & Environment Research Agency,F0042055,"34,322.96",IT Equipment for Plant Health and Seeds Inspectorate staff following completion of field trials,YO41 1LZ,,,00000000,Expense,,,,,
DEFRA,APHA,09/04/2015,Sub Contracted Services,,I N R A Centre Angers Nantes,34000428,"29,649.00", A study of the motivators and barriers influencing farmer decisions to participate in collective animal health programmes - April-September 2014,44316,,,EXOD0351,Expense,,,,,
DEFRA,APHA,07/04/2015,Interim Staff,Chief Operating Officer DG,Sogeti UK Ltd,XSUK1503025,"102,321.64",Specialist contractors to perform Information technology testing on Project - February 2015,EC2M 7AD,SME,,P10066OT,Expense,,,,,
DEFRA,APHA,01/04/2015,Lab & Technical Equipment,Chief Operating Officer DG,Genus Breeding Ltd.,211274422013,"25,633.90",Provision of services for vaccinations in the event of an emergency - September 2013,CW5 7JW,SME,,EMERVACC,Expense,,,,,
DEFRA,APHA,27/04/2015,LVI Claims,Chief Operating Officer DG,SOUTH MOOR LTD T/A SOUTHMOOR VETS~141491191,LVI166371,"28,166.01",Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,TQ7 1JL,SME,,00000000,Expense,,,,,
DEFRA,APHA,27/04/2015,LVI Claims,Chief Operating Officer DG,MILFEDDYGON DOLGELLAU CYF~161477853,LVI166402,"25,060.61",Payment to veterinary practice for services provided in an official capacity on behalf of Animal and Plant Health Agency,LL40 2YF,,,00000000,Expense,,,,,
DEFRA,APHA,13/04/2015,Project specific expenditure,Chief Operating Officer DG,Williams Lea Ltd,DEFRAC15030002,"40,275.40",Pet Passports - delivered February 2015 and distributed March-May 2015 ,EC1M 4NA,,,00000000,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547376,"28,563.60",Recharge Costs (water) for Sutton Bonnington The Elms - 2014-15 Quarter 3,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,09/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002547346,"1,451,557.15",Recharge Costs (water) for Weybridge Central Veterinary Laboratories - 2014-15 Quarter 3,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,29/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002548056,"32,914.03",Recharge Costs (water) for Calthwaite Penrith - 2014-15 Quarter 4,EC2V 7NQ,,,HARDFVLA,Expense,,,,,
DEFRA,APHA,29/04/2015,Hard charges,Chief Operating Officer DG,Defra C/o Capita,1002548072,"26,627.04",Recharge Costs (rates) for Westminster Nobel House - 2014-15 Quarter 4,EC2V 7NQ,,,HARDESTA,Expense,,,,,
DEFRA,APHA,21/04/2015,Hardware Services/Standard Hardware Items,,Food & Environment Research Agency,F0041983,"77,880.00",Maintenance of Ethics Database and telephone system for Wildlife Team - 2014-15 Quarters 3-4,YO41 1LZ,,,00000000,Expense,,,,,
DEFRA,APHA,13/04/2015,Service Level Agreement Costs,,DEFRA,1000049571,"739,391.08",Staff Pay Costs - 2014-15 Quarters 3-4,YO1 7PX,,,00000000,Expense,,,,,
DEFRA,APHA,15/04/2015,Consultancy Non-Scheme,,Capita Business Services Ltd,LO10033245,"36,786.53",Expenses for temporary staff - period ending 7 March 2015,SL6 1DP,,,00000000,Expense,,,,,
DEFRA,APHA,15/04/2015,Consultancy Non-Scheme,,Capita Business Services Ltd,LO10031660,"45,171.88",Expenses for temporary staff - period ending 28 February 2015,SL6 1DP,,,00000000,Expense,,,,,
DEFRA,KEW,21/04/2015,Finance Charges,Legal,AON Limited,7005262,55855.25,Insurance Broker,G2 5NX,Trade Creditors,RBGKEW/101,,Insurance,,,,,
DEFRA,KEW,14/04/2015,Consultancy & Professional Services,IT,Insight Direct (UK) Ltd,7004479,22976.89,WiFi Upgrade Project,UB8 1PH,Trade Creditors,RBGKEW/130,,Professional Services - IT,,,,,
DEFRA,KEW,21/04/2015,ICT,IT,Unit4 Business Software Ltd,7005187,40795.50,Agresso Finance System Upgrade,BS20 0PX,Trade Creditors,,,Software Maintenance,,,,,
DEFRA,KEW,21/04/2015,ICT,IT,Civica Services Ltd,7004837,28538.16,IT Software Licences,SW15 6AR,Trade Creditors,,,Computer Software Revenue,,,,,
DEFRA,KEW,28/04/2015,Utilities,Estates,Mid Sussex District Council,7005325,93596.10,Council Rates,RH16 1SS,Trade Creditors,N/A,,General rates,,,,,
DEFRA,KEW,28/04/2015,Consultancy & Professional Services,IT,Foundation & Friends Of RBG Kew,1001775,24129.78,Professional Services - IT,TW9 3AB,Trade Creditors,,,Professional Services - IT,,,,,
DEFRA,KEW,28/04/2015,Utilities,Estates,Corona Energy Retail 4 Limited,7005448,36760.83,Gas,WD17 1JW,Trade Creditors,N/A,,Gas,,,,,
DEFRA,KEW,28/04/2015,Other,Commercial & Operations,EDF Energy Customers plc,1001955,60826.89,Electricity,PL3 5RG,Trade Creditors,N/A,,Publications Fulfilment,,,,,
DEFRA,KEW,28/04/2015,Capital/Equipment,Temperate House,Turner & Townsend Project Management Ltd,7004929,28953.42,Temperate House Restoration - Project Managers,WC2E 9HE,Trade Creditors,,,New Works - pt1 - prof fees,,,,,
DEFRA,KEW,21/04/2015,Property Related,Estates,Cofely Ltd,7004607,146708.57,Facilities Maintenance Contractor,HP12 3TA,Trade Creditors,RBGKEW/049,,Planned Maintenance,,,,,
DEFRA,KEW,21/04/2015,Property Related,Estates,Cofely Ltd,7004617,146708.57,Facilities Maintenance Contractor,HP12 3TA,Trade Creditors,RBGKEW/049,,Planned Maintenance,,,,,
DEFRA,KEW,21/04/2015,Consultancy & Professional Services,"Marketing, Audiences & Communications",Axis12,7004528,24000.00,Website Hosting and Support,N1 2HY,Trade Creditors,,,Prof Fees - Digital Media,,,,,
DEFRA,KEW,21/04/2015,Property Related,Estates,Julius Rutherfoord Commercial Cleaning,7005275,30751.59,Cleaning Contractor,SW8 3NS,Trade Creditors,,,Office and window cleaning,,,,,
