Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,25/10/2010,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201196341,"725,681.21",
Department of Health,Department of Health,25/10/2010,Addition Clearing - Information Techno;logy,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201200385,"80,349.50",
Department of Health,Department of Health,25/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,SANOFI AVENTIS,4700000245,"1,319,324.38",
Department of Health,Department of Health,25/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,SANOFI AVENTIS,4700000164,"4,397,710.68",
Department of Health,Department of Health,25/10/2010,Research & development,RESEARCH & DEVELOPMENT,CANCER RESEARCH UK,ERS-408612-36567,50000,
Department of Health,Department of Health,25/10/2010,Research & development,RESEARCH & DEVELOPMENT,CANCER RESEARCH UK,ERS-408611-36566,43242.25,
Department of Health,Department of Health,25/10/2010,Revenue Grant in Aid to NDPBs,SOCIAL CARE,BRADFORD DISTRICT CARE TRUST,176519,"1,588,158.00",
Department of Health,Department of Health,25/10/2010,Other programme expenditure,SOCIAL CARE,LEICESTER CITY COUNCIL,80976353,"42,000.00",
Department of Health,Department of Health,25/10/2010,Grants to non profit institutions (Current),WORKFORCE,THE COMPLEMENTARY & NATURAL HEALTHCARE COUNCIL,CNHC-DH2010-03,"31,397.00",
Department of Health,Department of Health,26/10/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,BLISS THE NATIONAL CHARITY FOR THE NEWBORN,ERS-408805-36589,"107,997.00",
Department of Health,Department of Health,26/10/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,BLUEBELL WOOD CHILDRENS HOSPICE,ERS-408810-36590,"464,142.00",
Department of Health,Department of Health,26/10/2010,EU Grants to non profit institutions (Capital),CHIEF NURSING OFFICER,CHILDRENS HOSPICE SOUTH WEST,ERS-408780-36581,"44,050.00",
Department of Health,Department of Health,26/10/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,CHILDRENS HOSPICE SOUTH WEST,ERS-408787-36586,"62,590.00",
Department of Health,Department of Health,26/10/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,DEMELZA HOUSE CHILDRENS HOSPICE,ERS-408785-36584,"84,917.00",
Department of Health,Department of Health,26/10/2010,Grants to non profit institutions (Current),CHIEF NURSING OFFICER,RICHARD HOUSE TRUST,ERS-408811-36591,"344,570.00",
Department of Health,Department of Health,26/10/2010,EU Grants to non profit institutions (Capital),CHIEF NURSING OFFICER,THE MAYPOLE PROJECT,ERS-408782-36582,"156,000.00",
Department of Health,Department of Health,26/10/2010,Capital other budget adjustment,COMMISSIONING,CABLE & WIRELESS COMMUNICATION,413730,"126,239.06",
Department of Health,Department of Health,26/10/2010,Facilities management: contract,COMMISSIONING,HM TREASURY (HMT),25400,"70,875.00",
Department of Health,Department of Health,26/10/2010,IT minor costs non capital,COMMISSIONING,HM TREASURY (HMT),25401,"34,843.50",
Department of Health,Department of Health,26/10/2010,Professional fees,HEALTH PROTECTION & IMPROVEMENT,NORTH WEST AMBULANCE SERVICE NHS TRUST,2070083,"59,520.00",
Department of Health,Department of Health,26/10/2010,Service charge,INFORMATICS,BT GROUP PLC,249178,"3,400,000.00",
Department of Health,Department of Health,26/10/2010,Service charge,INFORMATICS,BT GROUP PLC,249243,"8,537,447.63",
Department of Health,Department of Health,26/10/2010,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,5201204792,"26,097.67",
Department of Health,Department of Health,26/10/2010,Legal / Professional Fees,INFORMATICS,DLA PIPER UK LLP,11848998,"22,605.95",
Department of Health,Department of Health,26/10/2010,Legal / Professional Fees,INFORMATICS,DLA PIPER UK LLP,11848992,"32,300.00",
Department of Health,Department of Health,26/10/2010,External Consultancy Fees,INFORMATICS,KPMG LLP,11670208,"75,000.00",
Department of Health,Department of Health,26/10/2010,External Consultancy Fees,INFORMATICS,QI CONSULTING,11848990,"449,354.46",
Department of Health,Department of Health,26/10/2010,Service charge,INFORMATICS,THE ACCENTURE GROUP,3003131558,"31,819.04",
Department of Health,Department of Health,26/10/2010,Service charge,INFORMATICS,THE ACCENTURE GROUP,3003138167,"31,819.04",
Department of Health,Department of Health,26/10/2010,Service charge,INFORMATICS,THE ACCENTURE GROUP,3003138173,"1,024,358.51",
Department of Health,Department of Health,26/10/2010,Service charge,INFORMATICS,THE ACCENTURE GROUP,3003138661,"1,212,460.57",
Department of Health,Department of Health,26/10/2010,Extra receipts payable to the Consolidated Fund (Short Term),MORE THAN ONE DIRECTORATE,HM TREASURY (HMT),CFER PAYOVER ACCOUNT,"176,000.00",
Department of Health,Department of Health,26/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,27906,"84,692.92",
Department of Health,Department of Health,26/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,28064,"124,743.94",
Department of Health,Department of Health,26/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,BRISTOL LABORATORIES LTD,27907,"135,149.99",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,CORNWALL HOSPICE CARE LTD,ERS-408788-36601,"125,000.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,DARLINGTON & DISTRICT HOSPICE MOVEMENT,ERS-408808-36608,"27,656.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,HOSPICE CARE FOR BURNLEY & PENDLE,ERS-408784-36600,"47,525.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,LEICESTERSHIRE & RUTL& ORGANISATION FOR THE RELIEF OF SUFFERING LTD,ERS-408837-36623,"29,370.00",
Department of Health,Department of Health,26/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,RANBAXY UK LTD,37365199,"28,151.36",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST JOHNS HOSPICE LONDON,ERS-408797-36603,"63,876.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST LUKES (CHESHIRE) HOSPICE,ERS-408770-36594,"36,054.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST PETERS HOSPICE,ERS-408802-36605,"79,000.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,ST RICHARDS HOSPICE FOUNDATION,ERS-408804-36606,"106,287.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,SUE RYDER CARE,ERS-408774-36596,"46,120.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,SUE RYDER CARE,ERS-408776-36597,"123,455.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,SUE RYDER CARE,ERS-408779-36598,"127,343.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,THE EAST LANCASHIRE HOSPICE,ERS-408796-36602,"133,689.00",
Department of Health,Department of Health,26/10/2010,Grants to non-profit institutions (Capital),NHS MEDICAL DIRECTOR,WIGAN & LEIGH HOSPICE,ERS-408781-36599,"48,383.00",
Department of Health,Department of Health,26/10/2010,Grants to non profit institutions (Current),POLICY & STRATEGY,NATIONAL VOICES,ERS-408801-36587,"100,000.00",
Department of Health,Department of Health,26/10/2010,Research & development,RESEARCH & DEVELOPMENT,GLASGOW UNIVERSITY OF,130009969,30582.43,
Department of Health,Department of Health,26/10/2010,Professional fees,WORKFORCE,GOVERNMENT ACTUARYS DEPARTMENT (GAD),SINV/00013596,"30,487.96",
Department of Health,Department of Health,26/10/2010,Professional fees,WORKFORCE,GOVERNMENT ACTUARYS DEPARTMENT (GAD),SINV/00013325,"31,410.15",
Department of Health,Department of Health,26/10/2010,Professional fees,WORKFORCE,GOVERNMENT ACTUARYS DEPARTMENT (GAD),SINV/00013201,"56,956.52",
Department of Health,Department of Health,26/10/2010,Addition Clearing - Software Licences,WORKFORCE,METHODS CONSULTING,100011757,"75,611.25",
Department of Health,Department of Health,27/10/2010,Outsourcing Contract,FINANCE & OPERATIONS,CSC COMPUTER SCIENCES LTD,5201203645,"51,000.00",
Department of Health,Department of Health,27/10/2010,Travel & subsistence staff,FINANCE & OPERATIONS,FCM TRAVEL SOLUTIONS,1049602508,"114,527.31",
Department of Health,Department of Health,27/10/2010,Consultancy/Professional Advice,HEALTH PROTECTION & IMPROVEMENT,MACE LTD,25642/0710285,"37,600.00",
Department of Health,Department of Health,27/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,SOUTH CENTRAL AMBULANCE SERVICE NHS TRUST,INV00000000,"659,205.50",
Department of Health,Department of Health,27/10/2010,Staff Consultancy & Suppt,INFORMATICS,ASE CONSULTING LTD,11749330,"225,089.50",
Department of Health,Department of Health,27/10/2010,Service charge,INFORMATICS,BT GROUP PLC,251048,"98,132.94",
Department of Health,Department of Health,27/10/2010,Service charge,INFORMATICS,BT GROUP PLC,251048,"238,992.06",
Department of Health,Department of Health,27/10/2010,Addition Clearing - Information Technology,INFORMATICS,BT GROUP PLC,230827,"230,300.00",
Department of Health,Department of Health,27/10/2010,External Consultancy Fees,INFORMATICS,PA CONSULTING SERVICES LTD,11199471,"45,053.50",
Department of Health,Department of Health,27/10/2010,External Consultancy Fees,INFORMATICS,PA CONSULTING SERVICES LTD,11582079,"45,053.50",
Department of Health,Department of Health,27/10/2010,External Consultancy Fees,INFORMATICS,PA CONSULTING SERVICES LTD,11582078,"-45,053.50",
Department of Health,Department of Health,27/10/2010,Radio communications,NHS FINANCE PERFORMANCE & OPERATIONS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-100,785.56,
Department of Health,Department of Health,27/10/2010,Radio communications,NHS FINANCE PERFORMANCE & OPERATIONS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-100,"1,859.19",
Department of Health,Department of Health,27/10/2010,Radio communications,NHS FINANCE PERFORMANCE & OPERATIONS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-100,"4,380.87",
Department of Health,Department of Health,27/10/2010,Radio communications,NHS FINANCE PERFORMANCE & OPERATIONS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-102,"110,284.28",
Department of Health,Department of Health,27/10/2010,Radio communications,NHS FINANCE PERFORMANCE & OPERATIONS,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-100,"3,881,572.64",
Department of Health,Department of Health,27/10/2010,Travel & subsistence staff,NHS FINANCE PERFORMANCE & OPERATIONS,FCM TRAVEL SOLUTIONS,1049602448,"10,775.64",
Department of Health,Department of Health,27/10/2010,Travel & subsistence staff,NHS FINANCE PERFORMANCE & OPERATIONS,FCM TRAVEL SOLUTIONS,1049602448,"32,815.48",
Department of Health,Department of Health,27/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,ROSEMONT PHARMACEUTICALS LTD,OP/I660330,"83,498.09",
Department of Health,Department of Health,27/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,ROSEMONT PHARMACEUTICALS LTD,OP/I660330,"84,048.03",
Department of Health,Department of Health,27/10/2010,Stock Essential Medicines Additions,NHS MEDICAL DIRECTOR,SANOFI AVENTIS,4700000246,"365,000.31",
Department of Health,Department of Health,27/10/2010,Storage costs,NHS MEDICAL DIRECTOR,WINTHROP PHARMACEUTICALS UK LTD,4700000007,"42,033.88",
Department of Health,Department of Health,27/10/2010,Storage costs,NHS MEDICAL DIRECTOR,WINTHROP PHARMACEUTICALS UK LTD,4700000015,"49,389.79",
Department of Health,Department of Health,27/10/2010,Revenue Grant in Aid to NDPBs,POLICY & STRATEGY,CARE QUALITY COMMISSION (CQC),FUNDSFORNOVEMBER2010,"2,000,000.00",
Department of Health,Department of Health,27/10/2010,Revenue Grant in Aid to NDPBs,POLICY & STRATEGY,CARE QUALITY COMMISSION (CQC),FUNDSFORNOVEMBER2010,"9,500,000.00",
Department of Health,Department of Health,27/10/2010,Capital Grant in AID to NDPBs,POLICY & STRATEGY,CARE QUALITY COMMISSION (CQC),FUNDSFORNOVEMBER2010,"1,500,000.00",
Department of Health,Department of Health,27/10/2010,Grants to non-profit institutions (Capital),SOCIAL CARE,BROMLEY LONDON BOROUGH COUNCIL,ERS-408933-36644,"51,000.00",
Department of Health,Department of Health,27/10/2010,Grants to non-profit institutions (Capital),SOCIAL CARE,HAMMERSMITH & FULHAM LONDON BOROUGH COUNCIL,ERS-408939-36646,"49,000.00",
Department of Health,Department of Health,27/10/2010,Grants to non-profit institutions (Capital),SOCIAL CARE,HAMMERSMITH & FULHAM LONDON BOROUGH COUNCIL,ERS-408930-36641,"162,000.00",
Department of Health,Department of Health,27/10/2010,Grants to non-profit institutions (Capital),SOCIAL CARE,HAMMERSMITH & FULHAM LONDON BOROUGH COUNCIL,ERS-408941-36647,"166,000.00",
Department of Health,Department of Health,27/10/2010,Grants to non-profit institutions (Capital),SOCIAL CARE,HAMMERSMITH & FULHAM LONDON BOROUGH COUNCIL,ERS-408931-36642,"200,000.00",
Department of Health,Department of Health,27/10/2010,Grants to non-profit institutions (Capital),SOCIAL CARE,HAMMERSMITH & FULHAM LONDON BOROUGH COUNCIL,ERS-408932-36643,"324,000.00",
Department of Health,Department of Health,27/10/2010,Consultancy/Professional Advice,SOCIAL CARE,HEALTH PROTECTION AGENCY (HPA),5278362,"30,000.00",
Department of Health,Department of Health,27/10/2010,Other programme expenditure,SOCIAL CARE,LEICESTER CITY COUNCIL,80975322,"1,772.32",
Department of Health,Department of Health,27/10/2010,Other programme expenditure,SOCIAL CARE,LEICESTER CITY COUNCIL,80975322,"2,639.63",
Department of Health,Department of Health,27/10/2010,Other programme expenditure,SOCIAL CARE,LEICESTER CITY COUNCIL,80975322,"7,541.79",
Department of Health,Department of Health,27/10/2010,Other programme expenditure,SOCIAL CARE,LEICESTER CITY COUNCIL,80975322,"7,541.79",
Department of Health,Department of Health,27/10/2010,Other programme expenditure,SOCIAL CARE,LEICESTER CITY COUNCIL,80975322,"18,854.47",
Department of Health,Department of Health,27/10/2010,Grants to non-profit institutions (Capital),SOCIAL CARE,SOUTHWARK LONDON BOROUGH COUNCIL,ERS-408942-36648,"60,000.00",
Department of Health,Department of Health,27/10/2010,Revenue Grants Other to NDPBs & Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71204369,"43,200.00",
Department of Health,Department of Health,27/10/2010,Revenue Grants Other to NDPBs & Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71204385,"48,000.00",
Department of Health,Department of Health,27/10/2010,Revenue Grants Other to NDPBs & Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71204343,"50,898.00",
Department of Health,Department of Health,27/10/2010,Revenue Grants Other to NDPBs & Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71204356,"51,000.00",
Department of Health,Department of Health,27/10/2010,Revenue Grants Other to NDPBs & Other Bodies,SOCIAL CARE,TAMESIDE METROPOLITAN BOROUGH COUNCIL,SS71204372,"78,712.00",
Department of Health,Department of Health,27/10/2010,Revenue Grant in Aid to NDPBs,WORKFORCE,APPOINTMENTS COMMISSION,2010101BALANCE,"298,236.00",
Department of Health,Department of Health,27/10/2010,Revenue Grants Other to NDPBs & Other Bodies,WORKFORCE,GENERAL OSTEOPATHIC COUNCIL,DLG-PS-GOSC-02,"167,000.00",
Department of Health,Department of Health,27/10/2010,Outsourcing Contract,WORKFORCE,MOUCHEL MANAGEMENT CONSULTING LTD,90046744,"743,718.60",
Department of Health,Department of Health,28/10/2010,Telephone costs,FINANCE & OPERATIONS,BT PLC,Q03501,"27,494.37",
Department of Health,Department of Health,28/10/2010,Building repairs & maintenance,FINANCE & OPERATIONS,EUROPA FACILITY SERVICES LTD,8510,"41,341.25",
Department of Health,Department of Health,28/10/2010,Outsourcing Contract,FINANCE & OPERATIONS,NHS SHARED BUSINESS SERVICES (SBS),100001784,"119,309.00",
Department of Health,Department of Health,28/10/2010,Outsourcing Contract,HEALTH PROTECTION & IMPROVEMENT,AFRICAN HIV POLICY NETWORK,AHPN2010/25/10/10,"250,000.00",
Department of Health,Department of Health,28/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,HEALTH PROTECTION AGENCY (HPA),HPA OCT 10,"15,000,000.00",
Department of Health,Department of Health,28/10/2010,Revenue Grant in Aid to NDPBs,HEALTH PROTECTION & IMPROVEMENT,HUMAN FERTILISATION & EMBRYOLOGY AUTHORITY (HFEA),FUNDING OCT 2010,"202,905.00",
Department of Health,Department of Health,28/10/2010,Service charge,INFORMATICS,BT GROUP PLC,247895,"35,972.76",
Department of Health,Department of Health,28/10/2010,Service charge,INFORMATICS,BT GROUP PLC,247883,"54,768.06",
Department of Health,Department of Health,28/10/2010,Service charge,INFORMATICS,BT GROUP PLC,248460,"58,692.36",
Department of Health,Department of Health,28/10/2010,Service charge,INFORMATICS,BT GROUP PLC,250253,"69,704.82",
