Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HASTINGS & ROTHER PCT,SME,TN40 2DZ,HAFS-11490,25000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HAVERING PCT COMMISSIONING,PUBLIC,RM12 6RS,HAFS-11491,33000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,WF3 1WE,HAFS-11492,2500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HEART OF BIRMINGHAM TEACHING PCT,PUBLIC,B7 4WH,HAFS-11493,43000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HEREFORDSHIRE PCT,PUBLIC,HR2 9RP,HAFS-11494,26000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HERTFORDSHIRE PCT,PUBLIC,AL8 6JL,HAFS-11495,120000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HEYWOOD MIDDLETON & ROCHDALE PCT,PUBLIC,M24 1AY,HAFS-11496,22000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HILLINGDON PCT,PUBLIC,TW3 3HR,HAFS-11497,29000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HOUNSLOW PCT,SME,UB2 4SA,HAFS-11498,30500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,HULL PCT,SME,HU1 3HA,HAFS-11499,38200000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,ISLE OF WIGHT NHS PCT,SME,PO30 5TG,HAFS-11500,19500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,ISLINGTON PCT,PUBLIC,NW1 2LT,HAFS-11501,34000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,KENSINGTON AND CHELSEA PCT,SME,W10 6DZ,HAFS-11502,29000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,KINGSTON PCT,PUBLIC,KT5 9AL,HAFS-11503,22500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,KIRKLEES PCT,PUBLIC,WF3 1WE,HAFS-11504,49000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,KNOWSLEY PCT,SME,L33 7XW,HAFS-11505,27334000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,LAMBETH PCT,PUBLIC,WF3 1WE,HAFS-11506,40000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,LEEDS PCT,SME,WF3 1WE,HAFS-11507,95153000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,LEICESTER CITY PCT,PUBLIC,LE1 6NB,HAFS-11508,37000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,LEICESTERSHIRE COUNTY & RUTLAND PCT,PUBLIC,CV13 0LJ,HAFS-11509,75000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,LEWISHAM PCT,PUBLIC,SE12 8RN,HAFS-11510,43000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,LINCOLNSHIRE PCT,PUBLIC,LN4 2HN,HAFS-11511,93000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,LIVERPOOL PCT,PUBLIC,L13 1HN,HAFS-11512,75525000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,LONDON SHA,PUBLIC,SW1E 6QT,HAFS-11513,159500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,LUTON TEACHING PCT,PUBLIC,LU1 2PJ,HAFS-11514,24500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,MANCHESTER PCT,PUBLIC,M23 9LH,HAFS-11515,76000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,MEDWAY TEACHING PCT,PUBLIC,ME19 4AX,HAFS-11516,29000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,MID ESSEX PCT,SME,CM8 2TL,HAFS-11517,40000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,MIDDLESBOROUGH PCT,PUBLIC,TS2 1RH,HAFS-11518,23000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,MILTON KEYNES PCT,PUBLIC,MK6 5NG,HAFS-11519,24500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),PUBLIC,SE1 7NT,HAFS-11520,4500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NATIONAL PATIENT SAFETY AGENCY (NPSA),PUBLIC,W1T 5HD,HAFS-11521,1000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NATIONAL TREATMENT AGENCY FOR SUBSTANCE MISUSE (NTA),SME,WF3 1WE,HAFS-11522,1200000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NEWCASTLE PCT,PUBLIC,NE27 0QJ,HAFS-11523,37600000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NEWHAM PCT,PUBLIC,E1 1RD,HAFS-11524,43000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,HAFS-11525,66150000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev ND In RAB,NHS FC,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,HAFS-11526,183000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NHS INSTITUTE FOR INNOVATION AND IMPROVEMENT,SME,CV4 7AL,HAFS-11527,4000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORFOLK PCT,PUBLIC,NR1 3FR,HAFS-11528,89000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTH EAST ESSEX PCT,PUBLIC,CO15 4AB,HAFS-11529,38000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTH EAST LINCOLNSHIRE CARE TRUST PLUS,PUBLIC,DN33 2BA,HAFS-11530,26250000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTH EAST SHA,PUBLIC,NE15 8NY,HAFS-11531,27500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTH LANCASHIRE PCT,PUBLIC,PR4 3AL,HAFS-11532,40242000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTH LINCOLNSHIRE PCT,PUBLIC,DN20 8GS,HAFS-11533,18900000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTH SOMERSET PCT,PUBLIC,BS2 8EE,HAFS-11534,22000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTH STAFFORDSHIRE PCT,SME,ST4 4LX,HAFS-11535,23000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTH TYNESIDE PCT,PUBLIC,NE27 0QJ,HAFS-11536,29900000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTH WEST SHA,SME,M1 3BN,HAFS-11537,52000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTH YORKSHIRE & YORK PCT,PUBLIC,YO17 6QR,HAFS-11538,88300000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTHAMPTONSHIRE PCT,PUBLIC,NN5 6UH,HAFS-11539,73000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NORTHUMBERLAND CARE TRUST,PUBLIC,NE27 0QJ,HAFS-11540,43200000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NOTTINGHAM CITY PCT,PUBLIC,NG1 6GN,HAFS-11541,47000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,NOTTINGHAMSHIRE COUNTY TEACHING PCT,PUBLIC,NG5 7EU,HAFS-11542,76500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,OLDHAM PCT,PUBLIC,OL9 6EE,HAFS-11543,29000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,OXFORDSHIRE PCT,PUBLIC,OX4 4XN,HAFS-11544,67000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,PETERBOROUGH PCT,PUBLIC,PE1 1FA,HAFS-11545,27500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,PLYMOUTH TEACHING PCT,PUBLIC,PL6 5XZ,HAFS-11546,31000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,PORTSMOUTH CITY TEACHING PCT,PUBLIC,PO4 8LD,HAFS-11547,27000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,REDBRIDGE PCT,PUBLIC,WF3 1WE,HAFS-11548,36000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,REDCAR AND CLEVELAND PCT,PUBLIC,TS14 7AA,HAFS-11549,18300000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,RICHMOND AND TWICKENHAM PCT,PUBLIC,KT5 9AL,HAFS-11550,24100000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,ROTHERHAM PCT,PUBLIC,S66 1YY,HAFS-11551,32000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SALFORD PCT,PUBLIC,M6 5FW,HAFS-11552,39000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SANDWELL PCT,SME,B70 9LD,HAFS-11553,41000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SEFTON PCT,PUBLIC,L13 1HN,HAFS-11554,37000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SHEFFIELD PCT,PUBLIC,S10 3TG,HAFS-11555,62000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SHROPSHIRE COUNTY PCT,SME,SY3 8XL,HAFS-11556,37903000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOLIHULL PCT,PUBLIC,B91 3EF,HAFS-11557,25000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOMERSET PCT,PUBLIC,WF3 1WE,HAFS-11558,56500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH BIRMINGHAM PCT,SME,B7 4WS,HAFS-11559,48250000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH CENTRAL SHA,PUBLIC,WF3 1WE,HAFS-11560,27500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH EAST COAST SHA,PUBLIC,RH6 7DE,HAFS-11561,33400000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH EAST ESSEX PCT,PUBLIC,SS2 6HE,HAFS-11562,42500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH GLOUCESTERSHIRE PCT,PUBLIC,BS1 2NP,HAFS-11563,25000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH STAFFORDSHIRE PCT,PUBLIC,WS15 1UL,HAFS-11564,65300000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH TYNESIDE PCT,SME,NE33 3DP,HAFS-11565,23700000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH WEST ESSEX PCT,PUBLIC,SS14 3HG,HAFS-11566,41000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH WEST SHA,PUBLIC,WF3 1WE,HAFS-11567,35500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTHAMPTON CITY PCT,PUBLIC,SO30 3JB,HAFS-11568,28000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SOUTHWARK PCT,PUBLIC,SE1 7NT,HAFS-11569,40000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,STOCKPORT PCT,PUBLIC,SK7 5BY,HAFS-11570,34000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,STOCKTON-ON-TEES TEACHING PCT,PUBLIC,TS17 6SF,HAFS-11571,23300000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,STOKE ON TRENT PCT,PUBLIC,ST4 4LX,HAFS-11572,38342000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SUFFOLK PCT,PUBLIC,IP3 8LS,HAFS-11573,63000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SUNDERLAND TEACHING PCT,PUBLIC,NE37 1PR,HAFS-11574,41000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SURREY PCT,PUBLIC,KT16 0QA,HAFS-11575,115000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SUTTON AND MERTON PCT,PUBLIC,WF3 1WE,HAFS-11576,39000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,SWINDON PCT,PUBLIC,SN10 5EQ,HAFS-11577,21500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,TAMESIDE AND GLOSSOP PCT,PUBLIC,M34 2GP,HAFS-11578,30500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,TELFORD & WREKIN PCT,SME,SY3 8XL,HAFS-11579,17903000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,TORBAY CARE TRUST,PUBLIC,TQ9 6JE,HAFS-11580,19150000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,TOWER HAMLETS PCT,PUBLIC,E1 1RD,HAFS-11581,41250000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,TRAFFORD PCT,PUBLIC,M16 0PQ,HAFS-11582,30000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WAKEFIELD DISTRICT PCT,PUBLIC,WF3 1WE,HAFS-11583,44000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WALSALL TEACHING PCT,SME,WS4 2BX,HAFS-11584,32600000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WALTHAM FOREST PCT,SME,WF3 1WE,HAFS-11585,30000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WANDSWORTH TEACHING PCT,PUBLIC,WF3 1WE,HAFS-11586,50000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WARRINGTON PCT,SME,WF3 1WE,HAFS-11587,22000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WARWICKSHIRE PCT,PUBLIC,CV34 4DE,HAFS-11588,60000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WEST ESSEX PCT,PUBLIC,CM16 6TN,HAFS-11589,32500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WEST KENT PCT,PUBLIC,ME20 7NJ,HAFS-11590,82000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WEST MIDLANDS SHA,PUBLIC,B16 9RG,HAFS-11591,44500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WEST SUSSEX PCT,PUBLIC,WF3 1WE,HAFS-11592,93000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WESTERN CHESHIRE PCT,PUBLIC,CH2 1HU,HAFS-11593,36500000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WESTMINSTER PCT,PUBLIC,BS1 2NP,HAFS-11594,32000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WILTSHIRE PCT,PUBLIC,SN10 5EQ,HAFS-11595,49000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WIRRAL PCT,PUBLIC,CH42 0LQ,HAFS-11596,45600000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WOLVERHAMPTON CITY PCT,PUBLIC,WV3 0UD,HAFS-11597,33000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,WORCESTERSHIRE PCT,PUBLIC,WR4 9RW,HAFS-11598,78000000,,,Other,
Department of Health,Department of Health,03/10/2011,CASH FUNDING Rev Inside RAB,NHS FC,YORKSHIRE & THE HUMBER SHA,SME,LS1 4PL,HAFS-11599,50000000,,,Other,
Department of Health,Department of Health,03/10/2011,Additions FT Financing Facility Loans,NHS FC,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,PUBLIC,NE27 0QJ,HAFS-11600,5000000,,,Other,
Department of Health,Department of Health,03/10/2011,Additions-PDC permanent,NHS FC,STOCKPORT NHS FOUNDATION TRUST,SME,SK2 7JG,HAFS-11601,290000,,,Other,
Department of Health,Department of Health,03/10/2011,Additions-PDC permanent,NHS FC,SURREY & SUSSEX HEALTHCARE NHS TRUST,PUBLIC,RH1 5RH,HAFS-11602,2800000,,,Other,
Department of Health,Department of Health,03/10/2011,Additions-PDC permanent,NHS FC,WHIPPS CROSS UNIVERSITY HOSPITAL NHS TRUST,SME,WF3 1WE,HAFS-11603,8000000,,,Other,
Department of Health,Department of Health,10/10/2011,Additions-PDC permanent,NHS FC,SOUTH LONDON HEALTHCARE NHS TRUST,SME,DA14 6LT,HAFS-11604,6000000,,,Other,
Department of Health,Department of Health,10/10/2011,Additions-PDC permanent,NHS FC,SOUTH LONDON HEALTHCARE NHS TRUST,SME,DA14 6LT,HAFS-11605,3700000,,,Other,
Department of Health,Department of Health,17/10/2011,Additions-PDC permanent,NHS FC,BARKING HAVERING & REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,WF3 1WE,HAFS-11606,45000000,,,Other,
Department of Health,Department of Health,17/10/2011,Additions FT Financing Facility Loans,NHS FC,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,HAFS-11607,10000000,,,Other,
Department of Health,Department of Health,24/10/2011,Additions-PDC permanent,NHS FC,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,HP7 0JD,HAFS-11608,250000,,,Other,
Department of Health,Department of Health,24/10/2011,Additions-PDC permanent,NHS FC,NEWHAM UNIVERSITY HOSPITAL NHS TRUST,PUBLIC,E13 8SL,HAFS-11609,10000000,,,Other,
Department of Health,Department of Health,24/10/2011,Additions-PDC permanent,NHS FC,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,PUBLIC,EX2 7HY,HAFS-11610,2469000,,,Other,
Department of Health,Department of Health,24/10/2011,Additions FT Financing Facility Loans,NHS FC,BLACKPOOL FYLDE & WYRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,FY3 8NR,HAFS-11611,1000000,,,Other,
Department of Health,Department of Health,24/10/2011,Additions FT Financing Facility Loans,NHS FC,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SW10 9NH,HAFS-11612,10000000,,,Other,
Department of Health,Department of Health,24/10/2011,Additions-PDC temporary,NHS FC,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,PUBLIC,SM5 1AA,HAFS-11615,5905000,,,Other,
