Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,SOUTHAMPTON CITY COUNCIL,2564333,"33,677.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,NORTH SOMERSET COUNCIL,2564285,"36,032.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,WINCHESTER CITY COUNCIL,2564368,"36,738.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,SOUTHAMPTON CITY COUNCIL,2564333,"40,977.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,PORTSMOUTH CITY COUNCIL,2564297,"40,977.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BOURNEMOUTH BOROUGH COUNCIL,2564139,"41,684.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,EXETER CITY COUNCIL,2564205,"44,039.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BRISTOL CITY COUNCIL,2564146,"48,042.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BRISTOL CITY COUNCIL,2564146,"51,810.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BRISTOL CITY COUNCIL,2564146,"75,360.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CARDIFF COUNTY COUNCIL,2564154,"25,056.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CARDIFF COUNTY COUNCIL,2564154,"36,888.00",610450-Rates Prepayment Control Account,RATES,0,Programme,,
Ministry of Justice,HMCTS,02-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COVENTRY CITY COUNCIL,2542503,"25,905.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,LEICESTER CITY COUNCIL,2564236,"25,905.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,STAFFORD BOROUGH COUNCIL,2564339,"26,847.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,02-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COVENTRY CITY COUNCIL,2542503,"28,496.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,DERBY CITY COUNCIL,2564190,"29,673.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2564128,"30,380.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,06-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,EDDISONS,2545691,"30,589.00","Quarterly rent for St Katherines House, Northampton",WC2H 0AU-RENT,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,CITY OF LINCOLN COUNCIL,2564169,"30,851.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,CITY OF STOKE ON TRENT,2564172,"32,970.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,LEICESTER CITY COUNCIL,2564236,"33,677.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,WOLVERHAMPTON CITY COUNCIL,2564370,"36,738.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NOTTINGHAM CITY COUNCIL,2564290,"37,916.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NORTHAMPTON BOROUGH COUNCIL,2564287,"40,035.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2564128,"45,923.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NOTTINGHAM CITY COUNCIL,2564290,"73,005.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2564128,"154,017.00",Rates prepayment,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,CARLISLE CITY COUNCIL,2564155,"27,554.00",HMCTS Estates Rates 13/14 Cumbria Area,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2564265,"28,025.00",HMCTS Estates Rates 13/14 Manchester Area,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,PRESTON CITY COUNCIL,2564299,"55,578.00",HMCTS Estates Rates 13/14 Lancashire Area,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2564265,"56,049.00",HMCTS Estates Rates 13/14 Manchester Area,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2564265,"56,991.00",HMCTS Estates Rates 13/14 Manchester Area,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LIVERPOOL CITY COUNCIL,2564238,"75,831.00",HMCTS Estates Rates 13/14 Merseyside Area,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LIVERPOOL CITY COUNCIL,2564238,"136,590.00",HMCTS Estates Rates 13/14 Merseyside Area,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2564265,"247,275.00",HMCTS Estates Rates 13/14 Manchester Area,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,2564307,"27,318.00",RATES,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MIDDLESBROUGH COUNCIL,2564272,"31,322.00",RATES,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,HULL CITY COUNCIL,2564225,"32,735.00",RATES,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,SHEFFIELD CITY COUNCIL,2564317,"42,626.00",RATES,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,LEEDS CITY COUNCIL,2564235,"52,752.00",RATES,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,BRADFORD METROPOLITAN COUNCIL,2564141,"57,933.00",RATES,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MIDDLESBROUGH COUNCIL,2564272,"66,411.00",RATES,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,LEEDS CITY COUNCIL,2564235,"68,295.00",RATES,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,NEWCASTLE UPON TYNE CITY COUNCIL,2564279,"69,708.00",RATES,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,SHEFFIELD CITY COUNCIL,2564317,"86,193.00",RATES,RATES,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,MANCHESTER CITY COUNCIL,2564265,"25,199.00",610450-Rates Prepayment Control Account,RATES,0,Balance Sheet,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,WATFORD BOROUGH COUNCIL,2564359,"29,113.00",610450-Rates Prepayment Control Account,RATES,0,Balance Sheet,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,LONDON BOROUGH OF CAMDEN,2564243,"32,161.00",610450-Rates Prepayment Control Account,RATES,0,Balance Sheet,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,LONDON BOROUGH OF CAMDEN,2564243,"41,244.00",610450-Rates Prepayment Control Account,RATES,0,Balance Sheet,,
Ministry of Justice,HMCTS,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,LONDON BOROUGH OF CAMDEN,2564243,"60,393.00",610450-Rates Prepayment Control Account,RATES,0,Balance Sheet,,
Ministry of Justice,HMCTS,13-Aug-13,611000-Debtors <1 year - Other Debtors,WW000-Balance Sheet,HMRC,2552041,"48,656.00","REFUND IN RESPECT OF CREDIT NOTES 18000032252012, 18000011642012, 18000022072012 & 16000005112009",BN12 4XH,0,Balance Sheet,,
Ministry of Justice,HMCTS,23-Aug-13,611000-Debtors <1 year - Other Debtors,WW000-Balance Sheet,CITY OF LONDON,2564170,"133,633.00",611012-Invoice Overpayments,RATES,0,Balance Sheet,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,ABBEY SOLICITORS,129859909,"133,198.36",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,EDWARD HAYES LLP,129893235,"116,008.49",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,IMRAN KHAN & PARTNERS,129893485,"116,008.49",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,DANIEL BERMAN & CO,129894109,"116,008.49",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,MSB LAW LLP,129903475,"101,245.41",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,HARTNELLS,129892803,"98,602.86",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,CHALLINORS,129893309,"98,602.86",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,BRENNANS LLP,129716934,"91,854.38",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,HOWARD A GODFREY QC,129886106,"89,742.30",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,ICAH D E PEART QC,129868165,"89,711.12",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,BLACKFORDS LLP,129893898,"87,702.16",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,ENNON & CO,129893550,"87,402.14",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,BANNISTER & CO,129893136,"86,255.09",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,CREED LANE LAW GROUP,129893261,"83,371.09",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,ACHOM & PARTNERS,129842989,"83,309.80",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,DAVID C L ETHERINGTON QC,129917523,"81,183.04",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,KENT SOLICITORS,129893271,"79,689.01",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,ACHOM & PARTNERS,129868185,"78,406.47",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,HOWARD A GODFREY QC,129892637,"78,284.72",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,TUCKERS SOLICITORS,129892680,"78,061.34",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,BJ & CO SOLICITORS LTD,129917316,"78,047.09",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,EBR ATTRIDGE,129842975,"77,994.91",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,STEPHEN M A KAMLISH QC,129868043,"75,547.94",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,STEPHEN J LINEHAN QC,129894182,"74,227.84",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,FARADAYS SOLICITORS LTD,129842979,"72,670.04",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,G T STEWART SOLICITORS,129892992,"71,993.60",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,ABV SOLICITORS,129917251,"71,939.35",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,FORBES SOLICITORS,129917258,"68,905.28",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,CRIMINAL DEFENCE SOLICITORS,129893440,"68,698.45",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,JEROME LYNCH QC,129917294,"68,524.19",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,TRACY J AYLING QC,129817428,"68,125.34",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,BANNER JONES LTD,129894132,"67,487.70",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,MARK M GEORGE Q.C.,129917532,"66,527.72",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,RAHMAN RAVELLI SOLICTORS LTD,129908404,"64,198.80",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,HICKMAN & ROSE,129884339,"63,178.25",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,CJH GREENHILL COOPER SOLICITORS,129918066,"60,843.53",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/07/2013,,LEGAL AID FUND - Programme Costs,MIDDLEWEEKS,129994311,"60,507.95",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,PETER M BLAIR,129816873,"60,133.24",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,ANDREW D LANGDON,129816952,"60,133.24",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/07/2013,,LEGAL AID FUND - Programme Costs,FISHER MEREDITH LLP,129798884,"60,000.00",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,SUSAN E BOOTHROYD,129716983,"59,167.30",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,NICHOLAS J H BOWEN Q.C.,123884621,"57,281.25",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,JONAS ROY BLOOM,129917247,"55,451.72",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,SALLY F BRADLEY Q.C.,129926274,"54,470.40",Legal Aid Payments: Civil Representation,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,GOLDKORNS,129917486,"52,231.26",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,FRANCIS G H D FITZGIBBON Q.C.,129916872,"50,823.47",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,SLATER & GORDON (UK) LLP,129853808,"50,362.33",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,BLACKFORDS LLP,129917396,"50,332.51",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,LLOYDS PR LTD,129867507,"50,313.65",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/07/2013,,LEGAL AID FUND - Programme Costs,SHAUN M SMITH Q.C.,129984259,"50,146.34",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,SEAN F HAMMOND,129917025,"49,865.52",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,RICHARD M BARRACLOUGH QC,129866781,"49,186.81",Legal Aid Payments: Crime Higher,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,O'GARRAS SOLICITORS,129875301,"49,119.72",Legal Aid Payments: Crime Lower,,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,08/05/2013,,LEGAL AID FUND - Programme Costs,PEPPERELLS SOLICITORS,129803791,"48,898.80",Legal Aid Payments: Civil Representation,,,,,
