Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł173.70,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł47.31,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł39.06,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł70.60,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł16.03,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł16.84,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł49.75,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł1.60,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł149.62,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł135.32,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł19.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł145.26,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł128.53,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł456.11,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł22.29,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł176.30,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł8.42,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł4.21,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł16.84,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł118.40,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł97.77,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł16.84,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł12.63,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł117.46,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł101.68,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł43.02,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł49.48,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł12.63,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł100.36,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł4.04,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł30.09,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł243.78,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł157.82,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł67.32,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł48.40,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł21.05,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł89.84,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł238.87,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł480.68,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł49.46,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł0.30,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł173.80,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł55.16,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł167.92,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł78.09,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł125.04,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł25.26,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł12.45,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł92.29,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł18.66,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł3.51,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł8.42,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł88.65,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł25.26,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł45.37,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł168.40,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł68.79,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł87.94,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł7.50,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł50.52,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł15.65,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł110.52,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł133.85,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł133.82,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł88.67,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł38.49,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł69.44,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł151.88,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,F&C,XEROX UK LTD,2022938624,Ł55.79,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł35.66,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł111.84,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł47.63,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł66.51,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł41.16,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł54.64,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł303.04,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł18.46,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł422.49,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł128.70,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł98.71,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł91.44,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł8.74,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł77.64,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł21.05,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł8.42,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł183.67,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł23.51,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł4.92,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł12.64,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł5.21,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł1.20,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł89.38,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł65.05,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł196.91,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł6.06,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł17.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł11.51,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł8.11,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł71.27,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł86.04,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł264.10,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł6.22,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł158.14,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł38.16,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł922.57,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł8.30,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł128.35,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,20-Oct-11,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2022938624,Ł126.68,Print & Associated Services,Print,Core Print
