MODGPC00148444,11-Jun-16,Hotels And Motels, BEST WESTERN,£634.42,,,,,,,,,,,
MODGPC00148444,11-Jun-16,Hotels And Motels, BEST WESTERN,£634.42,,,,,,,,,,,
MODGPC00148444,11-Jun-16,Hotels And Motels, BEST WESTERN,£634.42,,,,,,,,,,,
MODGPC00148444,24-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£634.10,,,,,,,,,,,
MODGPC00148444,06-Jun-16,Hotels And Motels, HOLIDAY INN,£633.82,,,,,,,,,,,
MODGPC00147667,09-Jun-16,Other Supplies, FUEL DEALERS,£633.64,,,,,,,,,,,
MODGPC00147504,13-Jun-16,Medical, MEDICAL/DENTAL LABS,£633.60,,,,,,,,,,,
MODGPC00148444,24-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£633.45,,,,,,,,,,,
MODGPC00148178,03-Jun-16,Utilities, CABLE/PAY TV SERVICES,£633.04,,,,,,,,,,,
MODGPC00148445,13-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,£632.40,,,,,,,,,,,
MODGPC00147291,15-Jun-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,£632.23,,,,,,,,,,,
MODGPC00148445,31-May-16,Airlines," AIRLINES, AIR CARRIERS",£632.04,,,,,,,,,,,
MODGPC00148444,24-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£631.75,,,,,,,,,,,
MODGPC00147336,14-Jun-16,Eating And Drinking Places, RESTAURANTS,£630.74,,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, LA QUINTA MOTOR INN,£630.46,,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, LA QUINTA MOTOR INN,£630.46,,,,,,,,,,,
MODGPC00146517,27-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,£630.00,,,,,,,,,,,
MODGPC00146662,25-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,£630.00,,,,,,,,,,,
MODGPC00146841,22-Jun-16,Other Supplies, MISC GENERAL MERCHANDISE,£630.00,,,,,,,,,,,
MODGPC00147076,20-Jun-16,Clothing/Shoes/Uniforms, FAMILY CLOTHING STORES,£630.00,,,,,,,,,,,
MODGPC00148444,02-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£630.00,,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£630.00,,,,,,,,,,,
MODGPC00147363,15-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,£629.68,,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, DOUBLETREE HOTEL,£629.58,,,,,,,,,,,
MODGPC00148445,22-Jun-16,Airlines, BRITISH AIRWAYS,£627.55,,,,,,,,,,,
MODGPC00148445,22-Jun-16,Airlines, BRITISH AIRWAYS,£627.55,,,,,,,,,,,
MODGPC00148023,31-May-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,£627.41,,,,,,,,,,,
MODGPC00146362,29-Jun-16,Government, GOV'T SERV - DEFAULT,£627.28,,,,,,,,,,,
MODGPC00146450,28-Jun-16,Government, GOV'T SERV - DEFAULT,£627.28,,,,,,,,,,,
MODGPC00146557,27-Jun-16,Government, GOV'T SERV - DEFAULT,£627.28,,,,,,,,,,,
MODGPC00147308,14-Jun-16,Government, GOV'T SERV - DEFAULT,£627.28,,,,,,,,,,,
MODGPC00148444,13-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£627.28,,,,,,,,,,,
MODGPC00148273,02-Jun-16,Retail, ELECTRONICS STORES,£626.95,,,,,,,,,,,
MODGPC00148445,20-Jun-16,Transportation, CRUISE LINES,£626.25,,,,,,,,,,,
MODGPC00148445,10-Jun-16,Airlines, BRITISH AIRWAYS,£626.21,,,,,,,,,,,
MODGPC00146513,28-Jun-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£625.68,,,,,,,,,,,
MODGPC00147275,15-Jun-16,Equipment And Furniture, TOOL HIRE,£625.34,,,,,,,,,,,
MODGPC00147173,16-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£624.53,,,,,,,,,,,
MODGPC00148442,31-May-16,Retail, SPORTS/RIDING APPAREL STORES,£624.12,,,,,,,,,,,
MODGPC00146702,23-Jun-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,£624.00,,,,,,,,,,,
MODGPC00148300,01-Jun-16,Equipment And Furniture, TOOL HIRE,£623.94,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£623.78,,,,,,,,,,,
MODGPC00146348,29-Jun-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,£622.95,,,,,,,,,,,
MODGPC00146665,25-Jun-16,Retail, ELECTRONICS STORES,£622.80,,,,,,,,,,,
MODGPC00148201,02-Jun-16,Equipment And Furniture, TOOL HIRE,£622.73,,,,,,,,,,,
MODGPC00147164,17-Jun-16,Caterers Food, CATERERS,£622.50,,,,,,,,,,,
MODGPC00146631,24-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,£622.21,,,,,,,,,,,
MODGPC00146814,22-Jun-16,Facilities/Repair Supplies, HARDWARE STORES,£622.00,,,,,,,,,,,
MODGPC00146995,20-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,£621.65,,,,,,,,,,,
MODGPC00146638,24-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£621.60,,,,,,,,,,,
MODGPC00147040,20-Jun-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,£621.36,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£621.28,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£621.28,,,,,,,,,,,
MODGPC00148445,10-Jun-16,Transportation, CRUISE LINES,£621.27,,,,,,,,,,,
MODGPC00147027,20-Jun-16,Medical, MEDICAL/DENTAL LABS,£620.88,,,,,,,,,,,
MODGPC00148444,05-Jun-16,Hotels And Motels, MARRIOTT,£620.36,,,,,,,,,,,
MODGPC00148357,01-Jun-16,Other Supplies, CATALOG MERCHANT,£620.20,,,,,,,,,,,
MODGPC00147843,08-Jun-16,Equipment And Furniture, TOOL HIRE,£620.11,,,,,,,,,,,
MODGPC00147229,16-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£619.65,,,,,,,,,,,
MODGPC00148445,17-Jun-16,Transportation, TRAVEL AGENCIES,£619.34,,,,,,,,,,,
MODGPC00146737,23-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£619.20,,,,,,,,,,,
MODGPC00148444,26-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£618.76,,,,,,,,,,,
MODGPC00148445,23-Jun-16,Transportation, CRUISE LINES,£618.50,,,,,,,,,,,
MODGPC00148077,06-Jun-16,Other Supplies, VARIETY STORES,£618.00,,,,,,,,,,,
MODGPC00146574,26-Jun-16,Eating And Drinking Places, RESTAURANTS,£617.59,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£617.58,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£617.58,,,,,,,,,,,
MODGPC00148445,10-Jun-16,Transportation, CRUISE LINES,£617.51,,,,,,,,,,,
MODGPC00148445,01-Jun-16,Transportation, CRUISE LINES,£617.50,,,,,,,,,,,
MODGPC00147680,10-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,£617.44,,,,,,,,,,,
MODGPC00147688,10-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,£617.02,,,,,,,,,,,
MODGPC00148443,31-May-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£615.96,,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£615.74,,,,,,,,,,,
MODGPC00148445,27-Jun-16,Transportation, TRAVEL AGENCIES,£615.69,,,,,,,,,,,
MODGPC00148392,01-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,£615.60,,,,,,,,,,,
MODGPC00147996,07-Jun-16,Caterers Food, CATERERS,£615.30,,,,,,,,,,,
MODGPC00148445,01-Jun-16,Transportation, TRANSPORTATION SVCS - DEFAULT,£615.00,,,,,,,,,,,
MODGPC00146914,21-Jun-16,Government, GOV'T SERV - DEFAULT,£614.98,,,,,,,,,,,
MODGPC00148365,01-Jun-16,Eating And Drinking Places, RESTAURANTS,£614.45,,,,,,,,,,,
MODGPC00148018,07-Jun-16,Business To Business Eqpt/Furn, BOOK STORES,£614.09,,,,,,,,,,,
MODGPC00146535,27-Jun-16,Miscellaneous, AGRICULTURAL CO-OPERATIVE,£613.85,,,,,,,,,,,
MODGPC00147022,20-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,£613.00,,,,,,,,,,,
MODGPC00148246,02-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£612.60,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, MILLENNIUM BROADWAY HOTEL,£612.31,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, MILLENNIUM BROADWAY HOTEL,£612.31,,,,,,,,,,,
MODGPC00147704,10-Jun-16,Clothing/Shoes/Uniforms, SHOE STORES,£612.18,,,,,,,,,,,
MODGPC00148445,16-Jun-16,Transportation, CRUISE LINES,£612.01,,,,,,,,,,,
MODGPC00147416,14-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,£612.00,,,,,,,,,,,
MODGPC00147417,14-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,£612.00,,,,,,,,,,,
MODGPC00147655,10-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£612.00,,,,,,,,,,,
MODGPC00148239,02-Jun-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,£612.00,,,,,,,,,,,
MODGPC00148445,01-Jun-16,Transportation, CRUISE LINES,£612.00,,,,,,,,,,,
MODGPC00146627,24-Jun-16,Government, SCHOOLS - DEFAULT,£611.93,,,,,,,,,,,
MODGPC00148438,31-May-16,Business To Business Facility/, CONSTRUCTION MATERIALS - DEF,£611.15,,,,,,,,,,,
MODGPC00147437,14-Jun-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,£611.14,,,,,,,,,,,
MODGPC00148445,03-Jun-16,Transportation, CRUISE LINES,£610.54,,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£610.37,,,,,,,,,,,
MODGPC00146461,29-Jun-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,£609.89,,,,,,,,,,,
MODGPC00147771,09-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£609.12,,,,,,,,,,,
MODGPC00146617,24-Jun-16,Government, GOV'T SERV - DEFAULT,£608.40,,,,,,,,,,,
MODGPC00148184,02-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£608.04,,,,,,,,,,,
MODGPC00148445,30-May-16,Airlines, KUWAIT AIR,£607.89,,,,,,,,,,,
MODGPC00146559,27-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£607.14,,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, NOVOTEL,£606.70,,,,,,,,,,,
MODGPC00146818,22-Jun-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,£606.55,,,,,,,,,,,
MODGPC00148445,23-Jun-16,Transportation, CRUISE LINES,£606.48,,,,,,,,,,,
MODGPC00148444,11-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£606.44,,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, PREMIER INN,£605.94,,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, PREMIER INN,£605.94,,,,,,,,,,,
MODGPC00147385,13-Jun-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,£605.76,,,,,,,,,,,
MODGPC00146791,22-Jun-16,Equipment And Furniture, TOOL HIRE,£605.72,,,,,,,,,,,
MODGPC00146845,22-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£605.23,,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£605.00,,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£605.00,,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£605.00,,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£605.00,,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£605.00,,,,,,,,,,,
MODGPC00146887,20-Jun-16,Retail, SPORTING GOODS STORES,£604.99,,,,,,,,,,,
MODGPC00147453,14-Jun-16,Facilities/Repair Supplies, BICYCLE SHOPS/SALES/SERVICE,£604.91,,,,,,,,,,,
MODGPC00148444,24-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£604.50,,,,,,,,,,,
MODGPC00148202,02-Jun-16,Equipment And Furniture, TOOL HIRE,£604.42,,,,,,,,,,,
MODGPC00146894,21-Jun-16,Government, SCHOOLS - DEFAULT,£603.84,,,,,,,,,,,
MODGPC00146897,21-Jun-16,Government, SCHOOLS - DEFAULT,£603.84,,,,,,,,,,,
MODGPC00146668,24-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,£602.95,,,,,,,,,,,
MODGPC00147357,15-Jun-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£602.88,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£602.78,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£602.78,,,,,,,,,,,
MODGPC00148445,06-Jun-16,Transportation, CRUISE LINES,£602.78,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£602.78,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£602.78,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HOTEL IBIS,£602.05,,,,,,,,,,,
MODGPC00147735,09-Jun-16,Medical, NURSING/PERSONAL CARE FAC,£602.00,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£601.23,,,,,,,,,,,
MODGPC00147785,09-Jun-16,Retail, GLASSWARE/CRYSTAL STORES,£601.20,,,,,,,,,,,
MODGPC00148445,29-Jun-16,Transportation, TRAVEL AGENCIES,£601.20,,,,,,,,,,,
MODGPC00148445,21-Jun-16,Transportation, TRAVEL AGENCIES,£600.11,,,,,,,,,,,
MODGPC00146607,25-Jun-16,Business Services, ADVERTISING SERVICES,£600.08,,,,,,,,,,,
MODGPC00146341,29-Jun-16,Retail, SHOE REPAIR/SHINE/HAT CLEAN,£600.00,,,,,,,,,,,
MODGPC00146350,29-Jun-16,Medical, OPTICIANS,£600.00,,,,,,,,,,,
MODGPC00146392,29-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£600.00,,,,,,,,,,,
MODGPC00146836,22-Jun-16,Other Supplies, CAMERA & PHOTO SUPPLY STORE,£600.00,,,,,,,,,,,
MODGPC00147011,20-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,£600.00,,,,,,,,,,,
MODGPC00147048,20-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£600.00,,,,,,,,,,,
MODGPC00147105,17-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,£600.00,,,,,,,,,,,
MODGPC00147110,17-Jun-16,Government, TRADE/VOCATIONAL SCHOOLS,£600.00,,,,,,,,,,,
MODGPC00147121,17-Jun-16,Government, GOV'T SERV - DEFAULT,£600.00,,,,,,,,,,,
MODGPC00147122,17-Jun-16,Government, GOV'T SERV - DEFAULT,£600.00,,,,,,,,,,,
MODGPC00147386,14-Jun-16,Business Services, ADVERTISING SERVICES,£600.00,,,,,,,,,,,
MODGPC00147459,14-Jun-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,£600.00,,,,,,,,,,,
MODGPC00147919,07-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,£600.00,,,,,,,,,,,
MODGPC00147953,07-Jun-16,Government, GOV'T SERV - DEFAULT,£600.00,,,,,,,,,,,
MODGPC00148045,06-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£600.00,,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£600.00,,,,,,,,,,,
MODGPC00148444,07-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£600.00,,,,,,,,,,,
MODGPC00148445,01-Jun-16,Transportation, AIRPORTS/FIELDS/TERMINALS,£600.00,,,,,,,,,,,
MODGPC00146856,22-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,£599.96,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, EMBASSY SUITES,£599.67,,,,,,,,,,,
MODGPC00148444,10-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£599.40,,,,,,,,,,,
MODGPC00148445,20-Jun-16,Transportation, CRUISE LINES,£598.40,,,,,,,,,,,
MODGPC00147091,17-Jun-16,Equipment And Furniture, TOOL HIRE,£597.41,,,,,,,,,,,
MODGPC00148445,07-Jun-16,Transportation, CRUISE LINES,£596.54,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£596.00,,,,,,,,,,,
MODGPC00148445,08-Jun-16,Transportation, TRAVEL AGENCIES,£595.27,,,,,,,,,,,
MODGPC00147403,14-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,£595.20,,,,,,,,,,,
MODGPC00147146,17-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£595.00,,,,,,,,,,,
MODGPC00147466,14-Jun-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£594.25,,,,,,,,,,,
MODGPC00147903,08-Jun-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£594.00,,,,,,,,,,,
MODGPC00148322,01-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,£594.00,,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£594.00,,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, MARATIM HOTELS,£593.81,,,,,,,,,,,
MODGPC00147353,15-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£593.74,,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,£593.51,,,,,,,,,,,
MODGPC00148411,31-May-16,Business Services, ADVERTISING SERVICES,£593.25,,,,,,,,,,,
MODGPC00147234,16-Jun-16,Retail, GROCERY STORES/SUPERMARKETS,£592.60,,,,,,,,,,,
MODGPC00148445,21-Jun-16,Transportation, CRUISE LINES,£592.53,,,,,,,,,,,
MODGPC00148445,27-Jun-16,Transportation, CRUISE LINES,£592.32,,,,,,,,,,,
MODGPC00148445,27-Jun-16,Transportation, CRUISE LINES,£592.32,,,,,,,,,,,
MODGPC00148445,05-Jun-16,Airlines, EASYJET,£592.18,,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOLIDAY INN,£592.11,,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOLIDAY INN,£592.11,,,,,,,,,,,
MODGPC00147485,13-Jun-16,Facilities Maintenance, SPECIALTY CLEANING/POLISHING,£591.60,,,,,,,,,,,
MODGPC00147716,08-Jun-16,Facilities/Repair Services, GEN CONTRACTORS RESIDENTL/COML,£591.55,,,,,,,,,,,
MODGPC00148445,27-May-16,Airlines, BRITISH AIRWAYS,£591.45,,,,,,,,,,,
MODGPC00147072,20-Jun-16,Clothing/Shoes/Uniforms, MISC APPAREL/ACCESS STORES,£590.00,,,,,,,,,,,
MODGPC00148127,03-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£590.00,,,,,,,,,,,
MODGPC00148225,02-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£590.00,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, HOLIDAY INN,£590.00,,,,,,,,,,,
MODGPC00148080,06-Jun-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,£589.52,,,,,,,,,,,
MODGPC00148445,27-Jun-16,Transportation, CRUISE LINES,£589.28,,,,,,,,,,,
MODGPC00148445,27-Jun-16,Transportation, CRUISE LINES,£589.28,,,,,,,,,,,
MODGPC00147138,13-Jun-16,Business Expenses/Services, STATIONERY STORES,£589.20,,,,,,,,,,,
MODGPC00148399,31-May-16,Facilities/Repair Services," HEATING, PLUMBING, AIR COND",£588.72,,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£588.15,,,,,,,,,,,
MODGPC00146518,27-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,£588.00,,,,,,,,,,,
MODGPC00147259,16-Jun-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£588.00,,,,,,,,,,,
MODGPC00147646,10-Jun-16,Medical, MED/HEALTH SERVICES - DEF,£588.00,,,,,,,,,,,
MODGPC00148008,06-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£588.00,,,,,,,,,,,
MODGPC00148444,15-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£587.91,,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, CRUISE LINES,£587.75,,,,,,,,,,,
MODGPC00146544,27-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,£587.00,,,,,,,,,,,
MODGPC00147028,20-Jun-16,Other Supplies, DISCOUNT STORES,£586.93,,,,,,,,,,,
MODGPC00146678,23-Jun-16,Facilities/Repair Services," HEATING, PLUMBING, AIR COND",£586.80,,,,,,,,,,,
MODGPC00148445,22-Jun-16,Transportation, CRUISE LINES,£586.38,,,,,,,,,,,
MODGPC00148444,03-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£586.34,,,,,,,,,,,
MODGPC00148444,13-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£586.06,,,,,,,,,,,
MODGPC00146859,22-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,£585.60,,,,,,,,,,,
MODGPC00148247,02-Jun-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,£585.60,,,,,,,,,,,
MODGPC00148444,18-Jun-16,Hotels And Motels, EMBASSY SUITES,£585.43,,,,,,,,,,,
MODGPC00147681,10-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,£585.06,,,,,,,,,,,
MODGPC00148444,23-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£585.00,,,,,,,,,,,
MODGPC00147093,17-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,£584.91,,,,,,,,,,,
MODGPC00148444,28-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£584.84,,,,,,,,,,,
MODGPC00148058,06-Jun-16,Facilities/Repair Supplies, HARDWARE STORES,£584.78,,,,,,,,,,,
MODGPC00148445,10-Jun-16,Transportation, TRAVEL AGENCIES,£584.55,,,,,,,,,,,
MODGPC00147251,16-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,£584.28,,,,,,,,,,,
MODGPC00148430,31-May-16,Other Supplies, CATALOG MERCHANT,£583.81,,,,,,,,,,,
MODGPC00146413,29-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,£583.56,,,,,,,,,,,
MODGPC00147435,14-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£583.45,,,,,,,,,,,
MODGPC00147791,08-Jun-16,Eating And Drinking Places, RESTAURANTS,£583.03,,,,,,,,,,,
MODGPC00148445,13-Jun-16,Transportation, TRAVEL AGENCIES,£582.49,,,,,,,,,,,
MODGPC00148445,27-Jun-16,Transportation, CRUISE LINES,£581.88,,,,,,,,,,,
MODGPC00146509,28-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,£581.51,,,,,,,,,,,
MODGPC00148444,21-Jun-16,Hotels And Motels, SHERATON,£581.35,,,,,,,,,,,
MODGPC00148444,21-Jun-16,Hotels And Motels, SHERATON,£581.35,,,,,,,,,,,
MODGPC00148444,21-Jun-16,Hotels And Motels, SHERATON,£581.35,,,,,,,,,,,
MODGPC00147502,13-Jun-16,Medical, MEDICAL/DENTAL LABS,£580.80,,,,,,,,,,,
MODGPC00147618,10-Jun-16,Business Expenses/Services, POSTAGE STAMPS,£580.66,,,,,,,,,,,
MODGPC00148356,01-Jun-16,Facilities/Repair Supplies, HARDWARE STORES,£580.33,,,,,,,,,,,
MODGPC00146414,29-Jun-16,Retail, ELECTRONICS STORES,£580.00,,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£579.89,,,,,,,,,,,
MODGPC00148445,16-Jun-16,Transportation, CRUISE LINES,£579.76,,,,,,,,,,,
MODGPC00148445,03-Jun-16,Transportation, CRUISE LINES,£579.54,,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, PREMIER INN,£578.97,,,,,,,,,,,
MODGPC00147564,13-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£578.94,,,,,,,,,,,
MODGPC00146458,28-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,£578.28,,,,,,,,,,,
MODGPC00146340,29-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,£576.95,,,,,,,,,,,
MODGPC00146439,28-Jun-16,Equipment And Furniture, TOOL HIRE,£576.95,,,,,,,,,,,
MODGPC00148444,05-Jun-16,Hotels And Motels, MOVENPICK HOTELS,£576.51,,,,,,,,,,,
MODGPC00148444,11-Jun-16,Hotels And Motels, CROWNE PLAZA HOTELS,£576.30,,,,,,,,,,,
MODGPC00148445,27-Jun-16,Transportation, CRUISE LINES,£576.28,,,,,,,,,,,
MODGPC00147290,15-Jun-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,£576.16,,,,,,,,,,,
MODGPC00146411,29-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,£576.00,,,,,,,,,,,
MODGPC00147844,08-Jun-16,Equipment And Furniture, TOOL HIRE,£576.00,,,,,,,,,,,
MODGPC00148228,02-Jun-16,Government, SCHOOLS - DEFAULT,£576.00,,,,,,,,,,,
MODGPC00147947,07-Jun-16,Professional Services, LEGAL SERVICES ATTORNEYS,£575.89,,,,,,,,,,,
MODGPC00146691,23-Jun-16,Retail, SPORTING GOODS STORES,£575.88,,,,,,,,,,,
MODGPC00148445,31-May-16,Airlines, BRITISH AIRWAYS,£575.78,,,,,,,,,,,
MODGPC00147009,20-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,£575.00,,,,,,,,,,,
MODGPC00147199,16-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,£575.00,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£575.00,,,,,,,,,,,
