Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,HINE SOLICITORS,129175632,"43,409.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,SWAIN & CO SOLICITORS LLP,129174352,"43,400.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,JOHN ROBINSON & CO,129174537,"43,400.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,A A LAW SOLICITORS,129293111,"43,349.08",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,M E MOLONEY & CO,129291600,"43,028.80",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,M H LEGAL,129173137,"43,000.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,BERKSON GLOBE PARTNERSHIP,129157582,"42,959.26",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,CARTER OSBORNE & CO,129175087,"42,910.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,LISA MARIE MCNULTY SOLICITOR,129173613,"42,908.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,NIEKO SOLICITORS,129135015,"42,788.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,HEREWARD & FOSTER LLP,129173537,"42,750.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,REEDS SOLICITORS LTD,129175786,"42,719.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,MICHAEL F R HOLLAND Q.C.,129237194,"42,588.83",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,TAYLOR HALDANE BARLEX LLP,129175132,"42,546.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,DJMS SOLICITORS LTD TA HANNAYS CRIME,129175800,"42,536.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,CITY LAW,129074974,"42,323.68",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,"TANG,BENTLEY & JACKSON LIMITED",129174737,"42,300.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,WESTGARTHS,129175270,"42,212.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,BROADBENTS SOLICITORS LLP,129237055,"42,201.02",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,WILSON DEVONALD LTD,129173977,"41,900.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,INGRAMS  SOLICITORS,129174538,"41,800.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,FORBES SOLICITORS,129174618,"41,800.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,HURLOWS FAMILY LAW PRACTICE SOLICITORS,129332140,"41,693.02",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,"GAMMON,PIERCY & GAIGER",129175428,"41,617.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,ELDER RAHIMI LIMITED,129173598,"41,422.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,FARLEYS SOLICITORS LLP,129203524,"41,415.62",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,SWAIN & CO SOLICITORS LLP,129173212,"41,300.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,THE JOHNSON PARTNERSHIP,129174046,"41,200.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,YARWOOD & STUBLEY,129174403,"41,200.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,NOBLE SOLICITORS,129174093,"41,100.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,DAVID GRAY LLP,129174433,"41,100.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,KANGS SOLICITORS,129237235,"41,069.95",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,TOSSWILL & CO,129237280,"41,069.95",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,HARDING EVANS LLP,129175029,"41,054.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,B H MOHAMMED,129174902,"41,000.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,HDH LAW,129174985,"40,800.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,NEUMANS LLP,129202691,"40,791.14",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,M & N SOLICITORS,129174937,"40,700.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,TATES,129174522,"40,600.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,MWA SOLICITORS,129174703,"40,600.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,LAWRENCES,129175086,"40,430.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,BAILEY NICHOLSON GRAYSON,129174175,"40,400.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,SULTAN LLOYD SOLICITORS LTD,129172383,"40,000.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,GUILE NICHOLAS-INC DONALD GALBRAITH & CO,129172872,"40,000.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,BHATIA BEST LTD,129174016,"40,000.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,SWAIN & CO SOLICITORS LLP,129174184,"40,000.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,WALTERS & PLASKITT-INC LESLIE DODD,129174894,"40,000.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,NIGEL WELLER & CO,129333997,"40,000.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,THE GRECH GOODEN PARTNERSHIP,129175058,"39,951.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,TAYLOR & EMMET LLP SOLICITORS,129186458,"39,881.82",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,WOOLLISCROFTS SOLICITORS LTD,129251528,"39,732.39",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,TRANTERS CRIMINAL LAW PRACTICE,129174663,"39,700.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,ANTHONY LOUCA SOLICITORS,127518468,"39,630.99",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,THE RICHMOND PARTNERSHIP,128887610,"39,603.60",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,BARRY E GRENNAN,129291911,"39,522.53",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,THE JOHNSON PARTNERSHIP,129126962,"39,513.48",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,ROSS SOLICITORS LTD,129174844,"39,500.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,DAVID W HARRIS & CO,129138780,"39,113.81",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,NORRIE WAITE & SLATER,129174470,"39,100.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,DONOVAN NEWTON SOLICITORS,129173668,"39,056.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,GREATER MANCHESTER IMMIGRATION AID UNIT,129173732,"39,022.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,CARTER OSBORNE & CO,129175580,"38,989.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,TILLY BAILEY & IRVINE LLP,129174437,"38,900.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,GUNEY CLARK & RYAN LTD CO,129175197,"38,853.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,TROTT & GENTRY LLP,129173565,"38,779.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,DAVID PHILLIPS & PARTNERS,129174239,"38,700.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,MORGANS SOLICITORS,129090937,"38,688.85",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,PAUL M STOREY Q.C.,129164634,"38,646.00",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,SMITH PARTNERSHIP,129174916,"38,600.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,JASON A SUGARMAN,129332639,"38,494.75",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,BLASER MILLS ***,129065481,"38,477.36",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,LAURENCE AIOLFI,129263151,"38,475.43",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,WILLIAMSON SOLICITORS LTD,129174535,"38,400.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,DUNCAN LEWIS,129172827,"38,300.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,DLA PIPER UK LLP,129279022,"38,244.96",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,SILLS & BETTERIDGE LLP,129175095,"38,209.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,STUART MILLER SOLICITORS LTD [ADVOCATE],129292592,"38,142.34",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,VICKERS CHISMAN & WISHLADE,129237308,"38,129.16",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,GULLANDS,129174685,"38,100.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,CHURCHERS,129174739,"38,100.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,HC SOLICITORS LLP,129172601,"38,000.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,BEN HOARE BELL LLP,129173081,"38,000.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,ALEXANDER SOLICITORS LTD,129174097,"37,900.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,ORACLE SOLICITORS,129174315,"37,900.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,ALDERSON DODDS,129174401,"37,900.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,RAMSDENS SOLICITORS LTD,129090480,"37,876.84",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,THOMAS BOYD WHYTE,129343077,"37,746.19",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,RICHARD BODY & CO,129174698,"37,700.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,ACHOM & PARTNERS,129150987,"37,602.02",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,ASHLEY SMITH & CO,129237162,"37,569.04",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,NEEDHAM POULIER & PARTNERS,129175235,"37,511.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,ELLIOT MATHER LLP,129174055,"37,500.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,ROY FOREMAN & CO SOLICITORS,129174518,"37,500.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,ALBIN & CO LTD,129174770,"37,500.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,EDWARDS DUTHIE,129174186,"37,350.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,CARTWRIGHT KING SOLICITORS,129174067,"37,300.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,NEUMANS LLP,129175142,"37,205.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,MATHEW W DANCE,129126032,"37,176.77",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,MARTIN MURRAY & ASSOCIATES,129175445,"37,123.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,REEVES & CO SOLICITORS,129194542,"37,093.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,FREEMANS SOLICITORS.,129174305,"37,000.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,WALKER LAHIVE,129175465,"36,976.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,NORTHERN BRIEFS LTD TA G V HALE & CO,129175534,"36,927.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,TEMPERLEY TAYLOR LLP,129092504,"36,926.38",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,DARRYL INGRAM & CO,129174259,"36,900.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,G T STEWART SOLICITORS,129175622,"36,768.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,PARDOES,129174800,"36,700.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,PANNONE LLP,129275129,"36,631.80",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,BUTLER & CO,129172477,"36,500.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,HAY & KILNER,129174419,"36,500.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,RUSSELL & RUSSELL SOLICITORS,129174545,"36,500.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,GEOFFREY FORRESTER & CO,129174424,"36,300.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,HENSCOTT SOLICITORS [ADVOCATE],129176006,"36,221.83",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,MACNAB CLARKE SOLICITORS,129174778,"36,200.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,WOODFINES LLP,129113800,"36,130.80",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,PHILIP HANBY LTD T/A ANDREW JAY & CO,129175100,"36,129.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,CHIVERS SOLICITORS LLP,129174502,"36,100.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,BDH SOLICITORS,129174635,"36,100.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,HUGHMANS,129237048,"36,077.35",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,JAMES BRUCE SOLICITORS,129175655,"36,021.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,PEPPERELLS SOLICITORS,129143009,"35,964.00",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,STOCK MORAN & SWALWELL,129174563,"35,900.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,GERARD MAYE LEGAL LTD,129175422,"35,809.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,RALLI SOLICITORS LLP,129115530,"35,728.94",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,H P GOWER SOLICITORS,129175690,"35,668.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,JOHN FOWLERS LLP,129172609,"35,600.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,CHARLES N GEEKIE QC,129096690,"35,549.17",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,WOODFINES LLP,129237202,"35,472.59",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,J D SPICER ZEB,129173556,"35,427.00",Legal Aid Payments: Legal Help,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,RAHMAN RAVELLI SOLICTORS LTD,129326018,"35,402.16",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,STRAW & PEARCE,129174019,"35,400.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,DEAN R GEORGE,129318705,"35,341.38",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,BLACKWELLS,129174500,"35,300.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,EDWARD HAYES LLP,129143896,"35,280.30",Legal Aid Payments: Crime Higher,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/08/2013,,LEGAL AID FUND - Programme Costs,GOODMAN RAY,129011705,"35,279.70",Legal Aid Payments: Civil Representation,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,EBR ATTRIDGE,129174221,"35,200.00",Legal Aid Payments: Crime Lower,,,,
MINISTRY OF JUSTICE,LEGAL AID AGENCY,07/01/2013,,LEGAL AID FUND - Programme Costs,LINSKILLS,129174373,"35,200.00",Legal Aid Payments: Crime Lower,,,,
