Departmental Family,Entity,Date,Expense Type,Expense Area,GL Division Discription,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Project code,Expenditure Type,Supplier Type,Contract Number
,,16/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: Older People & Dementia,SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,ERS-566933-132541," 47,125 ",2016/022 SCIE - 3D Smart Homes - Phase 2,NW1 6AQ,,,VCS,
,,16/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Accounting,BROVANTURE LTD,611228," 21,904 ",Brovanture: Contract 1: Implementation Sept 2016 - December 2016,GU2 7YG,,,SME,
,,16/12/2016,Outsourcing Contract,Finance and Group Operations,DD: DH Estates and ICT Modernisation projects,ATOS IT SOLUTIONS AND SERVICES LTD,5584223924," 11,371 ",Add to PO524702 WR0847 - IT Discovery Programme 2015/2016 -,WS11 0JA,,,LARGE,
,,16/12/2016,Outsourcing Contract,Finance and Group Operations,DD: DH Estates and ICT Modernisation projects,ATOS IT SOLUTIONS AND SERVICES LTD,5584223924," 13,011 ",WR0847 - IT Discovery Programme 2015/2016,WS11 0JA,,,LARGE,
,,16/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Holding BMS Support,NHS SHARED BUSINESS SERVICES SBS,100046052," 90,833 ",BMS Support 1 April - 31 March 2017,WF3 1WE,,,PUBLIC,
,,16/12/2016,Building repairs & maintenance,Finance and Group Operations,DD: Holding Residual Estate,EMCOR FACILITIES SERVICES LTD,00437025RI," 7,811 ","Building Maint./Repairs Fixed Costs Apr 2016 - Mar 2017 - PRH @ £7,810.58 mthly",SO53 3YE,,,LARGE,
,,16/12/2016,Cleaning: contract,Finance and Group Operations,DD: Holding Residual Estate,EMCOR FACILITIES SERVICES LTD,00437025RI," 4,681 ","Cleaning Fixed Costs Apr 2016 - Mar 2017 - PRH @ £4,681.25 mthly",SO53 3YE,,,LARGE,
,,16/12/2016,Facilities management: contract,Finance and Group Operations,DD: Holding Residual Estate,EMCOR FACILITIES SERVICES LTD,00437025RI," 7,881 ","FM - Fixed Costs from Apr 2016 - Mar 2017 - PRH @ £7,880.87 mthly",SO53 3YE,,,LARGE,
,,16/12/2016,Security: contract,Finance and Group Operations,DD: Holding Residual Estate,EMCOR FACILITIES SERVICES LTD,00437025RI," 1,679 ","Security Fixed Costs Apr 2016 - Mar 2017 - PRH @ £1,679.41 mthly",SO53 3YE,,,LARGE,
,,16/12/2016,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,DD: Holding Skipton House,LONDON AND REGIONAL PROPERTIES LTD,RENTACCOUNT(SKIPTON)-25/12/2016," 1,511,906 ","Skipton House - Rent for FY2016-2017 - £1,511,906.00 due Qtrs 24/6/16, 29/9/16, 25/12/16 &  25/3/2017 - (Includes provision for 21/12/2016 Lease Renewal- rent increase).",W1U 7DA,,,LARGE,
,,16/12/2016,Outsourcing Contract,Global and Public Health,DD: Immunisation,MOTT MACDONALD LTD,IN00356795," 121,900 ","Management Agent for the Fleming Fund Inception Costs. Additional Requisition for the outstanding Amount of £328,274.",CR0 9XB,,,LARGE,
,,16/12/2016,Outsourcing Contract,Global and Public Health,DD: Immunisation,MOTT MACDONALD LTD,IN00356887," 30,189 ","Management Agent for the Fleming Fund Inception Costs. Additional Requisition for the outstanding Amount of £328,274.",CR0 9XB,,,LARGE,
,,16/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,RAND EUROPE CIC,17019/10073-79," 35,798 ",PROJECTS,CB4 1YG,,,SME,
,,16/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,RAND EUROPE CIC,17020/11116-63," 62,627 ",PROJECTS,CB4 1YG,,,SME,
,,16/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,CAMBRIDGE UNIVERSITY OF,ERS-566962-132561," 49,959 ",NIHR Public Health Research ( NETSCC ),CB2 1TN,,,PUBLIC,
,,16/12/2016,Travel & subsistence staff,"Science, Research & Evidence",DD: Research Finance & Programmes,LIVERPOOL UNIVERSITY OF,21673308," 25,159 ",RDD Programme Support - Miscellaneous,L69 3GG,,,PUBLIC,
,,19/12/2016,Professional fees,Acute Care and Workforce,DD: Pay and Pensions,GOVERNMENT ACTUARYS DEPARTMENT GAD,SINV/00024878," 50,000 ",GAD Payments 2016-17,EC4A 1AB,,,LARGE,
,,19/12/2016,Policy Payments,Acute Care and Workforce,DD: WLF Dev Strategy,DEPARTMENT FOR EDUCATION (DFE),350009079," 285,923 ",Continuation and expansion of Social Work Teaching Partnerships,WA7 2GJ,,,PUBLIC,
,,19/12/2016,Additions FT Financing Facility Loans,Central Technical,DD: NHS FC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,HAFS-22210," 2,996,000 ",,CV34 5BW,,,PUBLIC,
,,19/12/2016,Additions NHS FTs Capital Investment Loans,Central Technical,DD: NHS FC,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,HAFS-22203," 4,094,000 ",,SW10 9NH,,,PUBLIC,
,,19/12/2016,Additions NHS FTs Capital Investment Loans,Central Technical,DD: NHS FC,THE WALTON CENTRE NHS FOUNDATION TRUST,HAFS-22212," 700,000 ",,L9 7LJ,,,PUBLIC,
,,19/12/2016,Additions NHS FTs Capital Investment Loans,Central Technical,DD: NHS FC,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,HAFS-22213," 1,010,000 ",,TQ2 7AN,,,PUBLIC,
,,19/12/2016,Additions NHS FTs Capital Investment Loans,Central Technical,DD: NHS FC,WEST SUFFOLK NHS FOUNDATION TRUST,HAFS-22216," 500,000 ",,IP33 3QZ,,,PUBLIC,
,,19/12/2016,Additions NHS FTs Capital Investment Loans,Central Technical,DD: NHS FC,WEST SUFFOLK NHS FOUNDATION TRUST,HAFS-22217," 600,000 ",,IP33 3QZ,,,PUBLIC,
,,19/12/2016,Additions NHS Trust Capital Investment Loans,Central Technical,DD: NHS FC,LEICESTERSHIRE PARTNERSHIP NHS TRUST,HAFS-22207," 1,000,000 ",,LE19 1SS,,,PUBLIC,
,,19/12/2016,Additions PDC Capital Support NHS FT Permanent,Central Technical,DD: NHS FC,2GETHER NHS FOUNDATION TRUST,HAFS-22202," 30,000 ",,GL1 1LY,,,PUBLIC,
,,19/12/2016,Additions PDC Capital Support NHS FT Permanent,Central Technical,DD: NHS FC,DORSET HEALTH CARE NHS FOUNDATION TRUST,HAFS-22204," 26,000 ",,BH1 4JQ,,,PUBLIC,
,,19/12/2016,Additions PDC Capital Support NHS FT Permanent,Central Technical,DD: NHS FC,HUMBER NHS FOUNDATION TRUST,HAFS-22205," 250,000 ",,HU17 8BU,,,PUBLIC,
,,19/12/2016,Additions PDC Capital Support NHS FT Permanent,Central Technical,DD: NHS FC,MEDWAY NHS FOUNDATION TRUST,HAFS-22208," 2,733,000 ",,ME7 5NY,,,PUBLIC,
,,19/12/2016,Additions PDC Capital Support NHS FT Permanent,Central Technical,DD: NHS FC,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,HAFS-22211," 173,000 ",,WF3 1WE,,,PUBLIC,
,,19/12/2016,Additions PDC Capital Support NHS FT Permanent,Central Technical,DD: NHS FC,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,HAFS-22218," 72,000 ",,CH63 4JY,,,PUBLIC,
,,19/12/2016,Additions PDC Capital Support NHS T Permanent,Central Technical,DD: NHS FC,LEEDS TEACHING HOSPITAL NHS TRUST,HAFS-22206," 642,000 ",,LS9 7TF,,,PUBLIC,
,,19/12/2016,Additions PDC Capital Support NHS T Permanent,Central Technical,DD: NHS FC,PLYMOUTH HOSPITALS NHS TRUST,HAFS-22209," 6,000,000 ",,WF3 1WE,,,PUBLIC,
,,19/12/2016,Additions PDC Capital Support NHS T Permanent,Central Technical,DD: NHS FC,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-22214," 376,000 ",,LN2 5QY,,,PUBLIC,
,,19/12/2016,Additions PDC Capital Support NHS T Permanent,Central Technical,DD: NHS FC,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-22215," 2,133,000 ",,ST4 7LN,,,PUBLIC,
,,19/12/2016,ENDPBs Admin Capital Grant in Aid,Community Care,DD: Older People & Dementia,HOMES AND COMMUNITIES AGENCY (HCA),S0012965," 2,813,302 ",HCA - CASSH Fund Capital Payments 16/17,NE11 0NA,,,PUBLIC,
,,19/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: PCLG,FAMILY ACTION LTD,ERS-567008-132601," 87,401 ",2016/17 HSCVF National Aims Ref:54401184 - Social Prescibing Health Champions,EC1V 2PT,,,VCS,
,,19/12/2016,Outsourcing Contract,Finance and Group Operations,DD: DH Managed Desktop,ATOS IT SOLUTIONS AND SERVICES LTD,5584224196," 1,358,869 ",Nov 2016 IMS3 Open Service charges,WS11 0JA,,,LARGE,
,,19/12/2016,Outsourcing Contract,Finance and Group Operations,DD: DH Managed Desktop,ATOS IT SOLUTIONS AND SERVICES LTD,5584224196," 15,034 ",Nov VOIP and Telephony support,WS11 0JA,,,LARGE,
,,19/12/2016,Outsourcing Contract,Finance and Group Operations,DD: DH Managed Desktop,ATOS IT SOLUTIONS AND SERVICES LTD,5584224197," 47,911 ",Nov VOIP and Telephony support,WS11 0JA,,,LARGE,
,,19/12/2016,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,DD: Holding Residual Estate,MAPELEY BETA ACQ LTD C/O FI REAL ESTATE MANAGEMENT LTD,90/001/001-25/12/2016," 84,625 ","Premier House - Rent for FY2016/17 - payable on  Qtrs 24/6/16, 29/9/16, 25/12/16 & 25/3/17 @£84,625.",SE1 0TA,,,LARGE,
,,19/12/2016,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,DD: Holding Residual Estate,SAVILLS COMMERCIAL LTD,DS101I-050786-1/1/2017," 26,400 ","Blenheim House - Part ground floor - rent FY16/17 - £22,000 due on (or before) Qtrs 1/4/16, 1/7/16 and £22,000+ on 1/10/16 & 1/1/17 - (Includes provision for 11/10/2016 Rent Review).",M2 2FE,,,LARGE,
,,19/12/2016,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,DD: Holding Residual Estate,SAVILLS COMMERCIAL LTD,DS101I-050787/1/1/2017," 130,500 ","Blenheim House - Part Grd, 1st & 2nd Floors - Rental FY2016-17 @£108,750 qtrly - (Includes provision for 11/10/2016 Rent Review).",M2 2FE,,,LARGE,
,,19/12/2016,Service charge,Finance and Group Operations,DD: Holding Residual Estate,SAVILLS COMMERCIAL LTD,DS101I-050787-1/1/2017," 47,412 ","Blenheim House - Part Grd, 1st & 2nd Floors - Service Charge FY2016-17 @£39,510.10 qtrly - (Includes provision for end of year reconciliation)",M2 2FE,,,LARGE,
,,19/12/2016,Rates,Finance and Group Operations,DD: Holding Richmond House,WESTMINSTER CITY COUNCIL,400871826-15.03.2016," 460,355 ","Richmond House -  Business Rates FY2016 -2017 @ £511,830 Qtr ly - Property Ref: 400871826",WC2N 6NU,,,PUBLIC,
,,19/12/2016,Rates,Finance and Group Operations,DD: Holding Skipton House,SOUTHWARK LONDON BOROUGH COUNCIL,NN25560080000001-19/12/2016," 563,530 ","Skipton House - Business Rates FY2016-2017 - @ £563,530 Qtrly - Property Ref: 400871826",SE17 1RX,,,PUBLIC,
,,19/12/2016,Rates,Finance and Group Operations,DD: Holding Wellington House,LAMBETH LONDON BOROUGH COUNCIL,36080133135016-11.03.2016," 333,465 ","Wellington House -  Business rates FY2016-2017 @ £333,465 Qtrly - Property Ref 325683913",SW2 1RW,,,PUBLIC,
,,19/12/2016,Revenue Grants to non-profit institutions,Global and Public Health,DD: Immunisation,OXFORD UNIVERSITY OF,ERS-567005-132581," 678,456 ",2016/003e OUCRU - Phase 2 of set u of laboratory facility and surveillance in Vietnam for Antimicrobial Resistance (AMR),OX1 2XN,,,PUBLIC,
,,19/12/2016,Outsourcing Contract,"Science, Research & Evidence",DD: Holding R&D,ANTHONY NOLAN TRUST,66665," 250,000 ",Stem Cell Transplantation Services,NW3 2NU,,,VCS,
,,20/12/2016,Other programme expenditure,Central Technical,DD: Unassigned Cost Centres,BROOK YOUNG PEOPLE.,SI10165," 124,416 ",,EC1Y 8QU,,,VCS,
,,20/12/2016,Storage costs,Community Care,"DD: Pricing, Prescription and Supply",Crescent Pharma Ltd,0000023720," 624,531 ",,,,,SME,
,,20/12/2016,Outsourcing Contract,Community Care,DD: Strategic Analysis & Finance,ASSOCIATION OF DIRECTORS OF ADULT SOCIAL SERVICES,2923," 199,999 ",Adass to develop national infrastructure,CH7 1XP,,,PUBLIC,
,,20/12/2016,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,DD: Property,PERDISWELL MILLENIUM PARK LTD,374," 26,750 ","Perdiswell Millenium Park Ltd.for the rent of The Coach House, John Comyn Drive, Perdiswell Park, Droitwich Road, Worcester, WR3 7SN- SO2000",WR5 3HS,,,SME,
,,21/12/2016,Additions PDC Capital Support NHS T Permanent,Central Technical,DD: NHS FC,BARTS HEALTH NHS TRUST,HAFS-22231," 3,000,000 ",,E1 8PR,,,PUBLIC,
,,21/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: PCLG,THE NATIONAL CHILDBIRTH TRUST,ERS-567096-132641," 37,394 ",2016/17 - Yr1 - 54308818 - NCT Perinatal Mental Health Project,W3 6NH,,,VCS,
,,21/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: PCLG,The Care Leavers Association,ERS-567114-132681," 34,143 ",2014-15 IESD award to The Care Leavers Association ref 54136168,M2 2BE,,,PUBLIC,
,,21/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: PCLG,Bromley & Lewisham Mind,ERS-567116-132701," 92,372 ",HSCVF Bromley & Lewisham Mind 2013/National/002 16/17,BR6 8EB,,,VCS,
,,21/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: PCLG,BEST BEGINNINGS,ERS-567117-132721," 35,434 ",From bump to breastfeeding ref 54098363,NW6 1XQ,,,VCS,
,,21/12/2016,Radio communications,Finance and Group Operations,DD: Procurement Services,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-513," 2,198,908 ",April 16 - March 17 Core Service Charges,SL1 2EJ,,,LARGE,
,,21/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Procurement Transformation,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3610025246," 231,896 ",Delivery of Phase 1 adoption of GS1 and PEPPOL standards,TS24 9AH,,,PUBLIC,
,,21/12/2016,Outsourcing Contract,Global and Public Health,DD: Phys Act & Hlth in WL & Educn,NHS SUPPLY CHAIN,9047000058," 742,829 ",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st June 2016 to 31st March 2017,DE55 4QJ,,,PUBLIC,
,,22/12/2016,Professional fees,Community Care,DD: Older People & Dementia,PGO FOREIGN CURRENCY PAYMENTS,367320640," 36,000 ",,RH10 1UH,,,PUBLIC,
,,22/12/2016,Storage costs,Community Care,"DD: Pricing, Prescription and Supply",MYLAN,1800000220," 203,648 ",,,,,LARGE,
,,22/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Companies and ventures,NHS SHARED BUSINESS SERVICES SBS,100045303," 26,000 ",SBS - eClass Service Management,WF3 1WE,,,PUBLIC,
,,22/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Companies and ventures,NHS SHARED BUSINESS SERVICES SBS,100045304," 26,000 ",SBS - eClass Service Management,WF3 1WE,,,PUBLIC,
,,22/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Companies and ventures,NHS SHARED BUSINESS SERVICES SBS,100045305," 26,000 ",SBS - eClass Service Management,WF3 1WE,,,PUBLIC,
,,22/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Companies and ventures,NHS SHARED BUSINESS SERVICES SBS,100045306," 26,000 ",SBS - eClass Service Management,WF3 1WE,,,PUBLIC,
,,22/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Holding HR Services,HM REVENUE AND CUSTOMS HMRC,18000040142016," 85,800 ",CSR Executive Recruitment upfront costs for 16/17,WC2B 4RD,,,PUBLIC,
,,22/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Procurement Transformation,PLYMOUTH HOSPITALS NHS TRUST,894532," 905,383 ",Delivery of Phase 2 Scan4Safety (adoption of GS1 and PEPPOL standards),WF3 1WE,,,PUBLIC,
,,22/12/2016,Facilities management: contract,Finance and Group Operations,DD: Property,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,450492," 33,761 ",Hertfordshire Partnership NHS FT- Maintenance & security for Kingsley Green - RBA852,AL3 5TL,,,PUBLIC,
,,22/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Property,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,450492," 21,138 ",Hertfordshire Partnership NHS FT - Security costs for Kingsley Green. RBA852,AL3 5TL,,,PUBLIC,
,,22/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Property,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,450492," 47,430 ",Hertfordshire Partnership NHS FT -Maintenance costs for Kingsley Green. RBA852,AL3 5TL,,,PUBLIC,
,,22/12/2016,EEA medical costs (ST),Global and Public Health,DD: EU & Global Affairs,PGO FOREIGN CURRENCY PAYMENTS,FT/16355/00589," 8,026,930 ",,RH10 1UH,,,PUBLIC,
,,22/12/2016,Provisions cash payment,Global and Public Health,DD: EU & Global Affairs,PGO FOREIGN CURRENCY PAYMENTS,FT/16355/00581," 5,151,018 ",,RH10 1UH,,,PUBLIC,
,,22/12/2016,Provisions cash payment,Global and Public Health,DD: EU & Global Affairs,PGO FOREIGN CURRENCY PAYMENTS,FT/16355/00589," 959,232 ",,RH10 1UH,,,PUBLIC,
,,22/12/2016,Outsourcing Contract,Global and Public Health,DD: Immunisation,TECHNOLOGY STRATEGY BOARD TSB TA INNOVATE UK,001526," 86,048 ","Funding for 2016 Competition and Successful Projects, and Innovate UK Management fee.",SN2 1UE,,,PUBLIC,
,,22/12/2016,Outsourcing Contract,Global and Public Health,DD: Immunisation,TECHNOLOGY STRATEGY BOARD TSB TA INNOVATE UK,001527," 599,135 ","Funding for 2016 Competition and Successful Projects, and Innovate UK Management fee.",SN2 1UE,,,PUBLIC,
,,22/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SHEFFIELD UNIVERSITY OF,ERS-567156-132742," 25,000 ",Reviews Infrastructure including the UKCC,S10 2UH,,,PUBLIC,
,,22/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-567157-132741," 462,225 ",Rapid Support Team (PHID),WC1E 7HT,,,PUBLIC,
,,23/12/2016,Outsourcing Contract,Community Care,"DD: Children, Mat, Develop",SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,INV058," 42,536 ","Care Pathways, Quality Standards Models of Care for LAC funding for April 2016 to March 2018",SWIY 6BP,,,VCS,
,,23/12/2016,Outsourcing Contract,Finance and Group Operations,DD: DH Estates and ICT Modernisation projects,Optevia Ltd,5811162503," 35,751 ",Scribe Improvement Project,ME18 5JH,,,SME,
,,23/12/2016,Outsourcing Contract,Finance and Group Operations,DD: NHS Policy & Strategy,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12673858," 96,476 ",ECDS – Impact Options Assessment,LS1 6AE,,,PUBLIC,
,,23/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Procurement Transformation,SALISBURY NHS FOUNDATION TRUST,H036109," 469,140 ",Delivery of Phase 2 Scan4Safety (adoption of GS1 and PEPPOL standards),SP2 8BJ,,,PUBLIC,
,,23/12/2016,Outsourcing Contract,Global and Public Health,DD: EU & Global Affairs,DELOITTE,1111390085," 50,000 ",EEA Process Redesign Phase 2 Tranche 2,EC4A 3TR,,,LARGE,
,,23/12/2016,Provisions cash payment,Global and Public Health,DD: Infectious Diseases & Blood,THE MACFARLANE TRUST,MFT-04/2016-17," 499,469 ",Macfarlane Trust funding 2016-17,SW1H 0QS,,,VCS,
,,23/12/2016,Outsourcing Contract,"Science, Research & Evidence",DD: Holding R&D,PUBLIC HEALTH ENGLAND PHE033,6251311," 75,000 ",Scientific Development and Bioethics,SW1W 9SZ,,,PUBLIC,
,,28/12/2016,Outsourcing Contract,Acute Care and Workforce,DD: WLF Cap & Inf,IBM UK LTD,5812161603," 1,763,427 ",DH/IBM ESR Contract - Service Charges,PO6 3AU,,,LARGE,
,,28/12/2016,Outsourcing Contract,Community Care,DD: NHS Commissioning Policy & Sponsorship,GFK UK LTD PREVIOUSLY GFK NOP,8272021679," 33,600 ",Gfk Social Research - Quantitative survey and interviews,E14 5LQ,,,LARGE,
,,29/12/2016,DH Support to Mergers,Central Technical,DD: Unassigned Cost Centres,ROYAL FREE LONDON NHS FOUNDATION TRUST,I0134994," 1,680,000 ",Implementation of Barnet and Chase Farm Operational Efficiency,NW3 2QG,,,PUBLIC,
,,29/12/2016,Outsourcing Contract,Community Care,DD: Forensic Mental Health,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,M0105210," 89,954 ",Funding for Tunisia/Paris screening treat programme,BR3 3BX,,,PUBLIC,
,,29/12/2016,Revenue Grants to non-profit institutions,Community Care,DD: PCLG,SEEABILITY,ERS-567248-132781," 32,767 ",IESD 2016-17 SeeAbility AIMS Ref 54164858,KT17 1BL,,,LARGE,
,,29/12/2016,Outsourcing Contract,Finance and Group Operations,DD: Procurement Transformation,DERBY HOSPITALS NHS FOUNDATION TRUST,352237," 506,128 ",Delivery of Phase 3 Scan4Safety (adoption of GS1 and PEPPOL standards),DE22 3NE,,,PUBLIC,
,,30/12/2016,Outsourcing Contract,Community Care,DD: NHS Commissioning Policy & Sponsorship,GFK UK LTD PREVIOUSLY GFK NOP,5272018173," 33,600 ",Gfk Social Research - Quantitative survey and interviews,E14 5LQ,,,LARGE,
