Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,23/10/2015,Administration,HO+CS,DEPARTMENT FOR WORK AND PENSIONS,CF14 3UW,66483,General administration,Ł129.32
Ministry of Defence,Ministry of Defence,19/10/2015,Transport hire charges,JFC,BUSVERKEHR OSTWESTFALEN GMBH,,6000007063,Transport other hire charge,Ł128.68
Ministry of Defence,Ministry of Defence,23/10/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,66485,Freight movement costs,Ł128.37
Ministry of Defence,Ministry of Defence,27/10/2015,Design services and minor equipment purchases,JFC,INTERSERVE (DEFENCE) LTD,B70 1DA,67515,Equipment support non-project costs,Ł126.82
Ministry of Defence,Ministry of Defence,26/10/2015,IT and communication services,DES Bespoke Trading Entity,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,66934,Computer equipment costing below the capitalisation threshold,Ł126.26
Ministry of Defence,Ministry of Defence,09/10/2015,"Transportation of personnel, freight and travel expenses",HO+CS,SERCO LIMITED,RG27 9UY,62069,Military short term detached duty,Ł123.38
Ministry of Defence,Ministry of Defence,08/10/2015,Official entertainment and hospitality,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000685,Entertainment + hospitality,Ł122.90
Ministry of Defence,Ministry of Defence,21/10/2015,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,65706,Cost of food services,Ł122.77
Ministry of Defence,Ministry of Defence,09/10/2015,Purchase of inventory and services ,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000693,Cost of other material consumed,Ł121.67
Ministry of Defence,Ministry of Defence,23/10/2015,Purchase of inventory and services ,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,66836,Cost of other material consumed,Ł121.26
Ministry of Defence,Ministry of Defence,08/10/2015,"Transportation of personnel, freight and travel expenses",Navy Command,CITYSPRINT (UK) LIMITED,RH1 1SH,61374,Freight movement costs,Ł121.05
Ministry of Defence,Ministry of Defence,09/10/2015,Purchase of inventory and services ,Defence Equipment + Support,XMA LTD,NG11 7EP,62145,Cost of other material consumed,Ł120.13
Ministry of Defence,Ministry of Defence,05/10/2015,Spend on Inventory - General,JFC,FORBO FLOORING UK LIMITED.,KY1 2SB,60289,Spend on Inventory - General,Ł119.72
Ministry of Defence,Ministry of Defence,19/10/2015,"Transportation of personnel, freight and travel expenses",JFC,ARAMARK LTD,LS16 6QY,64489,Military short term detached duty,Ł119.70
Ministry of Defence,Ministry of Defence,29/10/2015,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000777,Cost of ground diesel fuel consumed,Ł119.02
Ministry of Defence,Ministry of Defence,30/10/2015,Design services and minor equipment purchases,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000782,Equipment support non-project costs,Ł118.72
Ministry of Defence,Ministry of Defence,30/10/2015,Building maintenance and accommodation stores,Land Forces,THE ROYAL BANK OF SCOTLAND PLC,EC2M 4RB,10026,Building maintenance accommodation inventory,Ł117.87
Ministry of Defence,Ministry of Defence,22/10/2015,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,66260,Freight movement costs,Ł116.70
Ministry of Defence,Ministry of Defence,05/10/2015,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,60200,Computer equipment costing below the capitalisation threshold,Ł116.60
Ministry of Defence,Ministry of Defence,08/10/2015,Building maintenance and accommodation stores,Land Forces,JOSEPH GLEAVE & SON LTD,M32 0NB,61474,Building maintenance accommodation inventory,Ł116.43
Ministry of Defence,Ministry of Defence,26/10/2015,IT and communication services,HO+CS,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,66934,Computer equipment costing below the capitalisation threshold,Ł116.09
Ministry of Defence,Ministry of Defence,13/10/2015,IT and communication services,DES Bespoke Trading Entity,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,62714,Computer equipment costing below the capitalisation threshold,Ł115.48
Ministry of Defence,Ministry of Defence,29/10/2015,IT and communication services,Land Forces,SOFTCAT LIMITED,SL7 1TB,68499,Computer equipment costing below the capitalisation threshold,Ł114.96
Ministry of Defence,Ministry of Defence,30/10/2015,"Transportation of personnel, freight and travel expenses",JFC,THE ROYAL BANK OF SCOTLAND PLC,EC2M 4RB,10026,Civilian short term detached duty,Ł113.65
Ministry of Defence,Ministry of Defence,08/10/2015,Food and clothing,Land Forces,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,61746,Cost of purchasing and repairing clothing,Ł112.68
Ministry of Defence,Ministry of Defence,14/10/2015,IT and communication services,JFC,SOFTCAT LIMITED,SL7 1TB,63406,Computer equipment costing below the capitalisation threshold,Ł111.96
Ministry of Defence,Ministry of Defence,22/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,ARAMARK LTD,LS16 6QY,65840,Military short term detached duty,Ł111.51
Ministry of Defence,Ministry of Defence,26/10/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,66954,Cost of food services,Ł109.78
Ministry of Defence,Ministry of Defence,20/10/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,65184,Cost of clothing and textile services received,Ł109.13
Ministry of Defence,Ministry of Defence,30/10/2015,Medical treatment & stores and welfare services,JFC,XMA LTD,NG11 7EP,69078,Medical inventory and services excluding the inventory system,Ł107.88
Ministry of Defence,Ministry of Defence,05/10/2015,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,60132,Estate + facilities management services - accommodation inventory + service,Ł106.88
Ministry of Defence,Ministry of Defence,22/10/2015,"Transportation of personnel, freight and travel expenses",HO+CS,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,66201,Military short term detached duty,Ł106.50
Ministry of Defence,Ministry of Defence,26/10/2015,"Transportation of personnel, freight and travel expenses",HO+CS,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,67233,Military short term detached duty,Ł106.50
Ministry of Defence,Ministry of Defence,02/10/2015,Spend on Inventory - General,DES Bespoke Trading Entity,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,59767,Spend on Inventory - General,Ł105.60
Ministry of Defence,Ministry of Defence,14/10/2015,Payment of utilities,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,63149,Utilities consumed - water + sewage,Ł105.59
Ministry of Defence,Ministry of Defence,20/10/2015,IT and communication services,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,65187,Computer equipment costing below the capitalisation threshold,Ł105.40
Ministry of Defence,Ministry of Defence,19/10/2015,Food and clothing,Land Forces,ARAMARK LTD,LS16 6QY,64489,Cost of food services,Ł105.00
Ministry of Defence,Ministry of Defence,30/10/2015,"Transportation of personnel, freight and travel expenses",JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,68685,Military short term detached duty,Ł103.96
Ministry of Defence,Ministry of Defence,09/10/2015,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000693,Oil and lubricants consumed excluding those from the inventory system,Ł103.89
Ministry of Defence,Ministry of Defence,20/10/2015,Purchase of inventory and services ,Defence Equipment + Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,64952,Cost of other material consumed,Ł103.13
Ministry of Defence,Ministry of Defence,08/10/2015,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000685,Movement of service personnel,Ł102.55
Ministry of Defence,Ministry of Defence,29/10/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,ASPIRE DEFENCE LIMITED,SP9 7QD,68270,Single use military equipment asset under construction - capital in year addition,Ł102.06
Ministry of Defence,Ministry of Defence,27/10/2015,IT and communication services,Navy Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,67412,Line + telephone rental including commercial charge for use of radio frequencies,Ł101.48
Ministry of Defence,Ministry of Defence,29/10/2015,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000777,Utilities consumed - electricity,Ł101.23
Ministry of Defence,Ministry of Defence,30/10/2015,"Transportation of personnel, freight and travel expenses",HO+CS,THE ROYAL BANK OF SCOTLAND PLC,EC2M 4RB,10026,Movement of service personnel,Ł100.07
Ministry of Defence,Ministry of Defence,15/10/2015,Design services and minor equipment purchases,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,63563,Equipment support non-project costs,Ł99.20
Ministry of Defence,Ministry of Defence,09/10/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,61897,Utilities consumed - electricity,Ł99.00
Ministry of Defence,Ministry of Defence,06/10/2015,Design services and minor equipment purchases,Air Command,AVFUEL LIMITED,,2000001126,Equipment support non-project costs,Ł98.68
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Other Services & Office costs,Delivery Centre,BARCLAYCARD,TS17 6YG,G - 9000167423 - 00214031,Other Services & Office costs,Ł98.15
Ministry of Defence,Ministry of Defence,07/10/2015,Purchase of inventory and services ,Land Forces,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,61198,Cost of other material consumed,Ł96.82
Ministry of Defence,Ministry of Defence,05/10/2015,Purchase of inventory and services ,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,60200,Cost of other material consumed,Ł96.53
Ministry of Defence,Ministry of Defence,15/10/2015,IT and communication services,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,63849,Computer equipment costing below the capitalisation threshold,Ł95.74
Ministry of Defence,Ministry of Defence,23/10/2015,"Transportation of personnel, freight and travel expenses",Navy Command,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,66464,Military short term detached duty,Ł94.51
Ministry of Defence,Ministry of Defence,14/10/2015,Purchase of inventory and services ,Air Command,SOFTCAT LIMITED,SL7 1TB,63406,Cost of other material consumed,Ł93.72
Ministry of Defence,Ministry of Defence,16/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,SERCO LIMITED,RG27 9UY,64350,Equipment support non-project costs,Ł93.27
Ministry of Defence,Ministry of Defence,14/10/2015,"Transportation of personnel, freight and travel expenses",JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,63153,Freight movement costs,Ł92.16
Ministry of Defence,Ministry of Defence,23/10/2015,"Transportation of personnel, freight and travel expenses",JFC,SODEXO LTD,M50 0AL,66770,Military short term detached duty,Ł91.20
Ministry of Defence,Ministry of Defence,26/10/2015,Purchase of inventory and services ,Air Command,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,66867,Cost of other material consumed,Ł90.43
Ministry of Defence,Ministry of Defence,21/10/2015,IT and communication services,JFC,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,65262,Computer equipment costing below the capitalisation threshold,Ł90.00
Ministry of Defence,Ministry of Defence,02/10/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,60011,Fees for professional services excluding legal fees,Ł88.00
Ministry of Defence,Ministry of Defence,02/10/2015,Fees for professional services,HO+CS,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,60011,Fees for professional services excluding legal fees,Ł88.00
Ministry of Defence,Ministry of Defence,26/10/2015,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000758,Utilities consumed - electricity,Ł87.86
Ministry of Defence,Ministry of Defence,06/10/2015,General services and support,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,60628,Purchase of defence support equipment below capitalisation threshold of Ł25k.,Ł87.10
Ministry of Defence,Ministry of Defence,08/10/2015,General services and support,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,61685,Purchase of defence support equipment below capitalisation threshold of Ł25k.,Ł85.32
Ministry of Defence,Ministry of Defence,28/10/2015,Purchase of inventory and services ,Defence Equipment + Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,67830,Cost of other material consumed,Ł84.86
Ministry of Defence,Ministry of Defence,15/10/2015,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,63849,Computer equipment costing below the capitalisation threshold,Ł84.31
Ministry of Defence,Ministry of Defence,08/10/2015,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,61327,Equipment support non-project costs,Ł81.89
Ministry of Defence,Ministry of Defence,07/10/2015,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,61024,Estate + facilities management services - accommodation inventory + service,Ł79.84
Ministry of Defence,Ministry of Defence,19/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,ARAMARK LTD,LS16 6QY,64489,Military short term detached duty,Ł78.30
Ministry of Defence,Ministry of Defence,14/10/2015,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000710,Utilities consumed - water + sewage,Ł77.99
Ministry of Defence,Ministry of Defence,15/10/2015,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,63856,Computer equipment costing below the capitalisation threshold,Ł77.88
Ministry of Defence,Ministry of Defence,16/10/2015,Transport hire charges,Air Command,RYDER LIMITED,SK16 4UL,64340,Transport other operating lease,Ł77.65
Ministry of Defence,Ministry of Defence,09/10/2015,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000693,Medical health services,Ł77.56
Ministry of Defence,Ministry of Defence,21/10/2015,"Transportation of personnel, freight and travel expenses",Navy Command,ELIOR UK PLC,SK11 6ET,65393,Military short term detached duty,Ł77.50
Ministry of Defence,Ministry of Defence,15/10/2015,Fuel for military use,DES Bespoke Trading Entity,BOC LIMITED,GU2 7XY,63532,Cost of industrial gas fuel consumed,Ł77.34
Ministry of Defence,Ministry of Defence,29/10/2015,IT and communication services,JFC,SOFTWARE BOX LIMITED,YO61 1ET,68500,Computer equipment costing below the capitalisation threshold,Ł75.60
Ministry of Defence,Ministry of Defence,08/10/2015,Payment of utilities,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000685,Utilities consumed - electricity,Ł75.37
Ministry of Defence,Ministry of Defence,20/10/2015,"Transportation of personnel, freight and travel expenses",JFC,ARAMARK LTD,LS16 6QY,64932,Military short term detached duty,Ł75.00
Ministry of Defence,Ministry of Defence,21/10/2015,Purchase of information and communications technology,Defence Equipment + Support,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,65721,IT + communications asset - in year capital addition,Ł74.82
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Conferences & Catering,Infrastructure,BARCLAYCARD,TS17 6YG,G - 9000167422 - 00214030,Conferences & Catering,Ł74.25
Ministry of Defence,Ministry of Defence,14/10/2015,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,SOFTCAT LIMITED,SL7 1TB,63406,Computer equipment costing below the capitalisation threshold,Ł73.85
Ministry of Defence,Ministry of Defence,21/10/2015,IT and communication services,JFC,SOFTWARE BOX LIMITED,YO61 1ET,65708,Computer equipment costing below the capitalisation threshold,Ł73.74
Ministry of Defence,Ministry of Defence,26/10/2015,Purchase of inventory and services ,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,66934,Cost of other material consumed,Ł73.25
Ministry of Defence,Ministry of Defence,09/10/2015,Food and clothing,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000694,Cost of purchasing and repairing clothing,Ł72.94
Ministry of Defence,Ministry of Defence,28/10/2015,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,CRONOS CONTAINERS LTD,SL7 1PB,67887,Freight movement costs,Ł72.00
Ministry of Defence,Ministry of Defence,19/10/2015,Design services and minor equipment purchases,Air Command,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,64523,Equipment support non-project costs,Ł72.00
Ministry of Defence,Ministry of Defence,23/10/2015,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,66336,Consumption of medical dental and veterinary inventory,Ł72.00
Ministry of Defence,Ministry of Defence,13/10/2015,IT and communication services,DES Bespoke Trading Entity,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,62782,Computer equipment costing below the capitalisation threshold,Ł71.74
