Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Expenditure Description,Supplier Type
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Young People Analysis Group,VODAFONE CORPORATE,4000063287,20.7,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Academies Delivery Group,VODAFONE CORPORATE,4000063287,4.24,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Academies Delivery Group,VODAFONE CORPORATE,4000063287,82.51,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Post 16 Young People Learning Agency Resources Group,VODAFONE CORPORATE,4000063287,10.96,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Post 16 Young People Learning Agency Resources Group,VODAFONE CORPORATE,4000063287,46.2,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Post 16 Young People Learning Agency Resources Group,VODAFONE CORPORATE,4000063287,9.6,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Post 16 Young People Learning Agency Resources Group,VODAFONE CORPORATE,4000063287,2.48,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Post 16 Young People Learning Agency Resources Group,VODAFONE CORPORATE,4000063287,87.6,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Academies Delivery Group,VODAFONE CORPORATE,4000063287,0.42,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Academies Delivery Group,VODAFONE CORPORATE,4000063287,20.7,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Academies Delivery Group,VODAFONE CORPORATE,4000063287,30.61,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Academies Delivery Group,VODAFONE CORPORATE,4000063287,61.8,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Academies Delivery Group,VODAFONE CORPORATE,4000063287,269.11,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Academies Delivery Group,VODAFONE CORPORATE,4000063287,1230.33,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Academies Delivery Group,VODAFONE CORPORATE,4000063287,34.13,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Academies Delivery Group,VODAFONE CORPORATE,4000063287,242.21,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Free School Group,VODAFONE CORPORATE,4000063287,7.73,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Free School Group,VODAFONE CORPORATE,4000063287,206.7,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Free School Group,VODAFONE CORPORATE,4000063287,4.59,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Free School Group,VODAFONE CORPORATE,4000063287,247.5,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Free School Group,VODAFONE CORPORATE,4000063287,7677.91,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Free School Group,VODAFONE CORPORATE,4000063287,190.2,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Free School Group,VODAFONE CORPORATE,4000063287,27.66,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Free School Group,VODAFONE CORPORATE,4000063287,253.2,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,0.5,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,20.4,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,20.7,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,63,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,59.33,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,267.32,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,21.9,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,15.44,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,163.2,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,12.33,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,225.3,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,20.4,"Costs related to fixed and mobile telecoms including call charges, line rental and equipment for mobile phones and pagers",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,13/10/2011,ICT,Communications Group,VODAFONE CORPORATE,4000063287,455.96,Costs related to fixed and mobile telecoms including equipment and call charges including mobile rental costs,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Academies Policy and Schools Organisation Group,PROLOG,4000063800,26.01,Publications and related services,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,School Resources Group,PROLOG,4000063800,203.28,Publications and related services,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Academies Policy and Schools Organisation Group,PROLOG,4000063800,186.46,Publications and related services,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Academies Policy and Schools Organisation Group,PROLOG,4000063800,19.87,Publications and related services,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Academies Policy and Schools Organisation Group,PROLOG,4000063800,36.86,Publications and related services,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Academies Policy and Schools Organisation Group,PROLOG,4000063800,35.53,Publications and related services,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Academies Policy and Schools Organisation Group,PROLOG,4000063800,443.03,Publications and related services,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Academies Delivery Group,PROLOG,4000063800,12.36,Publications and related services,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Post 16 Young People Learning Agency Resources Group,PROLOG,4000063800,18.71,Publications and related services,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Communications Group,PROLOG,4000063800,77433.85,Publications and related services,Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Communications Group,PROLOG,4000063800,66334.42,"Digital media and web production.
Specifically web editorial for Agency content migration",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Communications Group,PROLOG,4000063800,1942.09,"Digital media and web production.
Specifically supporting Arms Length Body integration ",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Communications Group,PROLOG,4000063800,32095.22,"Digital media and web production.
Specifically for accessibility testing of site and technical support  ",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Communications Group,PROLOG,4000063800,6180,"Digital media and web production.
Specifically for web technical support for maintaining website ",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,20/10/2011,Marketing and Media,Communications Group,PROLOG,4000063800,11730,"Digital media and web production.
Specifically for web editorial for Standards Testing Agency and National Curriculum integration ",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,21/10/2011,Marketing and Media,Communications Group,UCAS MEDIA LTD,4000063895,138000,"Public Relations and Advertising.
Specifically for the exams helpline ",Commercial
Department for Education,DEPARTMENT FOR EDUCATION,27/10/2011,Travel and Events,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000064254,290.81,Costs related to subsistence and lodging allowances for official duty,Commercial
