Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Project Code,Expenditure Type,Supplier Type,Contract Number
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,33296.73, Ref: 13/05/12,S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,73338.93, Ref: 12/21/01,S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,32856.3,Interventions to promote or maintain physical activity during and after the transtition to retirement: evidence synthesis to inform recommendations for policy and practice 12/133/20 Lead Author Dr Lindsay Blank,S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,256003,RDS Yorkshire and Humber,S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,3026.69,12/151/03 - Lead Author Dr Susan Baxter,S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,14610,R/137666 - NIHR-MS-013-008,S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,94254,R 124553 (08/107/01),S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,63406,09/55/33 - HTA Project - Lead Author Dr Christopher McDermott,S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,295669,1040001   -  R/125648,S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,77500,R/122001 (Sheffield Clinical Trials Unit),S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-527381-94392,252561,RC012712,S10 2UH,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,12862.2,HTA CPR Project - 14/72/01 - Lead Author Dr James Raftery,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,61652.25,HTA - 11/153/01 - Lead Author Dr Miriam Santer,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,46370.22,HTA - 11/146/01 - Lead Author Professor Nicholas Clarke,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,7477.5,Ref: NIHR-RMOFS-2013-03-07 Payee Ref: 8400 514349101,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,253136.75,RDS - South Central,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,75551.5,11/69/02 Lead Author Dr. Hazel Everitt,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,9495,NIHR-MS-013-009 Payee Ref: 513099101 - NIHR MSc Studentship in Medical Statistics - 2013/14 onwards,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,95935, II-ES-0511-21002 LA-0511-21002 RNP/901/037/116,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,16645.69,10/146/01 Lead Author Dr Saul Faust RNP/901/052/080,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,5183.55,11/136/83 Prof. John Primrose RNP/901/052/090,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,65142.87,09/104/19 - HTA Project - Lead Author Dr Mike Thomas,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,73840.85,09/127/19 - HTA Project - Professor Paul Little,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,31426.3,09/01/27 - HTA Project - Lead Author Dr Ian Williamson,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,65903,09/150/12 - EME Project - Professor Thomas Lynch,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,4177.14,509225101 - 08/99/24 Lead Author Prof. Christian Ottensmeier,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,51250,University of Southampton Clinical Trials Unit,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-527385-94393,226980,TASC REVIEWS,SO17 1BJ,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-527387-94394,46354.86,12/211/69  - Lead Author Dr Christopher Owen,SW17 0RE,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-527387-94394,24976.65,13/89/14 Dr Christopher Cates,SW17 0RE,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-527387-94394,88558.91,12623-10  - HTA Project 10/32/02  - Dr Tess Harris,SW17 0RE,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-527387-94394,46842,UXB/667,SW17 0RE,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,STIRLING UNIVERSITY OF,ERS-527388-94395,38127.45,03885 (09/161/01),FK9 4LA,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,STIRLING UNIVERSITY OF,ERS-527388-94395,28170.39, 11/93/01 Lead Author Prof. Linda Bauld RNP/901/052/148,FK9 4LA,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SWANSEA UNIVERSITY,ERS-527391-94398,7642.33,09/1801/1054,SA2 8PP,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,SWANSEA UNIVERSITY,ERS-527391-94398,22846.68,09/3006/02,SA2 8PP,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,THE COLLEGE OF OPTOMETRISTS,ERS-527393-94387,50312.52,11/2000/13 - Lead Author Mr Michael Bowen,WC2N 5NG,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,144496.62,11/30/11 Lead Author Dr Jeremy Chataway,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,85000,PRIMENT UCL Clinical Trials Unit  RNP/901/034/008,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,31625.07,11/46/09 - Lead Author Dr Andrew Hayward,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,36831.69,HTA Project - 11/129/245 - Lead Author Professor David Garway-Heath,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,78632.22,HTA Project - 11/129/187,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,75071,0270090 Vaccinating Children against influenza,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,10813,NIHR-RMFI-2013-04-016,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,86240.18,Ref: 12/153/60,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,64851.9,DH Ref: 12/35/27 UCL Intenal Ref: 000010392,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,17832.34,08/53/25,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,24999.66,HTA - 13/89/03 - Lead Author Dr Kurinchi Gurusamy,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,202666,HPRU-2012-10023,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,58728,i4i - II-LB-0813-20004 - Lead Author Dr Alexander Leff,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,41760.21,HSDR Project - 12/209/27 - Lead Author Professor Ann Blandford,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,67019.2,12/138/02 Dr Fiona Burns,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,13272.24,12/192/10 (Dr Kate Walters),WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,124897,09/800/32 UKCTOCS,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,8185.7,HTA 08/13/47 - lead Author Professor Ruth Gilbert,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,337500,1090001 Policy Research Unit in Children etc,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,64135.46,HTA 08/58/02  - Lead Author Dr Hazel Gilbert,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,285848,Dementias NRCC,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,65841.97,E1852  ( EME Project - Lead Author Dr Derek Hausenloy ) - 09/100/05,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,73811.38,000005977 - HTA Project  - 08/22/02 - Lead Author Professor Peter Brocklehurst,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,131570,09/22/67  - Lead Author Professor Mark Emberton,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,20000,1150001 - Dr Sophie Khadr,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,52858,10/68/01 - HTA Project - Lead Author Professor Stuart Taylor,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,82792.98,000006573 - 10/104/06 Lead Author Mr Toby Richards,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,51494.61,10/1009/09 - Ref: GQAGW RNP/901/006/769 Lead Author Prof. Naomi Fulop,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,41483.19,10/131/01 Dr. Julia Bailey RNP/901/052/039,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,34241.43,000007377 Lead Author Dr. Jayant Vaidya 10/104/07 RNP/901/052/043,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,23293.44,000008202 - 11/3009/04 Research Project - Lead Author Dr Julia Bailey,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,41383.27,000006789 - GZGT - HTA Project 11/35/06 - Lead Author Dr Irene Petersen,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527406-94380,32636.61,11/2004/50 Lead Author Dr Fiona Burns 000008110,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,04/09/2014,Revenue Grants to non-profit institutions,DG: PHD,FOUNDATION OF NURSING STUDIES (FONS),ERS-526147-93481,60000,2014/006 Enabling Compassion across health and social care,W1G 0AN,,Programme,VCS,
Department of Health,Department of Health,04/09/2014,Revenue Grants to non-profit institutions,DG: PHD,Care England,ERS-526150-93482,29250,2014/004 Good Practice Guides - Improving Care for people with Dementia,E1 7LS,,Programme,VCS,
Department of Health,Department of Health,04/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,ERS-526184-93501,516731,"2014/025 Think Local, Act Personal",NW1 6AQ,,Programme,VCS,
Department of Health,Department of Health,04/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,ERS-526186-93502,101769,"2014/025 Think Local, Act Personal",NW1 6AQ,,Programme,VCS,
Department of Health,Department of Health,04/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,RESPOND,ERS-526189-93503,25000,2013/008 Counselling & support for victims of abuse at Winterbourne View-year 2,NW1 2DP,,Programme,VCS,
Department of Health,Department of Health,05/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,DISABILITY RIGHTS UK,ERS-526236-93541,45333.33,SPP021 - Disability Rights UK - SPP 2014-15 July Payment,EC1V 8AF,,Other,VCS,
Department of Health,Department of Health,05/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,ADVOCACY IN WIRRAL,ERS-526290-93561,54500,AIMS 2532287 - Advocacy in Wirral - Addressing Mental Health Inequalities: Integration of a non-medical model into Primary Care,CH 41 1EL,,Other,VCS,
Department of Health,Department of Health,05/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,TOGETHER WORKING FOR WELLBEING,ERS-526292-93581,33028,AIMS ref 2547339 IESD 2013-14 project for Together: Working for Wellbeing,EC1V 9BE,,Other,VCS,
Department of Health,Department of Health,08/09/2014,Research & development,DG: RDD,CANCER RESEARCH UK,ERS-526345-93604,38262,NIHR Fellowships,WC2A 3PX,,Programme,VCS,
Department of Health,Department of Health,08/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,Penny Brohn Cancer Care,ERS-526352-93621,133577,2014-15 The Wellness Package ref 54120433,BS20 0HH,,Other,VCS,
Department of Health,Department of Health,09/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,TOMMYS,ERS-526375-93641,90122,2014-15 Baby Be Smoke Free Ref 54142721,EC4R 0BB,,Other,VCS,
Department of Health,Department of Health,10/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,ACTION ON HEARING LOSS,ERS-526422-93661,33900,IESD 54135173 14/15 - Hear to Care,EC1Y 8SL,,Other,VCS,
Department of Health,Department of Health,10/09/2014,Revenue Grants to non-profit institutions,DG: ERD,SKILLS FOR CARE LTD,ERS-526444-93701,2673000,2014/022a Social Care Work Programme for DH,LS1 2RP,,Programme,VCS,
Department of Health,Department of Health,10/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,SKILLS FOR CARE LTD,ERS-526445-93702,320000,2014/033 Grant to Skills for Care for delivery of White Paper funded social care workforce projects,LS1 2RP,,Programme,VCS,
Department of Health,Department of Health,10/09/2014,Revenue Grants to non-profit institutions,DG: ERD,SKILLS FOR CARE LTD,ERS-526446-93703,217000,2014/022b Social Care Work Programme for DH,NW1 2FD,,Programme,VCS,
Department of Health,Department of Health,12/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,ASSOCIATION OF CHIEF EXECUTIVES OF VOLUNTARY ORGANISATIONS,ERS-526645-93901,99725,IESD  award 2012/13 - ACEVO AIMS 1734237,WC1A 1NU,,Other,VCS,
Department of Health,Department of Health,12/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,MOTOR NEURONE DISEASE ASSOCIATION,ERS-526646-93902,72579,"IESD award 2012/13 for ""MND Association as an Any Qualified Provider in Wheelchair Services""",NN1 2BG,,Other,VCS,
Department of Health,Department of Health,12/09/2014,Outsourcing Contract,DG: SCLGCP,FAMILY LIVES,FL0540,80084,CANParent Marketing Development Funding - Family Lives 2014 to 2015,N1 6AH,,Admin,VCS,
