Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-483881-69704,27032.00 ,HTA - Medical Device Assessment,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-483880-69703,11052.77 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-483880-69703,38407.00 ,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-483878-69694,104040.00 ,HTA - Medical Device Assessment,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-483878-69694,5961.00 ,HTA - Public Health (Disease Prevention),Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-483874-69699,39229.00 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-483873-69698,50799.32 ,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-483873-69698,5015.48 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-483872-69697,14126.00 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-483872-69697,68207.00 ,Prostrate Cancer,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-483872-69697,18191.00 ,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-483870-69696,228.24 ,Direct Primary Research Comm,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-483870-69696,15790.00 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-483870-69696,11435.00 ,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-483867-69693,159599.00 ,Consumers Infrastructure,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-483867-69693,30830.47 ,HTA commissioned workstream,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-483867-69693,5357.00 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-483864-69692,4971.72 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-483864-69692,26283.00 ,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-483864-69692,3328.00 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-483860-69690,34308.00 ,HTA - Public Health (Disease Prevention),Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-483858-69689,35057.00 ,HTA commissioned workstream,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-483858-69689,24612.00 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-483858-69689,52725.00 ,Prostrate Cancer,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-483857-69688,12447.00 ,Large Scale Clinical Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-483857-69688,64142.00 ,Prostrate Cancer,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-483856-69687,1586.72 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-483856-69687,20310.00 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-483856-69687,9752.40 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-483856-69687,11250.00 ,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-483856-69687,13546.00 ,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-483855-69686,5916.00 ,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-483855-69686,33456.00 ,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,PUBLIC,L69 3BX,ERS-483853-69666,25000.00 ,Reviews Capacity Development,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-483851-69665,36000.00 ,New & Emerging Technologies,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,SALFORD UNIVERSITY OF,PUBLIC,M5 4WT,ERS-483849-69668,36146.00 ,Health Technology Devices - 2nd series,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-483839-69663,25883.00 ,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,BANGOR UNIVERSITY,PUBLIC,LL57 2DG,ERS-483837-69669,31172.22 ,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-483835-69667,49995.00 ,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/01/2013,Research & development,Research & Development,SWANSEA UNIVERSITY,PUBLIC,SA2 8PP,ERS-483831-69670,194260.00 ,Service Delivery & Org,Programme,
Department of Health,Department of Health,30/01/2013,Outsourcing Contract,Public Health,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12594352,27450.00 ,Funding for a repeat module on well-being in the 2013 Health Survey for England.,Admin,
Department of Health,Department of Health,30/01/2013,ENDPBs Admin Revenue Grant in Aid,Social Care,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12594352,27450.00 ,"Adding the Warwick-Edinburgh Mental Well-being Scale (WEMWBS). module to the Health Survey for England , an annual survey of the general population which will involve collecting data from survey respondents, data cleaning and providing a da",Admin,
Department of Health,Department of Health,30/01/2013,Outsourcing Contract,Public Health,HERTFORDSHIRE UNIVERSITY OF,PUBLIC,AL10 9AB,49336,29219.60 ,The WHO Health Behaviour in School Aged Children (HBSC) Study is an international study that focuses on the health behaviour and social context of young people,Programme,
Department of Health,Department of Health,30/01/2013,Capital Grants to non-profit institutions,NHS Medical,MARIE CURIE CANCER CARE,VCS,SE1 7TP,ERS-483815-69621,619564.95 ,S64 Capital Grant -West Mids Hospice Development Final Building Costs,Programme,
Department of Health,Department of Health,30/01/2013,Consultancy/Professional Advice,Strategy Finance & NHS,DR FOSTER INTELLIGENCE LTD,SME,EC1A 9LA,1008492,90589.22 ,Reimbursement of professional fees,Programme,
Department of Health,Department of Health,31/01/2013,Programme Revenue Grant in Aid to ENDPBs,Public Health,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,HPAFUNDING JAN 2013,1000000.00 ,Health Protection Agency's (HPA) Grant in Aid (GIA) funding for the National Chlamydia Screening Programme (NCSP) in 2012/13.,Other,
Department of Health,Department of Health,31/01/2013,Programme Revenue Grant in Aid to ENDPBs,Public Health,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,HPA FUNDINGJANUARY 2013,6626500.00 ,Health Protection Agency (HPA) Grant in Aid (GIA) Programme Revenue Drawdown costs for 2012/13.,Other,
Department of Health,Department of Health,31/01/2013,ENDPBs Admin Revenue Grant in Aid,Public Health,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,HPA FUNDING JANUARY 2013,9060000.00 ,Health Protection Agency (HPA) Grant in Aid (GIA) Admin Revenue Drawdown costs for 2012/13.,Admin,
Department of Health,Department of Health,31/01/2013,ENDPBs Admin Capital Grant in Aid,Public Health,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,HPA FUNDING JAN 2013,3450000.00 ,Health Protection Agency (HPA) Grant in Aid (GIA) Capital costs Drawdown for 2012/13.,Other,
Department of Health,Department of Health,31/01/2013,ENDPBs Admin Revenue Grant in Aid,Public Health,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,HPA ADMIN FUNDING JANUARY 2013,650000.00 ,Health Protection Agency's (HPA) Grant in Aid (GIA) funding for STI Surveillance work in 2012/13.,Admin,
Department of Health,Department of Health,31/01/2013,Research & development,Research & Development,THE WALTON CENTRE NHS FOUNDATION TRUST,PUBLIC,L9 7LJ,ERS-484037-69722,103021.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,31/01/2013,Printing Costs,INFORMATICS,DST OUTPUT (NOTTINGHAM) LTD,,,15996039,26304.55 ,,,
Department of Health,Department of Health,31/01/2013,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,,,16085629,447416.39 ,,,
Department of Health,Department of Health,31/01/2013,Computer Software/License,INFORMATICS,CSC COMPUTER SCIENCE,,,16137999,237602.76 ,,,
Department of Health,Department of Health,31/01/2013,Outsourcing Contract,Improvement & Efficency,POHWER,VCS,SG1 5DZ,SINV1363,354709.00 ,The extension of the current ICAS contract for the provision of independent advocacy by POhWER,Programme,
Department of Health,Department of Health,31/01/2013,Outsourcing Contract,Commissioning,THE PRIMARY CARE ALLIANCE,SME,DN22 6JD,COMM/01/13,173955.00 ,Support to the implementation of Clinical Commissioning,Admin,
Department of Health,Department of Health,31/01/2013,Outsourcing Contract,Public Health,SERCO PUBLIC SERVICES LTD,LARGE,L34 1PJ,90805311,279746.79 ,Serco Ltd - Healthy Start Issuing Unit - Services provided - Cycle 126 estimate,Admin,
Department of Health,Department of Health,31/01/2013,Research & development,Research & Development,ORTHOX LTD,SME,OX144SE,130130,35934.00 ,Invention for Innovation,Programme,
Department of Health,Department of Health,31/01/2013,Outsourcing Contract,Goverance Operations & Assurance,STERIA LTD,LARGE,HP2 7AH,100042814,73862.29 ,Club Managed Service from  April 2012 to March 2013,Admin,
Department of Health,Department of Health,31/01/2013,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265124RI,5385.19 ,"Accommodation Central - FM Fixed Costs from Apr 2012 - Mar 2013 @£5,385.19 mthly",Admin,
Department of Health,Department of Health,31/01/2013,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265124RI,50048.95 ,"Accommodation Central - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance @£50,048.95 mthly",Admin,
Department of Health,Department of Health,31/01/2013,Security: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265123RI,25902.42 ,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Security@£25,902.42 mthly.",Admin,
Department of Health,Department of Health,31/01/2013,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265123RI,9772.88 ,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Facilities Management@£9,772.88 mthly.",Admin,
Department of Health,Department of Health,31/01/2013,Cleaning: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265123RI,13028.68 ,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Cleaning@£13,028.68 mthly.",Admin,
Department of Health,Department of Health,31/01/2013,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265123RI,26814.04 ,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance@£26,814.04 mthly.",Admin,
Department of Health,Department of Health,31/01/2013,Security: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265122RI,43887.64 ,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Security@£43,887.65 mthly",Admin,
Department of Health,Department of Health,31/01/2013,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265122RI,19049.25 ,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Facilities Management@£19,049.25 mthly",Admin,
Department of Health,Department of Health,31/01/2013,Cleaning: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265122RI,27299.10 ,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Cleaning@£27,299.10 mthly",Admin,
Department of Health,Department of Health,31/01/2013,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265122RI,35756.01 ,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance@£35,756.01 mthly",Admin,
Department of Health,Department of Health,31/01/2013,Security: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265121RI,26405.66 ,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Security @£26,405.67mthly",Admin,
Department of Health,Department of Health,31/01/2013,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265121RI,12533.53 ,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Facilities Management @£12,533.53mthly",Admin,
Department of Health,Department of Health,31/01/2013,Cleaning: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265121RI,19251.42 ,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Cleaning @£19,251.42mthly",Admin,
Department of Health,Department of Health,31/01/2013,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265121RI,36259.76 ,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance @£36,259.76mthly",Admin,
Department of Health,Department of Health,31/01/2013,Security: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265120RI,11805.85 ,"Maple Street - Fixed Security Costs from 01/04/12 - 31/03/2013 @16,487.50 mthly",Admin,
Department of Health,Department of Health,31/01/2013,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265120RI,13270.17 ,"Maple Street - Fixed FM Costs from 01/04/12 - 31/03/2013 @11,209.92 mthly",Admin,
Department of Health,Department of Health,31/01/2013,Cleaning: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265120RI,5124.83 ,"Maple Street - Fixed Cleaning Costs from 01/04/12 - 31/03/2013 @4,947.75 mthly",Admin,
Department of Health,Department of Health,31/01/2013,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00265120RI,8785.23 ,"Maple Street - Fixed Building Maintenance Costs from 01/04/12 - 31/03/2013 @13,107.33 mthly",Admin,
Department of Health,Department of Health,31/01/2013,Outsourcing Contract,Commissioning,THE FAMILY DOCTOR ASSOCIATION,VCS,OL20 4NN,FDA031,35000.00 ,Support to the implementation of Clinical Commissioning,Admin,
Department of Health,Department of Health,31/01/2013,Research & development,Research & Development,READING UNIVERSITY OF,PUBLIC,RG6 6AH,ERS-484035-69726,44667.00 ,Other PRP Research,Programme,
