Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł703.45,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł140.99,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł0.43,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł110.02,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł28.42,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł88.20,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł80.70,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł100.79,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł84.05,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł645.65,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł84.51,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł154.00,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł46.20,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł11.55,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł176.40,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł34.07,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł69.30,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł7.70,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł4.29,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł176.40,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł7.70,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł74.00,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł275.87,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł92.80,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł52.06,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł75.58,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł3.70,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł67.64,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł125.33,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD,2023936154,Ł88.20,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,"Pension, Disability Carers Services",04-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023845737,-Ł484.66,Print & Associated Services,Reprographics,Reprographics
Department for Work and Pensions,Jobcentre Plus,16-Jan-12,AOS CONTRACTED OUT SERVICES,PS,XEROX UK LTD,2023941196,Ł30.28,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,16-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023941196,Ł60.79,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,16-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023941196,Ł105.27,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,16-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023941196,Ł10.00,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023862665,Ł47.04,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł15.75,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł5.25,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł14.55,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023862665,Ł154.59,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł5.25,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Jan-12,ACCESS TO WORK,COO,XEROX UK LTD,2023862665,Ł98.83,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,PS,XEROX UK LTD,2023862665,Ł10.20,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023862665,Ł22.55,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023862665,Ł24.00,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Corporate,10-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023862665,"Ł13,113.06",Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł23.69,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,F&C,XEROX UK LTD,2023862665,Ł49.49,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023862665,Ł263.17,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł53.47,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023862665,Ł23.85,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023862665,Ł8.25,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Corporate,10-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023862665,"Ł1,179.07",Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Jobcentre Plus,10-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023862665,Ł5.25,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",10-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD,2023862665,Ł61.79,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Corporate,16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł11.67,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Corporate,16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł7.14,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł34.39,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł26.30,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł111.85,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł41.98,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł159.95,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł30.75,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł42.45,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł72.41,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",16-Jan-12,STAFF COSTS,COO,XEROX UK LTD,2023941196,Ł32.34,Print & Associated Services,Marketing & Publicity,Non-Core Print
Department for Work and Pensions,Corporate,16-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2023941197,"Ł1,438,919.77",Information & Communications Technology,Systems Delivery,Desktop / Local Area Network
Department for Work and Pensions,Corporate,19-Jan-12,OTHER OPERATING LEASES,PS,XEROX UK LTD 3W,2024014670,"-Ł7,997.61",Information & Communications Technology,Systems Delivery,Desktop / Local Area Network
Department for Work and Pensions,Corporate,12-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD 3W,2023931031,"Ł5,341.16",Print & Associated Services,Stationery,Consumables
Department for Work and Pensions,Jobcentre Plus,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,Ł882.90,Print & Associated Services,Stationery,Consumables
Department for Work and Pensions,Corporate,19-Jan-12,OTHER OPERATING LEASES,F&C,XEROX UK LTD 3W,2024014670,"Ł11,353.30",Print & Associated Services,Stationery,Consumables
Department for Work and Pensions,Jobcentre Plus,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,Ł141.60,Print & Associated Services,Stationery,Consumables
Department for Work and Pensions,Jobcentre Plus,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,Ł14.26,Print & Associated Services,Stationery,Consumables
Department for Work and Pensions,Corporate,25-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD 3W,2024091737,"Ł27,558.18",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,25-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2024091737,"Ł3,333.26",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,12-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD 3W,2023931031,Ł169.26,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,12-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD 3W,2023931031,"Ł1,270.80",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,12-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD 3W,2023931031,"Ł31,894.80",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,12-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD 3W,2023931031,"Ł2,238.75",Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",12-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD 3W,2023931031,"Ł2,990.00",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,18-Jan-12,STAFF COSTS,COO,XEROX UK LTD 3W,2024009498,"Ł67,961.30",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD 3W,2023782062,-Ł140.29,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,03-Jan-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,XEROX UK LTD 3W,2023782062,"-Ł13,877.09",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,09-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,"Ł4,702.50",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,09-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,Ł510.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,"Ł35,876.81",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,09-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,"Ł7,747.20",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,"Ł1,858.05",Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",09-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,"Ł2,643.44",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,"Ł13,737.49",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,-Ł80.13,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,"Ł3,223.50",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,09-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD 3W,2023856946,Ł360.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,OTHER OPERATING LEASES,PS,XEROX UK LTD 3W,2024014670,"Ł8,648.50",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,OTHER GOODS AND SERVICES,PS,XEROX UK LTD 3W,2024014670,Ł305.84,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,OTHER OPERATING LEASES,PS,XEROX UK LTD 3W,2024014670,"Ł1,414.45",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,OTHER GOODS AND SERVICES,PS,XEROX UK LTD 3W,2024014670,Ł160.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",19-Jan-12,OTHER OPERATING LEASES,PS,XEROX UK LTD 3W,2024014670,"Ł1,217.00",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,19-Jan-12,OTHER GOODS AND SERVICES,PS,XEROX UK LTD 3W,2024014670,"Ł33,351.33",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,19-Jan-12,OTHER GOODS AND SERVICES,F&C,XEROX UK LTD 3W,2024014670,"Ł1,572.58",Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,19-Jan-12,OTHER GOODS AND SERVICES,F&C,XEROX UK LTD 3W,2024014670,Ł435.00,Print & Associated Services,Print,Core Print
Department for Work and Pensions,"Pension, Disability Carers Services",13-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD 3W,2023936155,Ł56.14,Print & Associated Services,Stationery,Consumables
Department for Work and Pensions,Corporate,12-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD 3W,2023931031,Ł11.70,Print & Associated Services,Stationery,Consumables
Department for Work and Pensions,Corporate,12-Jan-12,PROFESSIONAL FEES,COO,XEROX UK LTD 3W,2023931031,Ł59.40,Print & Associated Services,Stationery,Consumables
