EXAMPLES OF GPC EXPENDITURE,,,,
,,,,
MODGPC144366,14-Apr-16,Hotels And Motels, CANDLEWOOD SUITES,630.93
MODGPC144366,13-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,630.28
MODGPC144366,20-Apr-16,Hotels And Motels, MARRIOTT,622.65
MODGPC144366,13-Apr-16,Hotels And Motels, PREMIER INN,621.91
MODGPC144366,16-Apr-16,Hotels And Motels, LA QUINTA MOTOR INN,620.18
MODGPC144366,16-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,619.56
MODGPC144366,26-Apr-16,Hotels And Motels, SCANDIC HOTELS,617.6
MODGPC144366,12-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,616
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,615
MODGPC144366,11-Apr-16,Hotels And Motels, PREMIER INN,614
MODGPC144366,11-Apr-16,Hotels And Motels, PREMIER INN,614
MODGPC144366,11-Apr-16,Hotels And Motels, PREMIER INN,614
MODGPC144366,11-Apr-16,Hotels And Motels, PREMIER INN,614
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,613.2
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,609.16
MODGPC144366,30-Mar-16,Hotels And Motels, MOVENPICK HOTELS,604.01
MODGPC144366,18-Apr-16,Hotels And Motels, HOLIDAY INN,602.77
MODGPC144366,27-Apr-16,Hotels And Motels, MERIDIEN,601.33
MODGPC144366,12-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,601.23
MODGPC144366,28-Apr-16,Hotels And Motels, HOLIDAY INN,600
MODGPC144366,02-Apr-16,Hotels And Motels, SHERATON,597.05
MODGPC144366,19-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,594.04
MODGPC144366,18-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,594
MODGPC144366,11-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,594
MODGPC144366,31-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,593.6
MODGPC144366,18-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,590.73
MODGPC144366,17-Apr-16,Hotels And Motels, HOLIDAY INN,590.39
MODGPC144366,12-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,590
MODGPC144366,03-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,589.1
MODGPC144366,13-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,588.23
MODGPC144366,26-Apr-16,Hotels And Motels, ROYAL HOTELS,585.31
MODGPC144366,02-Apr-16,Hotels And Motels, SHERATON,583.35
MODGPC144366,22-Apr-16,Hotels And Motels, RADISSON HOTEL,582.46
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,581.9
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,578
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,577.63
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,577.63
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,577.63
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,577.63
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,577.63
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,577.63
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,577.63
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,577.63
MODGPC144366,26-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,576.97
MODGPC144366,06-Apr-16,Hotels And Motels, TRAVELODGE,576.64
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,573.58
MODGPC144366,02-Apr-16,Hotels And Motels, SHERATON,569.63
MODGPC144366,30-Mar-16,Hotels And Motels, DELTA HOTEL,568.69
MODGPC144366,18-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,567.55
MODGPC144366,12-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,566.82
MODGPC144366,31-Mar-16,Hotels And Motels, MOVENPICK HOTELS,565.87
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,565.38
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,561.73
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,27-Apr-16,Hotels And Motels, COMFORT INN,561.28
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,561
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,560
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,560
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,560
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,560
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,560
MODGPC144366,20-Apr-16,Hotels And Motels, WESTIN HOTELS,559.33
MODGPC144366,11-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,557.79
MODGPC144366,30-Mar-16,Hotels And Motels, CROWNE PLAZA HOTELS,557.05
MODGPC144366,04-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,556.34
MODGPC144366,12-Apr-16,Hotels And Motels, HILTON INTERNATIONAL,555.66
MODGPC144366,21-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,554.91
MODGPC144366,12-Apr-16,Hotels And Motels, HOLIDAY INN,550.38
MODGPC144366,01-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,550
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,544.97
MODGPC144366,25-Apr-16,Hotels And Motels, SCANDIC HOTELS,544.53
MODGPC144366,07-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,543.4
MODGPC144366,15-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,541
MODGPC144366,12-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,540
MODGPC144366,15-Apr-16,Hotels And Motels, SCANDIC HOTELS,535.42
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,532.55
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,532.55
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,532.55
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,532.55
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,532.55
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,532.55
MODGPC144366,20-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,532.55
MODGPC144366,15-Apr-16,Hotels And Motels, PENINSULA HOTELS,530.13
MODGPC144366,21-Apr-16,Hotels And Motels, SCANDIC HOTELS,529.17
MODGPC144366,21-Apr-16,Hotels And Motels, SCANDIC HOTELS,529.17
MODGPC144366,19-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,528
MODGPC144366,24-Apr-16,Hotels And Motels, MOVENPICK HOTELS,527.01
MODGPC144366,02-Apr-16,Hotels And Motels, BEST WESTERN,525.4
MODGPC144366,06-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,525
MODGPC144366,02-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,525
MODGPC144366,27-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,524.97
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,522.44
MODGPC144366,21-Apr-16,Hotels And Motels, MOVENPICK HOTELS,518.23
MODGPC144366,23-Apr-16,Hotels And Motels, FAIRFIELD INN,517.98
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,516
MODGPC144366,03-Apr-16,Hotels And Motels, HILTON,510
MODGPC144366,13-Apr-16,Hotels And Motels, MOVENPICK HOTELS,509.62
MODGPC144366,27-Apr-16,Hotels And Motels, FAIRFIELD INN,509.41
MODGPC144366,30-Mar-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,507.88
MODGPC144366,08-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,503.88
MODGPC144366,26-Apr-16,Hotels And Motels, SCANDIC HOTELS,503.01
MODGPC144366,10-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,502
MODGPC144366,22-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,501.6
MODGPC144367,08-Apr-16,Transportation, CRUISE LINES,54757.22
MODGPC144367,12-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",21877.97
MODGPC144367,04-Apr-16,Airlines, BRITISH AIRWAYS,17296.5
MODGPC144367,19-Apr-16,Transportation, TRAVEL AGENCIES,14331
MODGPC144367,12-Apr-16,Transportation, AIRPORTS/FIELDS/TERMINALS,13810.62
MODGPC144367,12-Apr-16,Transportation, AIRPORTS/FIELDS/TERMINALS,11037.25
MODGPC144367,19-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",8004
MODGPC144367,31-Mar-16,Transportation, AIRPORTS/FIELDS/TERMINALS,5305.52
MODGPC144367,04-Apr-16,Transportation, CRUISE LINES,5000
MODGPC144367,14-Apr-16,Transportation, TRAVEL AGENCIES,4969.19
MODGPC144367,07-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",4843.2
MODGPC144367,07-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",4818.6
MODGPC144367,07-Apr-16,Transportation, TRAVEL AGENCIES,4604.4
MODGPC144367,15-Apr-16,Transportation, TRAVEL AGENCIES,4394.2
MODGPC144367,26-Apr-16,Transportation, TRAVEL AGENCIES,4281.52
MODGPC144367,24-Apr-16,Transportation, AIRPORTS/FIELDS/TERMINALS,3810.05
MODGPC144367,12-Apr-16,Airlines, AIR NZ,3779.48
MODGPC144367,12-Apr-16,Airlines, AIR NZ,3779.48
MODGPC144367,04-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,3641.34
MODGPC144367,12-Apr-16,Transportation, AIRPORTS/FIELDS/TERMINALS,3567.1
MODGPC144367,06-Apr-16,Transportation, CRUISE LINES,3504.2
MODGPC144367,26-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,3285.6
MODGPC144367,11-Apr-16,Transportation, TRAVEL AGENCIES,3172.05
MODGPC144367,01-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",2836.4
MODGPC144367,05-Apr-16,Airlines, EASYJET,2790.4
MODGPC144367,11-Apr-16,Airlines, RYANAIR,2717.04
MODGPC144367,20-Apr-16,Airlines," AIRLINES, AIR CARRIERS",2710.71
MODGPC144367,07-Apr-16,Transportation, TRAVEL AGENCIES,2690.95
MODGPC144367,14-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",2564.44
MODGPC144367,25-Apr-16,Transportation, AIRPORTS/FIELDS/TERMINALS,2544.82
MODGPC144367,25-Apr-16,Transportation, AIRPORTS/FIELDS/TERMINALS,2544.82
MODGPC144367,20-Apr-16,Transportation, CRUISE LINES,2505
MODGPC144367,20-Apr-16,Transportation, CRUISE LINES,2500
MODGPC144367,12-Apr-16,Transportation, TRAVEL AGENCIES,2413
MODGPC144367,12-Apr-16,Transportation, TAXICABS/LIMOUSINES,2286
MODGPC144367,16-Apr-16,Transportation, TRAVEL AGENCIES,2227.81
MODGPC144367,11-Apr-16,Transportation, TRAVEL AGENCIES,2204.51
MODGPC144367,18-Apr-16,Transportation, TAXICABS/LIMOUSINES,2108.4
MODGPC144367,04-Apr-16,Transportation, TAXICABS/LIMOUSINES,2005.8
MODGPC144367,15-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,1934.1
MODGPC144367,11-Apr-16,Transportation, TRAVEL AGENCIES,1864.51
MODGPC144367,15-Apr-16,Transportation, CRUISE LINES,1795.42
MODGPC144367,26-Apr-16,Airlines," AIRLINES, AIR CARRIERS",1779.09
MODGPC144367,18-Apr-16,Transportation, TAXICABS/LIMOUSINES,1770
MODGPC144367,25-Apr-16,Airlines, BRITISH AIRWAYS,1750.22
MODGPC144367,11-Apr-16,Airlines, AIR NZ,1663.01
MODGPC144367,14-Apr-16,Transportation, TRAVEL AGENCIES,1625.92
MODGPC144367,22-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,1579.12
MODGPC144367,19-Apr-16,Transportation, BUS LINES/CHARTER/TOUR,1553.69
MODGPC144367,01-Apr-16,Transportation, CRUISE LINES,1527.5
MODGPC144367,25-Apr-16,Transportation, AIRPORTS/FIELDS/TERMINALS,1521.19
MODGPC144367,01-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,1512.8
MODGPC144367,05-Apr-16,Transportation, TRAVEL AGENCIES,1501.13
MODGPC144367,20-Apr-16,Transportation, CRUISE LINES,1500
MODGPC144367,20-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,1490
MODGPC144367,25-Apr-16,Transportation, CRUISE LINES,1480
MODGPC144367,25-Apr-16,Airlines, BRITISH AIRWAYS,1474
MODGPC144367,08-Apr-16,Transportation, CRUISE LINES,1471.26
MODGPC144367,27-Apr-16,Transportation, CRUISE LINES,1470
MODGPC144367,21-Apr-16,Transportation, TRAVEL AGENCIES,1461.99
MODGPC144367,07-Apr-16,Transportation, TRAVEL AGENCIES,1451.21
MODGPC144367,20-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,1436
MODGPC144367,28-Apr-16,Transportation, CRUISE LINES,1416.01
MODGPC144367,14-Apr-16,Transportation, CRUISE LINES,1416.01
MODGPC144367,07-Apr-16,Transportation, CRUISE LINES,1412.51
MODGPC144367,31-Mar-16,Transportation, AIRPORTS/FIELDS/TERMINALS,1405.01
MODGPC144367,31-Mar-16,Transportation, TRAVEL AGENCIES,1403.27
MODGPC144367,22-Apr-16,Airlines, BRITISH AIRWAYS,1402.6
MODGPC144367,04-Apr-16,Airlines, KOREAN AIR,1394.1
MODGPC144367,27-Apr-16,Airlines, VIRGIN ATLANTIC,1380
MODGPC144367,19-Apr-16,Transportation, TAXICABS/LIMOUSINES,1371.4
MODGPC144367,06-Apr-16,Airlines, THY (TURKEY),1358.9
MODGPC144367,20-Apr-16,Transportation, CRUISE LINES,1357.26
MODGPC144367,11-Apr-16,Transportation, TRAVEL AGENCIES,1354.86
MODGPC144367,15-Apr-16,Transportation, TRAVEL AGENCIES,1337.52
MODGPC144367,04-Apr-16,Transportation, CRUISE LINES,1318
MODGPC144367,15-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",1317.81
MODGPC144367,26-Apr-16,Transportation, CRUISE LINES,1298.51
MODGPC144367,27-Apr-16,Transportation, TRAVEL AGENCIES,1286.76
MODGPC144367,15-Apr-16,Transportation, CRUISE LINES,1283.63
MODGPC144367,25-Apr-16,Transportation, TRAVEL AGENCIES,1280.88
MODGPC144367,18-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",1276.22
MODGPC144367,25-Apr-16,Transportation, TRAVEL AGENCIES,1264.74
MODGPC144367,25-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,1230.58
MODGPC144367,31-Mar-16,Transportation, CRUISE LINES,1221.22
MODGPC144367,25-Apr-16,Transportation, TRAVEL AGENCIES,1206.24
MODGPC144367,19-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,1204.35
MODGPC144367,05-Apr-16,Transportation, CRUISE LINES,1180.5
MODGPC144367,21-Apr-16,Transportation, CRUISE LINES,1180
MODGPC144367,07-Apr-16,Transportation, CRUISE LINES,1157
MODGPC144367,06-Apr-16,Airlines, QATAR AIRWAY,1156.46
MODGPC144367,01-Apr-16,Transportation, TRAVEL AGENCIES,1149.76
MODGPC144367,31-Mar-16,Transportation, PARKING LOTS & GARAGES,1135.15
MODGPC144367,15-Apr-16,Transportation, AIRPORTS/FIELDS/TERMINALS,1098.09
MODGPC144367,25-Apr-16,Transportation, TAXICABS/LIMOUSINES,1061.42
MODGPC144367,19-Apr-16,Airlines," AIRLINES, AIR CARRIERS",1041.11
MODGPC144367,06-Apr-16,Transportation, TRAVEL AGENCIES,1029.94
MODGPC144367,10-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",1029.28
MODGPC144367,21-Apr-16,Transportation, TAXICABS/LIMOUSINES,1026.32
MODGPC144367,20-Apr-16,Transportation, TRAVEL AGENCIES,1008.4
MODGPC144367,21-Apr-16,Transportation, TRAVEL AGENCIES,1003.79
MODGPC144367,19-Apr-16,Transportation, TAXICABS/LIMOUSINES,1000
MODGPC144367,19-Apr-16,Transportation, TAXICABS/LIMOUSINES,1000
MODGPC144367,15-Apr-16,Transportation, CRUISE LINES,998.6
MODGPC144367,31-Mar-16,Transportation, TRANSPORTATION SVCS - DEFAULT,995.75
MODGPC144367,04-Apr-16,Transportation, TRAVEL AGENCIES,995.42
MODGPC144367,30-Mar-16,Airlines, BRITISH AIRWAYS,992.05
MODGPC144367,26-Apr-16,Transportation, TRAVEL AGENCIES,979.51
MODGPC144367,01-Apr-16,Transportation, TRAVEL AGENCIES,975.1
MODGPC144367,19-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,973.6
MODGPC144367,18-Apr-16,Airlines, BRITISH AIRWAYS,971.43
MODGPC144367,11-Apr-16,Transportation, CRUISE LINES,958.54
MODGPC144367,12-Apr-16,Transportation, TAXICABS/LIMOUSINES,949.2
MODGPC144367,28-Apr-16,Transportation, CRUISE LINES,946.01
MODGPC144367,28-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",946
MODGPC144367,15-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",943.2
MODGPC144367,05-Apr-16,Transportation, CRUISE LINES,942.51
MODGPC144367,15-Apr-16,Transportation, CRUISE LINES,937.26
MODGPC144367,30-Mar-16,Transportation, LOCAL COMMUTER TRANSPORT,925.2
MODGPC144367,26-Apr-16,Transportation, CRUISE LINES,917.75
MODGPC144367,12-Apr-16,Airlines, THY (TURKEY),911.89
MODGPC144367,14-Apr-16,Transportation, PASSENGER RAILWAYS,909.73
MODGPC144367,04-Apr-16,Transportation, TAXICABS/LIMOUSINES,904.93
MODGPC144367,05-Apr-16,Airlines, BRITISH AIRWAYS,904.35
MODGPC144367,20-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,889
MODGPC144367,26-Apr-16,Transportation, TRAVEL AGENCIES,879.2
MODGPC144367,08-Apr-16,Transportation, TRAVEL AGENCIES,875.81
MODGPC144367,01-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,864
MODGPC144367,07-Apr-16,Airlines, SAUDIA AIR,850.91
MODGPC144367,06-Apr-16,Transportation, CRUISE LINES,850.56
MODGPC144367,21-Apr-16,Airlines, BRITISH AIRWAYS,843.95
MODGPC144367,01-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,840
MODGPC144367,23-Apr-16,Airlines," AIRLINES, AIR CARRIERS",823.09
MODGPC144367,01-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,815
MODGPC144367,28-Apr-16,Transportation, BUS LINES/CHARTER/TOUR,811.25
MODGPC144367,11-Apr-16,Transportation, TAXICABS/LIMOUSINES,811.15
MODGPC144367,25-Apr-16,Transportation, CRUISE LINES,811.01
MODGPC144367,15-Apr-16,Airlines, ETHIOPIAN,810.45
MODGPC144367,01-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,810
MODGPC144367,14-Apr-16,Transportation, CRUISE LINES,798.76
MODGPC144367,31-Mar-16,Transportation, CRUISE LINES,795.14
MODGPC144367,28-Apr-16,Transportation, CRUISE LINES,788.26
MODGPC144367,30-Mar-16,Transportation, LOCAL COMMUTER TRANSPORT,781.2
MODGPC144367,12-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,776
MODGPC144367,07-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,773
MODGPC144367,16-Apr-16,Transportation, TRAVEL AGENCIES,772.51
MODGPC144367,31-Mar-16,Transportation, CRUISE LINES,770.02
MODGPC144367,20-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,764
MODGPC144367,30-Mar-16,Airlines, QATAR AIRWAY,763.84
MODGPC144367,31-Mar-16,Transportation, LOCAL COMMUTER TRANSPORT,753
MODGPC144367,28-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,750
MODGPC144367,28-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,749.94
MODGPC144367,27-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,746.1
MODGPC144367,07-Apr-16,Transportation, TRAVEL AGENCIES,722.88
MODGPC144367,15-Apr-16,Transportation, AIRPORTS/FIELDS/TERMINALS,720.58
MODGPC144367,07-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,718
MODGPC144367,07-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,718
MODGPC144367,14-Apr-16,Transportation, TRAVEL AGENCIES,715.46
MODGPC144367,14-Apr-16,Transportation, CRUISE LINES,713.16
MODGPC144367,22-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,710
MODGPC144367,20-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,709
MODGPC144367,01-Apr-16,Transportation, CRUISE LINES,705.63
MODGPC144367,01-Apr-16,Transportation, CRUISE LINES,697.01
MODGPC144367,27-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,694
MODGPC144367,27-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,694
MODGPC144367,31-Mar-16,Transportation, LOCAL COMMUTER TRANSPORT,693
MODGPC144367,26-Apr-16,Transportation, CRUISE LINES,689.06
MODGPC144367,15-Apr-16,Airlines, SAA,688.76
MODGPC144367,12-Apr-16,Transportation, CRUISE LINES,688.38
MODGPC144367,12-Apr-16,Transportation, CRUISE LINES,688.38
MODGPC144367,14-Apr-16,Transportation, CRUISE LINES,681.26
MODGPC144367,14-Apr-16,Transportation, CRUISE LINES,681.26
MODGPC144367,14-Apr-16,Transportation," MARINAS, SERVICE & SUPPLY",678.82
MODGPC144367,15-Apr-16,Transportation, CRUISE LINES,678.2
MODGPC144367,06-Apr-16,Transportation, CRUISE LINES,678
MODGPC144367,25-Apr-16,Transportation, CRUISE LINES,677.26
MODGPC144367,11-Apr-16,Transportation, TRAVEL AGENCIES,675.9
MODGPC144367,14-Apr-16,Transportation, CRUISE LINES,670.76
MODGPC144367,27-Apr-16,Transportation, CRUISE LINES,670.76
MODGPC144367,04-Apr-16,Transportation, CRUISE LINES,670.76
MODGPC144367,02-Apr-16,Airlines, BRITISH AIRWAYS,670
MODGPC144367,19-Apr-16,Transportation, CRUISE LINES,668.51
MODGPC144367,28-Apr-16,Transportation, TRAVEL AGENCIES,665.39
MODGPC144367,14-Apr-16,Transportation, CRUISE LINES,661.97
MODGPC144367,28-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,651
MODGPC144367,30-Mar-16,Airlines," AIRLINES, AIR CARRIERS",648.96
MODGPC144367,08-Apr-16,Transportation, TAXICABS/LIMOUSINES,646.46
MODGPC144367,19-Apr-16,Transportation, TAXICABS/LIMOUSINES,645
MODGPC144367,21-Apr-16,Transportation, TRAVEL AGENCIES,641.45
MODGPC144367,01-Apr-16,Transportation, TRAVEL AGENCIES,640.6
MODGPC144367,20-Apr-16,Transportation, CRUISE LINES,640.38
MODGPC144367,22-Apr-16,Transportation, TRAVEL AGENCIES,639.12
MODGPC144367,15-Apr-16,Transportation, CRUISE LINES,637.38
MODGPC144367,12-Apr-16,Airlines, BRITISH AIRWAYS,629.85
MODGPC144367,08-Apr-16,Transportation, CRUISE LINES,628.26
MODGPC144367,15-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,625
MODGPC144367,04-Apr-16,Airlines, AUSTRALIAN,624.13
MODGPC144367,04-Apr-16,Airlines, AUSTRALIAN,624.13
MODGPC144367,12-Apr-16,Transportation, TRAVEL AGENCIES,618.91
MODGPC144367,13-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,615
MODGPC144367,31-Mar-16,Transportation, CRUISE LINES,614.17
MODGPC144367,31-Mar-16,Transportation, CRUISE LINES,612.01
MODGPC144367,22-Apr-16,Transportation, CRUISE LINES,611
MODGPC144367,31-Mar-16,Transportation, CRUISE LINES,605.62
MODGPC144367,31-Mar-16,Transportation, CRUISE LINES,605.62
MODGPC144367,15-Apr-16,Transportation, TRAVEL AGENCIES,605.32
MODGPC144367,15-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,602
MODGPC144367,12-Apr-16,Airlines," AIRLINES, AIR CARRIERS",591.33
MODGPC144367,07-Apr-16,Transportation, CRUISE LINES,577.25
MODGPC144367,13-Apr-16,Transportation, CRUISE LINES,572.88
MODGPC144367,01-Apr-16,Airlines, EMIRATES AIRLINES,569.89
MODGPC144367,13-Apr-16,Transportation, CRUISE LINES,567.26
MODGPC144367,08-Apr-16,Transportation, TRAVEL AGENCIES,566.95
MODGPC144367,26-Apr-16,Transportation, TRANSPORTATION SVCS - DEFAULT,564
MODGPC144367,11-Apr-16,Transportation, CRUISE LINES,563.88
MODGPC144367,27-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,563.26
MODGPC144367,14-Apr-16,Transportation, CRUISE LINES,557
MODGPC144367,14-Apr-16,Transportation, CRUISE LINES,557
MODGPC144367,19-Apr-16,Airlines, AIR CANADA,553.62
MODGPC144367,25-Apr-16,Transportation, CRUISE LINES,553.26
MODGPC144367,18-Apr-16,Transportation, CRUISE LINES,553.26
MODGPC144367,19-Apr-16,Transportation, CRUISE LINES,553.26
MODGPC144367,12-Apr-16,Transportation, CRUISE LINES,553.26
MODGPC144367,27-Apr-16,Transportation, CRUISE LINES,553.26
MODGPC144367,07-Apr-16,Transportation, CRUISE LINES,553.26
MODGPC144367,07-Apr-16,Transportation, CRUISE LINES,553.26
MODGPC144367,19-Apr-16,Transportation, CRUISE LINES,552.1
MODGPC144367,08-Apr-16,Transportation, CRUISE LINES,551.51
MODGPC144367,25-Apr-16,Airlines, BRITISH AIRWAYS,550.05
MODGPC144367,11-Apr-16,Transportation, TRAVEL AGENCIES,545.92
MODGPC144367,31-Mar-16,Transportation, CRUISE LINES,545.3
MODGPC144367,11-Apr-16,Transportation, LOCAL COMMUTER TRANSPORT,543
MODGPC144367,12-Apr-16,Airlines," AIRLINES, AIR CARRIERS",541.57
MODGPC144367,07-Apr-16,Transportation, CRUISE LINES,541.26
