Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",55910,34.56,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",55910,9.50,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Stationery,Government Office for Science -  Government Office for Science,BANNER BUSINESS SERVICES LTD,55917,97.70,Other Devolved Admin-Stationery,NR3 1QU,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2014,Personnel-related Expenditure,Shareholder Executive - Business Portfolio,ADECCO UK LTD,55920,435.28,ShEx Devolved Admin-Personnel-related Expenditure,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,55921,719.02,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2014,Hire of Agency Staff,Shareholder Executive - Business Portfolio,ADECCO UK LTD,55922,76.38,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2014,Personnel-related Expenditure,Shareholder Executive - Business Portfolio,ADECCO UK LTD,55922,589.39,ShEx Devolved Admin-Personnel-related Expenditure,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Recruitment Advice and Services,Economics & Markets - International Trade & Export Control,ADECCO UK LTD,55923,265.54,BLG Devolved Admin-Recruitment Advice and Services,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/08/2014,Hire of Agency Staff,People & Strategy - Communications Directorate,ADECCO UK LTD,55924,589.34,P&S Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2014,Personnel-related Expenditure,Shareholder Executive - Business Portfolio,ADECCO UK LTD,55925,-637.47,ShEx Devolved Admin-Personnel-related Expenditure,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2014,Personnel-related Expenditure,Shareholder Executive - Business Portfolio,ADECCO UK LTD,55925,1402.43,ShEx Devolved Admin-Personnel-related Expenditure,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Interpreters,Knowledge & Innovation Group - Innovation Directorate,KAREN CRAWLEY,55928,-140.00,K&I Devolved Admin-Interpreters,SE9 6EP,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Interpreters,Knowledge & Innovation Group - Innovation Directorate,KAREN CRAWLEY,55928,288.90,K&I Devolved Admin-Interpreters,SE9 6EP,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,External Training,Office of Manpower Economics - Office of Manpower Economics,CENTRE FOR STRATEGY & COMMUNICATION LTD,55930,740.00,OME Devolved Admin-External Training,EC1V 9BJ,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Stationery,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat",BANNER BUSINESS SERVICES LTD,55932,12.35,P&S Devolved Admin-Stationery,NR3 1QU,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Stationery,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat",BANNER BUSINESS SERVICES LTD,55932,117.50,P&S Devolved Admin-Stationery,NR3 1QU,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Stationery,Finance & Commercial Group - Estates,BANNER BUSINESS SERVICES LTD,55933,169.80,F&C Devolved Admin-Stationery,NR3 1QU,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Criminal Law and Prosecution Work,Legal Services - Legal Services,VALERIE CHARBIT,55935,3657.00,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,SW1H 0ET,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Telecoms Equipment,Economics & Markets - Business Environment,COMPANIES HOUSE,55937,67.44,BLG Devolved Admin-Telecoms Equipment,CF14 3UZ,WGA ONLY
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Other IT Consultancy,Economics & Markets - Business Environment,COMPANIES HOUSE,55938,1600.00,E&M Devolved Admin-Other IT Consultancy,CF14 3UZ,WGA ONLY
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,55939,641.47,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,55941,1073.92,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2014,Business Management Advice,Enterprise & Skills Group - Enterprise Directorate,WEST MIDLANDS BUSINESS REPRESENTATION LLP,55942,14211.64,Growth Vouchers-Business Management Advice,B15 3DH,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/08/2014,Hire of Agency Staff,Shareholder Executive - Business Portfolio,ADECCO UK LTD,55948,875.10,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Hire of Agency Staff,Finance & Commercial Group - Internal Audit,ADECCO UK LTD,55949,863.09,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Clearing Account - Cost - Leasehold Improvements,Finance & Commercial Group - Estates,EC HARRIS LLP,55950,14827.38,BIS Infrastructure Maintenanc-Clearing Account - Cost - Leasehold Improvements,M60 3NT,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/08/2014,Professional Training,People & Strategy - Communications Directorate,BIRKBECK COLLEGE,55952,1250.00,P&S Devolved Admin-Professional Training,WC1E 7HX,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Learning and Dev - CS Skills,Knowledge & Innovation Group - Innovation Directorate,CAPITA BUSINESS SERVICES LTD,55954,949.00,K&I Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),55961,18.52,E&S Devolved Admin-Business Rates,SW1H 0ET,GRANT
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),55961,21894.48,Growth Vouchers-Business Rates,SW1H 0ET,GRANT
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),55962,8.75,E&S Devolved Admin-Business Rates,SW1H 0ET,GRANT
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Business Rates,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),55962,10336.75,Growth Vouchers-Business Rates,SW1H 0ET,GRANT
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Telecoms Equipment,Finance & Commercial Group - Information and Technology Directorate,COMPANIES HOUSE,55963,468.00,F&C Devolved Admin-Telecoms Equipment,CF14 3UZ,WGA ONLY
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Travel Booking,Business & Local Growth - Business & Local Growth DG,FOREIGN AND COMMONWEALTH OFFICE (FCO),55965,449.25,BLG Devolved Admin-Travel Booking,MK10 1PX,WGA ONLY
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Criminal Law and Prosecution Work,Legal Services - Legal Services,2 BEDFORD ROW,55970,120.00,Prosecution Counsel's Fees-Criminal Law and Prosecution Work,WC1R 4BU,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2014,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,VODAFONE LTD,55971,-6605.56,F&C Devolved Admin-Central Telecommunications Services,RG14 1LA,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2014,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,VODAFONE LTD,55971,11605.56,F&C Devolved Admin-Central Telecommunications Services,RG14 1LA,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2014,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,VODAFONE LTD,55971,70989.54,F&C Devolved Admin-Central Telecommunications Services,RG14 1LA,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2014,Consultancy Expenditure,Finance & Commercial Group - Information and Technology Directorate,VODAFONE LTD,55971,1246.66,F&C Devolved Admin-Consultancy Expenditure,RG14 1LA,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2014,Telecoms,Finance & Commercial Group - Information and Technology Directorate,VODAFONE LTD,55971,358.90,E&M Devolved Admin-Telecoms,RG14 1LA,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Criminal Law and Prosecution Work,Legal Services - Legal Services,BLACKTHORN TECHNOLOGIES LTD,55973,1740.00,Prosecution Witness & Expenses-Criminal Law and Prosecution Work,SW1P 2AL,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2014,Research and Development Expenditure,Government Office for Science -  Government Office for Science,IFF RESEARCH LTD,55975,29865.00,Foresight: Innovation and Risk-Research and Development Expenditure,N1 6DD,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2014,Finance Training,Finance & Commercial Group - Finance Group,HAWKSMERE LTD T/A KAPLAN HAWKSMERE,55976,46.30,F&C Devolved Admin-Finance Training,EC1Y 8LZ,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2014,Professional Training,Finance & Commercial Group - Finance Group,HAWKSMERE LTD T/A KAPLAN HAWKSMERE,55976,-2053.30,F&C Devolved Admin-Professional Training,EC1Y 8LZ,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/08/2014,Professional Training,Finance & Commercial Group - Finance Group,HAWKSMERE LTD T/A KAPLAN HAWKSMERE,55976,4060.30,F&C Devolved Admin-Professional Training,EC1Y 8LZ,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Technical Advice / Services & Support,Finance & Commercial Group - Information and Technology Directorate,CONCERTO PARTNERS LLP,55977,4752.00,Assurance Reviews And PPM Capability-Technical Advice / Services & Support,WC2A 1PP,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/08/2014,Technical Advice / Services & Support,Finance & Commercial Group - Information and Technology Directorate,CONCERTO PARTNERS LLP,55978,5940.00,Assurance Reviews And PPM Capability-Technical Advice / Services & Support,WC2A 1PP,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/08/2014,Current Grants To Local Government,Business & Local Growth - Digital Economy Unit,IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,55979,140248.00,Open Data Budget-Current Grants To Local Government,SW1P 3HZ,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/08/2014,Current Grants To Private Sector - NPISH,Economics & Markets - Consumer and Competition Policy,SCOTTISH ASSOCIATION CITIZENS ADVICE BUREAUX,55981,128649.00,CAS: Scotland-Current Grants To Private Sector - NPISH,EH7 4GB,VENDOR
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/08/2014,Current Grants To Private Sector - NPISH,Economics & Markets - Consumer and Competition Policy,SCOTTISH ASSOCIATION CITIZENS ADVICE BUREAUX,55981,188467.00,Consumer Futures DEL-Current Grants To Private Sector - NPISH,EH7 4GB,VENDOR
