Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CORPORATE IT,XEROX UK LIMITED,2014965723,7.11,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CORPORATE IT,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CORPORATE IT,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CORPORATE IT,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,65.82,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,12.35,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,9.69,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,"8,209.13",,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,18.07,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,3.49,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,9.12,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,LSPG,XEROX UK LIMITED,2014965723,334.68,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,LSPG,XEROX UK LIMITED,2014965723,67.95,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,LSPG,XEROX UK LIMITED,2014965723,81.92,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,LSPG,XEROX UK LIMITED,2014965723,94.91,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,LSPG,XEROX UK LIMITED,2014965723,229.18,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,LSPG,XEROX UK LIMITED,2014965723,45.90,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,LSPG,XEROX UK LIMITED,2014965723,147.47,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,LSPG,XEROX UK LIMITED,2014965723,45.86,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,LSPG,XEROX UK LIMITED,2014965723,31.53,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,9.69,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,3.49,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,2.89,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,27.09,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,7.26,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,3.49,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,5.39,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,51.41,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,18.15,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,9.78,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,6.06,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,18.24,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,6.06,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,33.82,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED,2014965723,8.66,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,DIRECTGOV ,XEROX UK LIMITED,2014965723,2.89,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CHANGE MANAGEMENT DIRECTORATE,XEROX UK LIMITED,2014965723,15.84,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CHANGE MANAGEMENT DIRECTORATE,XEROX UK LIMITED,2014965723,19.29,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CHANGE MANAGEMENT DIRECTORATE,XEROX UK LIMITED,2014965723,8.66,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CHANGE MANAGEMENT DIRECTORATE,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CHANGE MANAGEMENT DIRECTORATE,XEROX UK LIMITED,2014965723,26.61,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CHANGE MANAGEMENT DIRECTORATE,XEROX UK LIMITED,2014965723,20.20,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,6.15,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,187.12,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,5.53,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,7.26,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,8.39,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,30.33,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,182.31,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,22.66,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,12.26,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,146.60,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,6.15,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,112.68,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,54.99,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,6.15,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,48.71,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,193.17,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,34.88,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,33.60,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,18.44,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,6.15,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,101.37,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,11.18,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,27.85,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,MISC RFR 5,XEROX UK LIMITED,2014965723,41.24,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,24.33,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,6.15,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,5.78,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,117.60,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,7.26,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,41.36,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,8.66,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,19.45,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,8.66,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,20.96,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,60.15,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,8.66,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,11.04,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,SHARED SERVICES ,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CORPORATE IT,XEROX UK LIMITED,2014965723,9.50,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,CORPORATE IT,XEROX UK LIMITED,2014965723,12.30,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PENSIONS CLIENT DIRECTORATE,XEROX UK LIMITED,2014965723,6.06,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PENSIONS CLIENT DIRECTORATE,XEROX UK LIMITED,2014965723,3.49,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PENSIONS CLIENT DIRECTORATE,XEROX UK LIMITED,2014965723,14.39,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,7.64,,
Department for Work and Pensions ,Corporate,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG TOP LEVEL,XEROX UK LIMITED,2014965723,17.39,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,110.45,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,125.73,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,7.26,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,16.79,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,11.18,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,9.93,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,7.26,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,134.99,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,329.94,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,28.98,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,33.14,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,15.52,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,25.76,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,157.73,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,124.35,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,12.30,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,204.54,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,28.34,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,27.23,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,36.89,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,38.34,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,22.35,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,68.02,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,241.46,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,96.59,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,20.30,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,11.22,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,22.84,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,4.11,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,11.18,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,6.37,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,6.23,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,8.22,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,14.74,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,8.22,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,15.60,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,20.83,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,7.11,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,155.01,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,7.11,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.63,,
Department for Work and Pensions ,Jobcentre Plus,27/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014965723,3.49,,
