Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Corporate,11-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł34,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,22-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025777630,Ł34,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,11-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,28-Jun-12,TELEPHONE AND POSTAGE,COO,ROYAL MAIL GROUP PLC,2025852501,Ł34,Document Management,Post & Courier,Domestic Mail Services
Department for Work and Pensions,Corporate,19-Jun-12,TELEPHONE AND POSTAGE,COO,ROYAL MAIL GROUP PLC,2025707658,Ł34,Document Management,Post & Courier,Domestic Mail Services
Department for Work and Pensions,Corporate,22-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025777630,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,21-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025771398,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,07-Jun-12,STAFF COSTS,COO,EXPOTEL,2025610450,Ł34,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,18-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025701121,Ł34,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,28-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025852873,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,11-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,28-Jun-12,TELEPHONE AND POSTAGE,COO,ROYAL MAIL GROUP PLC,2025852501,Ł34,Document Management,Post & Courier,Domestic Mail Services
Department for Work and Pensions,Corporate,18-Jun-12,STAFF COSTS,COO,EXPOTEL,2025699133,Ł34,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,11-Jun-12,STAFF COSTS,COO,EXPOTEL,2025619971,Ł34,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,22-Jun-12,PROFESSIONAL FEES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2025777472,Ł34,Professional Services,Other Business Services,Interpreters
Department for Work and Pensions,Corporate,19-Jun-12,TELEPHONE AND POSTAGE,COO,ROYAL MAIL GROUP PLC,2025707658,Ł34,Document Management,Post & Courier,Domestic Mail Services
Department for Work and Pensions,Corporate,21-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025771398,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,28-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025852873,Ł34,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,22-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025777630,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,11-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,18-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025701121,Ł34,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,28-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025852873,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,21-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025771398,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,11-Jun-12,STAFF COSTS,COO,EXPOTEL,2025619971,Ł34,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,11-Jun-12,STAFF COSTS,COO,EXPOTEL,2025619971,Ł34,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,11-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,12-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025625489,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,12-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025625489,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,06-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025588601,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,12-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025625489,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,12-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025625489,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Corporate,12-Jun-12,FLEXIBLE SUPPORT FUND,COO,RSP LTD,2025626000,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Corporate,25-Jun-12,STAFF COSTS,COO,EXPOTEL,2025779689,Ł34,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,11-Jun-12,STAFF COSTS,COO,EXPOTEL,2025619971,Ł34,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,11-Jun-12,STAFF COSTS,COO,EXPOTEL,2025619971,Ł34,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,18-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025701121,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,28-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025852873,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,22-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025777630,Ł34,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,22-Jun-12,PROFESSIONAL FEES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2025777472,Ł34,Professional Services,Other Business Services,Interpreters
Department for Work and Pensions,Corporate,11-Jun-12,STAFF COSTS,COO,EXPOTEL,2025619971,Ł34,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,11-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,28-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025852873,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Jobcentre Plus,01-Jun-12,COMPUTER SERVICES,COO,HP ENTERPRISE SERVICES UK LTD,2025545986,Ł34,Information & Communications Technology,Systems Delivery,Maintenance & Support
Department for Work and Pensions,Corporate,28-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025852873,Ł34,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,22-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025777630,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,18-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025701121,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,11-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł34,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,28-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025852873,Ł34,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,25-Jun-12,STAFF COSTS,COO,EXPOTEL,2025779689,Ł34,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,CIT,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,26-Jun-12,STAFF COSTS,COO,ENTERPRISE RENT A CAR UK LTD,2025787075,Ł34,Travel,Vehicles,Car Hire
Department for Work and Pensions,Corporate,11-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł34,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,22-Jun-12,PROFESSIONAL FEES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2025777472,Ł34,Professional Services,Other Business Services,Interpreters
Department for Work and Pensions,Corporate,18-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025701121,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,11-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł34,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,07-Jun-12,STAFF COSTS,COO,EXPOTEL,2025610450,Ł33,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,28-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025852873,Ł33,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,28-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025852873,Ł33,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,28-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025852873,Ł33,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,22-Jun-12,PROFESSIONAL FEES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2025777472,Ł33,Professional Services,Other Business Services,Interpreters
Department for Work and Pensions,Corporate,18-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025701121,Ł33,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,18-Jun-12,STAFF COSTS,COO,EXPOTEL,2025699133,Ł33,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,11-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł33,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,18-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025701121,Ł33,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,25-Jun-12,STAFF COSTS,COO,EXPOTEL,2025779689,Ł33,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,12-Jun-12,FLEXIBLE SUPPORT FUND,COO,RSP LTD,2025626000,Ł33,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Corporate,22-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025777630,Ł33,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,11-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł33,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,19-Jun-12,TELEPHONE AND POSTAGE,COO,ROYAL MAIL GROUP PLC,2025707658,Ł33,Document Management,Post & Courier,Domestic Mail Services
Department for Work and Pensions,Corporate,22-Jun-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,XEROX UK LTD,2025777630,Ł33,Print & Associated Services,Stationery,Desktop
Department for Work and Pensions,Corporate,18-Jun-12,STAFF COSTS,COO,EXPOTEL,2025699133,Ł33,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,11-Jun-12,STAFF COSTS,COO,EXPOTEL,2025619971,Ł33,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,21-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025771398,Ł33,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,18-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025701121,Ł33,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,22-Jun-12,PROFESSIONAL FEES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2025777472,Ł33,Professional Services,Other Business Services,Interpreters
Department for Work and Pensions,Corporate,25-Jun-12,STAFF COSTS,COO,EXPOTEL,2025779689,Ł33,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,18-Jun-12,STAFF COSTS,COO,EXPOTEL,2025699133,Ł33,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,07-Jun-12,STAFF COSTS,COO,EXPOTEL,2025610450,Ł33,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł33,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,25-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025780466,Ł33,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,12-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025625489,Ł33,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,12-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025625489,Ł33,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,06-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025588601,Ł33,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,06-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025588601,Ł33,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,06-Jun-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025588601,Ł33,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Corporate,22-Jun-12,PROFESSIONAL FEES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2025777472,Ł33,Professional Services,Other Business Services,Interpreters
Department for Work and Pensions,Corporate,22-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025777630,Ł33,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,18-Jun-12,STAFF COSTS,COO,EXPOTEL,2025699133,Ł33,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,SHARED SERVICES,28-Jun-12,TELEPHONE AND POSTAGE,COO,ROYAL MAIL GROUP PLC,2025852501,Ł33,Document Management,Post & Courier,Domestic Mail Services
Department for Work and Pensions,Corporate,18-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025701121,Ł33,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,11-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025621721,Ł33,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,18-Jun-12,PRINTING STATIONERY IT CONSUMABLES,COO,XEROX UK LTD,2025701121,Ł33,Print & Associated Services,Print,Core Print
Department for Work and Pensions,Corporate,25-Jun-12,STAFF COSTS,COO,EXPOTEL,2025779689,Ł33,Travel,Business Travel,Air / Rail / Ferry
Department for Work and Pensions,Corporate,22-Jun-12,PROFESSIONAL FEES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2025777472,Ł33,Professional Services,Other Business Services,Interpreters
