Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description
DEFRA,Defra,21/10/2013,,,Interserve (Facilities Mngmnt) Ltd,FI00028869,"£53,158.13",Weybridge uplift to the Advisory Committee on Dangerous Pathogens containment level 3 standard - September 2013
DEFRA,Defra,25/10/2013,,,R S P B,250913,"£52,331.25",Darwin Initiative grant: Sustainable management of the marine environment and resources of Tristan da Cunha - October-December 2013
DEFRA,Defra,15/10/2013,,,C E F A S,8003233,"£51,935.50",Enhancing the ability to provide advice on data-limited shellfish stocks - April-September 2013
DEFRA,Defra,01/10/2013,,,Animal Health and Veterinary Laboratories Agency,5000032858,"£51,913.40",2012-13 Slaughterhouse survey carried out by the Food Standards Agency - Quarter 4
DEFRA,Defra,01/10/2013,,,B B S R C,BBSR10810,"£51,782.18",2012-13 Development of physically modified hydrocolloids and starches for enchased salt perception - first claim
DEFRA,Defra,29/10/2013,,,B B S R C,BBSR10953,"£51,718.30",2011-12 - 2013-14 Linkages between plant functional diversity soil biological communities and ecosystem services in agricultural grassland - seventh claim
DEFRA,Defra,31/10/2013,,,University Of Wales Aberystwyth,20034556,"£51,237.13",2013-14 Harnessing new technologies for sustainable oat production and utilisation - July-September 2013
DEFRA,Defra,29/10/2013,,,Animal Health and Veterinary Laboratories Agency,ERS-526978-46079,"£51,156.41",Maintenance of a TSE (Transmissible Spongiform Encephalopathy)-free sheep flock after importation from New Zealand - October 2013
DEFRA,Defra,07/10/2013,,,Ricardo-A E A Ltd,6153517,"£50,983.50",2013-14 UK National Atmospheric Emissions Inventory - September 2013
DEFRA,Defra,17/10/2013,,,Ricardo-A E A Ltd,6153608,"£50,574.92",Farming Advice Service - October 2013
DEFRA,Defra,29/10/2013,,,Animal Health and Veterinary Laboratories Agency,ERS-527104-46110,"£50,423.00",Control measures for Salmonella on pig farms and their effect on endemic disease and productivity - October 2013
DEFRA,Defra,11/10/2013,,,Cranfield University,1382127,"£50,000.00",Contribution towards The Collaborative Centre of Excellence in Understanding and Managing Natural and Environmental Risk and Futures - September 2013
DEFRA,Defra,11/10/2013,,,Interserve (Facilities Mngmnt) Ltd,FI00028853,"£49,958.03",Nobel House decoration and carpets for meeting rooms - September 2013
DEFRA,Defra,23/10/2013,,,Ricardo-A E A Ltd,6153620,"£49,621.58",2013-14 Provision of technical support for the Water Technology List - October 2013
DEFRA,Defra,07/10/2013,,,Department Of Energy and Climate Change,1100009544,"£49,617.00",2013-14 Annual contribution  to the costs of the UK Adaptation Sub-Committee - April 2013
DEFRA,Defra,07/10/2013,,,L G C Limited,50256944,"£49,364.00",Inter-laboratory trial of the improved method to detect previously-frozen poultry - September 2013
DEFRA,Defra,21/10/2013,,,University Of Westminster,9801105,"£49,323.62",Development of the Sustainable Development Research Network to facilitate and strengthen the links between providers of research and policy-makers across government - April-June 2013
DEFRA,Defra,15/10/2013,,,G H K Consulting Ltd,30405903,"£48,965.67",2013-14 Evidence Base Services for Energy-Using Products - October 2013
DEFRA,Defra,15/10/2013,,,Interserve (Facilities Mngmnt) Ltd,FI00028921,"£47,610.60",Installation of rain water collection cistern and distribution network to serve all animal washdown hose points - September 2013
DEFRA,Defra,15/10/2013,,,Animal Health and Veterinary Laboratories Agency,5000033041,"£47,233.09",Project costs for work on Sheep Database - October 2013
DEFRA,Defra,29/10/2013,,,Animal Health and Veterinary Laboratories Agency,ERS-526980-46081,"£45,564.08",Studies of natural and experimental TSEs (Transmissible Spongiform Encephalopathies) - October 2013
DEFRA,Defra,15/10/2013,,,Ernst & Young LLP,GB10700018897,"£45,329.00",Contract for provision of commercial financial advice for the Thames Tideway Tunnel Project - 29 June-26 July 2013
DEFRA,Defra,17/10/2013,,,Interserve (Facilities Mngmnt) Ltd,FI00028852,"£44,482.80","Costs associated with routine maintenance of Centre for Environment, Fisheries and Aquaculture Science (Cefas) property at Lowestoft - September 2013"
DEFRA,Defra,17/10/2013,,,Atkins Consultants Ltd,13030657,"£44,430.00",Environmental and Sustainability Advice - 28 June-26 August 2013
DEFRA,Defra,07/10/2013,,,Department Of Energy and Climate Change,1100009545,"£44,143.00",2013-14 Annual contribution to the costs of the UK Adaptation Sub-Committee - June 2013
DEFRA,Defra,21/10/2013,,,Vehicle Certification Agency,SIAR179615,"£44,000.00",Memorandum of Understanding in respect of duties imposed by The Waste Batteries and Accumulators Regulations 2009  - August-September 2013
DEFRA,Defra,09/10/2013,,,R S P B,300513,"£43,851.00",2012-13  Saving the critically endangered spoon-billed sandpiper from global extinction
DEFRA,Defra,21/10/2013,,,Cardiff University,2013734,"£43,749.50",2013-14 Bacterial Insecticides and toxins for control of root flies March-August 2013
DEFRA,Defra,03/10/2013,,,D T Z,FR208,"£43,554.84","Payment of rent, rates and service charges for various properties within the Defra Network - September 2013"
DEFRA,Defra,15/10/2013,,,IBM United Kingdom Ltd,5809131670,"£43,524.45",Technology Refresh - Update of applications called '.NET Applications' - functional testing - September 2013
DEFRA,Defra,03/10/2013,,,Corona Energy,8618434,"£42,539.86","Gas bill - Animal Health and Veterinary Laboratories Agency, Weybridge - August-September 2013"
DEFRA,Defra,07/10/2013,,,Department Of Energy and Climate Change,1100009546,"£42,511.00",2013-14 Annual contribution to the costs of the UK Adaptation Sub-Committee - May 2013
DEFRA,Defra,29/10/2013,,,Technology Strategy Board,821,"£42,336.31",2013-14 Knowledge Transfer Partnership  - Quarter 2
DEFRA,Defra,29/10/2013,,,Centre For Ecology & Hydrology,7060005186,"£42,203.61",2013-14 Biological Recording Analysis and Interpretation -  Quarter 2
DEFRA,Defra,31/10/2013,,,University Of Reading,ERS-526812-45986,"£42,075.08",Optimising the efficiency of dietary nitrogen used to reduce emissions and waste in dairy systems - October 2013
DEFRA,Defra,15/10/2013,,,Rural Payments Agency,335476,"£41,371.33",Provision of and training in Mingle and ProVision software packages carried out by Software Box - April 2013
DEFRA,Defra,31/10/2013,,,University Of Bristol,ERS-14-OCT-13-45963,"£40,372.04",Evaluation of Meat Chicken Regulations - October 2013
DEFRA,Defra,25/10/2013,,,Joint Nature Conservation Committee,SIJ773,"£40,000.00",Contribution to the maintenance and development of the National Biodiversity Network Gateway - October 2013
DEFRA,Defra,07/10/2013,,,L G C Limited,50261696,"£39,829.00",2012-13 Investigation into the benefits of pooling samples or sample extracts prior to pesticides residues analysis 
DEFRA,Defra,01/10/2013,,,Animal Health and Veterinary Laboratories Agency,5000032683,"£39,494.62",Fallen Stock Sampling fee - August 2013
DEFRA,Defra,17/10/2013,,,Steria Limited,100049205,"£38,886.00","Advisory services within IT relating to systems and concepts, including strategic studies and development of specific projects for the period 8 May-30 June 2013"
DEFRA,Defra,28/10/2013,,,Adelaide Rsch & Innovation Pty Ltd,130579,"£38,763.00",Detailed case studies of the costs and benefits of abstraction reform in catchments in Australia with similar relevant conditions to England and Wales
DEFRA,Defra,31/10/2013,,,North Wyke Research.,ERS-526811-46030,"£38,566.24",Greenhouse Gas Platform Nitrous Oxide Emissions Factors - October 2013
DEFRA,Defra,01/10/2013,,,Rural Payments Agency,335332,"£38,128.16",Recharge for five contractors' work during the Common Agricultural Policy Delivery Programme’s transition from Rural Payments Agency to Defra - September 2013
DEFRA,Defra,11/10/2013,,,Ricardo-A E A Ltd,6153527,"£38,073.00",2013-14 Management of the Air Quality Data Dissemination Unit - September 2013
DEFRA,Defra,09/10/2013,,,Brian Wilson Associates,23402,"£37,770.00",Mid-Term Evaluation of Defra's Investment in Advisory Committee on Releases to the Environment and Rural Community Action Network 
DEFRA,Defra,07/10/2013,,,JSS Pensions Administration,RCPS10114,"£37,737.97",Horticulture Research International staff pension scheme - September 2013
DEFRA,Defra,21/10/2013,,,East Malling Research,11816,"£37,500.00",Managing Spotted Wig Drosphila in the UK - April-September 2013
DEFRA,Defra,21/10/2013,,,A D A S UK Ltd,1.61E+12,"£37,494.75",Greenhouse Gas Research Platform: research into Nitrous Oxide Emissions Factors - October 2013
DEFRA,Defra,17/10/2013,,,D T Z,FR209,"£37,084.44","Payment of rent, rates and service charges for various properties within the Defra Network - October 2013"
DEFRA,Defra,29/10/2013,,,Food Standards Agency,1702332,"£36,459.63",2013-14  Sheep Brainstem samples - Quarter 2
DEFRA,Defra,01/10/2013,,,Natural England,8000013653,"£36,238.01",2013-15 Inwards secondment salary recharge costs - 11 March-30 June 2013
DEFRA,Defra,29/10/2013,,,R C P S,6563,"£36,160.01",Provision of closed Horticulture Research International staff pension scheme pension payment - February 2013
DEFRA,Defra,21/10/2013,,,E D F Energy,159011013,"£36,104.69","Supply of electricity to Animal Health and Veterinary Laboratories Agency, Weybridge - September 2013"
DEFRA,Defra,31/10/2013,,,D T Z,215226,"£35,438.53",2012-13 Annual office management
DEFRA,Defra,31/10/2013,,,The Pirbright Institute,ERS-527021-46125,"£35,008.83",Molecular epidemiology of foot and mouth disease virus - October 2013
DEFRA,Defra,31/10/2013,,,D T Z,215116,"£33,975.00","Fees for disposal of Coley Park, Reading"
DEFRA,Defra,21/10/2013,,,A D A S UK Ltd,RIRP072196,"£33,848.75",Developing a field toolkit for ecological targeting of agricultural diffuse pollution mitigation measures - July-September 2013
DEFRA,Defra,11/10/2013,,,Interserve (Facilities Mngmnt) Ltd,FI00028171,"£33,348.50",Nobel House Business Centre - London Rationalisation Programme: supply of orange box chairs and desks - August 2013
DEFRA,Defra,31/10/2013,,,University Of Reading,ERS-527322-45988,"£33,333.25",Long-term maintenance and scientific curation of the National Fruit Collection - October 2013
DEFRA,Defra,23/10/2013,,,Interserve (Facilities Mngmnt) Ltd,FI00028544,"£33,188.78",Consumables provided to various sites as part of the Facilities Management contract - August 2013
DEFRA,Defra,25/10/2013,,,Pesticide Action Network UK,11013,"£32,626.00",Pesticide impacts on biodiversity in Ethiopia and agro-ecological solutions - October-December 2013
DEFRA,Defra,17/10/2013,,,Interserve (Facilities Mngmnt) Ltd,FI00028851,"£32,546.80",Northgate House roof repairs - September 2013
DEFRA,Defra,29/10/2013,,,Centre For Ecology & Hydrology,7060005234,"£32,203.61",2013-14 Biological Recording Analysis and Interpretation - October 2013
DEFRA,Defra,01/10/2013,,,Food Standards Agency,1702259,"£31,763.28",2013-14 Sampling for Aujeszky's Disease
DEFRA,Defra,15/10/2013,,,Food Standards Agency,1702303,"£31,763.28",2013-14 Sheep Transmissible Spongiform Encephalopathy (TSE) sampling - Quarter 2
DEFRA,Defra,31/10/2013,,,The Pirbright Institute,ERS-527025-46128,"£31,329.91",Understanding and predicting the spread of vector- and aerosol-borne livestock pathogens in the UK - October 2013
DEFRA,Defra,01/10/2013,,,D T Z,213635,"£31,110.50",2013-14 Defra Estates management fee - October 2013
DEFRA,Defra,29/10/2013,,,Centre For Ecology & Hydrology,ERS-526474-45995,"£30,868.82",2013-14 Operation of the UK Eutrophying and Acidifying Atmospheric Pollutants - October 2013
DEFRA,Defra,15/10/2013,,,Food Standards Agency,1702291,"£30,746.75",2013-14 Memorandum of Understanding for checks to be made under the Animal By-product enforcement regulations - September 2013
DEFRA,Defra,11/10/2013,,,Barclaycard Business Issuing,4.72E+21,"£30,720.71",Government Procurement Card spend - October 2013 bill
DEFRA,Defra,29/10/2013,,,Rural Payments Agency,335597,"£30,681.87",2013-14 School Milk Top-up - Quarter 2
DEFRA,Defra,17/10/2013,,,Interserve (Facilities Mngmnt) Ltd,FI00028151,"£30,564.24","Capital expenditure for the construction of cold weather works at Fera (Food and Environment Research Agency), Sand Hutton - August 2013"
DEFRA,Defra,31/10/2013,,,Sinclair Knight Merz (Europe) Ltd,JW03047,"£30,526.84",Waste Data Flow project administration and management - October 2013
DEFRA,Defra,07/10/2013,,,Cranfield University,1383754,"£30,343.00",2012-13 Evaluating the potential of constructed wetland features for mitigating the impact of pesticide losses from agricultural land
DEFRA,Defra,15/10/2013,,,Interserve (Facilities Mngmnt) Ltd,FI00028865,"£30,308.14",Nobel House cleaning of stacks - September 2013
DEFRA,Defra,01/10/2013,,,IBM United Kingdom Ltd,5809130320,"£30,160.09","Closure of Ergon House – IT services migration, reconfiguration and decommissioning - September 2013"
DEFRA,Defra,03/10/2013,,,University Of Plymouth,6.05E+12,"£29,878.00","2012-13 Tree Health capacity surveillance, including adding tree health to the UK monitoring networks"
DEFRA,Defra,17/10/2013,,,Atkins Ltd,13024188,"£29,820.83",2012-13 Water Quality Investigations and Improvements at bathing and shellfish waters in England and Wales - August 2013
DEFRA,Defra,31/10/2013,,,B E T A Technology Ltd,5342,"£29,727.60",2013-14 - Provision of UK national contact points services for FP7 (Seventh Research Framework Programme) and LIFE+ (the EU financial instrument dedicated to the environment and nature conservation) - October 2013
DEFRA,Defra,25/10/2013,,,University Of Plymouth,6049143,"£29,259.00",2012-13 Microplastic marine debris investigating harm and marine microparticles - October 2013
DEFRA,Defra,07/10/2013,,,Housing 21,INV124100,"£28,945.00",2013-14 Household Waste Reward and Recognition Fund
DEFRA,Defra,01/10/2013,,,Sinclair Knight Merz (Europe) Ltd,JW03000,"£28,915.36",Waste Data Flow project administration and management - September 2013
DEFRA,Defra,23/10/2013,,,U N Economic Commission For Europe,181013,"£28,823.49",2014 UK annual membership of the Aahrus Convention of United Nations Economic Commission for Europe
DEFRA,Defra,31/10/2013,,,IBM United Kingdom Ltd,5808130253,"£28,803.69","Ergon House moves, time and materials - 3-24 May 2013"
DEFRA,Defra,03/10/2013,,,Lancaster University,8648390,"£28,800.96",2013-14 Perennial field margins with combined ecological and agronomical benefits for vegetable rotation schemes - Quarter 2
DEFRA,Defra,01/10/2013,,,Centre For Ecology & Hydrology,7060005117,"£28,339.00",2011-12 Further development of the UK Application European Monitoring and Evaluation Programme (EMEP) model
DEFRA,Defra,21/10/2013,,,Ricardo-A E A Ltd,6153592,"£27,814.00",2013-14 UK Ambient Air Quality Assessments - September 2013
DEFRA,Defra,15/10/2013,,,Rural Payments Agency,335536,"£27,760.00",2013-14 - Sheep and Goat inspections - September 2013
DEFRA,Defra,11/10/2013,,,Interserve (Facilities Mngmnt) Ltd,FI00028184,"£27,734.81",Senior Chartered Building Surveyor and Mechanical and Electrical Engineer to survey fifty buildings on Weybridge site for Fire Service Operational Data Gathering - August 2013
